load_id,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status
LD-001711,CUST-005,ROUTE-09,2025-07-26,lumber,40678,224.53,19.81,delivered
LD-001712,CUST-003,ROUTE-05,2025-07-26,lumber,36295,600.71,80.4,delivered
LD-001713,CUST-003,ROUTE-06,2025-07-26,drywall,39547,570.42,60.0,delivered
LD-001714,CUST-006,ROUTE-08,2025-07-26,bagged seed,43961,405.7,44.83,delivered
LD-001715,CUST-002,ROUTE-04,2025-07-26,grain,41311,423.6,44.71,delivered
LD-001716,CUST-003,ROUTE-05,2025-07-26,roofing supplies,40694,590.73,80.95,delivered
LD-001717,CUST-004,ROUTE-02,2025-07-28,grain,29506,495.68,60.46,delivered
LD-001718,CUST-003,ROUTE-05,2025-07-28,roofing supplies,39147,592.47,82.05,delivered
LD-001719,CUST-001,ROUTE-09,2025-07-28,roofing supplies,28270,224.32,24.87,delivered
LD-001720,CUST-003,ROUTE-05,2025-07-28,roofing supplies,32896,590.53,76.33,delivered
LD-001721,CUST-006,ROUTE-07,2025-07-28,fertilizer,29014,452.58,42.51,delivered
LD-001722,CUST-001,ROUTE-10,2025-07-28,roofing supplies,35473,205.64,18.63,delivered
LD-001723,CUST-003,ROUTE-06,2025-07-29,hardware,35112,620.91,57.8,delivered
LD-001724,CUST-002,ROUTE-04,2025-07-29,fertilizer,37680,423.34,28.98,delivered
LD-001725,CUST-003,ROUTE-05,2025-07-29,roofing supplies,44737,656.88,47.26,delivered
LD-001726,CUST-006,ROUTE-07,2025-07-29,bagged seed,43487,425.03,27.13,delivered
LD-001727,CUST-006,ROUTE-07,2025-07-29,grain,37684,447.25,55.79,delivered
LD-001728,CUST-003,ROUTE-06,2025-07-29,hardware,38219,589.18,49.65,delivered
LD-001729,CUST-002,ROUTE-04,2025-07-29,grain,28933,388.88,49.5,delivered
LD-001730,CUST-004,ROUTE-02,2025-07-29,bagged seed,32287,495.06,71.43,delivered
LD-001731,CUST-002,ROUTE-03,2025-07-30,fertilizer,36652,430.17,55.42,delivered
LD-001732,CUST-006,ROUTE-08,2025-07-30,fertilizer,28208,416.49,32.05,delivered
LD-001733,CUST-002,ROUTE-03,2025-07-30,bagged seed,34964,446.68,41.36,delivered
LD-001734,CUST-003,ROUTE-06,2025-07-31,roofing supplies,29202,638.08,59.85,delivered
LD-001735,CUST-006,ROUTE-08,2025-07-31,bagged seed,31685,443.71,46.46,delivered
LD-001736,CUST-006,ROUTE-07,2025-07-31,grain,36271,442.46,42.21,delivered
LD-001737,CUST-002,ROUTE-03,2025-07-31,bagged feed,44372,431.1,31.26,delivered
LD-001738,CUST-005,ROUTE-10,2025-07-31,lumber,34836,226.22,15.88,delivered
LD-001739,CUST-002,ROUTE-03,2025-07-31,bagged feed,28425,436.88,40.92,delivered
LD-001740,CUST-005,ROUTE-09,2025-08-01,lumber,36570,234.7,20.31,delivered
LD-001741,CUST-006,ROUTE-07,2025-08-01,fertilizer,43768,420.05,46.58,delivered
LD-001742,CUST-004,ROUTE-02,2025-08-01,bagged feed,33683,491.16,67.98,delivered
LD-001743,CUST-004,ROUTE-01,2025-08-01,bagged feed,44020,532.13,46.9,delivered
LD-001744,CUST-005,ROUTE-10,2025-08-02,lumber,29144,228.85,19.11,delivered
LD-001745,CUST-002,ROUTE-04,2025-08-02,fertilizer,36897,430.48,26.43,delivered
LD-001746,CUST-006,ROUTE-08,2025-08-02,grain,36496,435.81,45.64,delivered
LD-001747,CUST-006,ROUTE-07,2025-08-02,fertilizer,28770,450.75,32.71,delivered
LD-001748,CUST-005,ROUTE-09,2025-08-03,hardware,28238,217.22,19.23,delivered
LD-001749,CUST-005,ROUTE-09,2025-08-03,drywall,28956,220.05,18.13,delivered
LD-001750,CUST-005,ROUTE-09,2025-08-03,hardware,42151,212.45,24.61,delivered
LD-001751,CUST-002,ROUTE-04,2025-08-03,bagged feed,43549,397.94,35.83,delivered
LD-001752,CUST-005,ROUTE-10,2025-08-04,lumber,40836,211.37,19.02,delivered
LD-001753,CUST-002,ROUTE-04,2025-08-04,grain,40163,398.21,55.98,delivered
LD-001754,CUST-004,ROUTE-02,2025-08-04,grain,43415,491.38,45.1,delivered
LD-001755,CUST-003,ROUTE-06,2025-08-05,lumber,34786,638.78,51.92,delivered
LD-001756,CUST-001,ROUTE-10,2025-08-05,drywall,29337,216.84,25.73,delivered
LD-001757,CUST-005,ROUTE-10,2025-08-05,hardware,34981,215.09,24.24,delivered
LD-001758,CUST-006,ROUTE-08,2025-08-05,fertilizer,36051,431.52,27.48,delivered
LD-001759,CUST-002,ROUTE-03,2025-08-05,bagged seed,43111,433.97,37.02,delivered
LD-001760,CUST-002,ROUTE-03,2025-08-06,bagged seed,33411,449.5,36.57,delivered
LD-001761,CUST-001,ROUTE-02,2025-08-06,hardware,34831,549.0,41.89,delivered
LD-001762,CUST-005,ROUTE-09,2025-08-06,lumber,37861,221.56,13.12,delivered
LD-001763,CUST-004,ROUTE-02,2025-08-06,bagged feed,32927,505.42,79.2,delivered
LD-001764,CUST-005,ROUTE-10,2025-08-07,lumber,44529,212.6,24.31,delivered
LD-001765,CUST-005,ROUTE-09,2025-08-07,hardware,38759,230.52,15.18,delivered
LD-001766,CUST-002,ROUTE-04,2025-08-07,fertilizer,41343,421.45,26.11,delivered
LD-001767,CUST-005,ROUTE-09,2025-08-07,lumber,44639,228.02,13.26,delivered
LD-001768,CUST-005,ROUTE-10,2025-08-07,roofing supplies,37452,223.53,23.43,delivered
LD-001769,CUST-005,ROUTE-10,2025-08-07,hardware,36688,228.68,23.93,delivered
LD-001770,CUST-004,ROUTE-02,2025-08-07,grain,36634,528.97,83.23,delivered
LD-001771,CUST-006,ROUTE-07,2025-08-08,fertilizer,31382,435.24,55.4,delivered
LD-001772,CUST-001,ROUTE-10,2025-08-08,roofing supplies,34669,213.43,25.8,delivered
LD-001773,CUST-005,ROUTE-10,2025-08-08,lumber,37624,208.65,18.35,delivered
LD-001774,CUST-005,ROUTE-09,2025-08-08,lumber,41770,207.64,19.89,delivered
LD-001775,CUST-001,ROUTE-09,2025-08-08,roofing supplies,33675,207.86,17.34,delivered
LD-001776,CUST-006,ROUTE-07,2025-08-08,grain,44998,417.01,46.36,delivered
LD-001777,CUST-002,ROUTE-04,2025-08-08,bagged feed,28258,412.61,34.62,delivered
LD-001778,CUST-006,ROUTE-07,2025-08-09,grain,42224,430.22,39.35,delivered
LD-001779,CUST-004,ROUTE-01,2025-08-09,fertilizer,36429,526.46,73.43,delivered
LD-001780,CUST-005,ROUTE-09,2025-08-09,hardware,36790,228.27,20.09,delivered
LD-001781,CUST-006,ROUTE-07,2025-08-09,fertilizer,40573,438.79,29.28,delivered
LD-001782,CUST-005,ROUTE-10,2025-08-09,hardware,44431,209.86,25.17,delivered
LD-001783,CUST-003,ROUTE-06,2025-08-11,lumber,32317,639.35,72.13,delivered
LD-001784,CUST-003,ROUTE-05,2025-08-11,drywall,36296,594.55,42.2,delivered
LD-001785,CUST-005,ROUTE-10,2025-08-12,lumber,39151,214.42,20.66,delivered
LD-001786,CUST-004,ROUTE-02,2025-08-12,grain,34711,499.77,66.96,delivered
LD-001787,CUST-003,ROUTE-05,2025-08-12,roofing supplies,30671,622.45,57.18,delivered
LD-001788,CUST-001,ROUTE-09,2025-08-12,roofing supplies,38372,232.17,18.81,delivered
LD-001789,CUST-004,ROUTE-01,2025-08-12,bagged seed,33018,561.58,93.33,delivered
LD-001790,CUST-001,ROUTE-02,2025-08-13,hardware,41925,514.78,62.0,delivered
LD-001791,CUST-003,ROUTE-06,2025-08-13,drywall,32908,600.83,87.89,delivered
LD-001792,CUST-001,ROUTE-10,2025-08-13,lumber,38459,215.91,12.39,delivered
LD-001793,CUST-002,ROUTE-03,2025-08-13,bagged feed,28547,434.15,36.98,delivered
LD-001794,CUST-002,ROUTE-04,2025-08-14,fertilizer,41509,423.45,50.63,delivered
LD-001795,CUST-005,ROUTE-09,2025-08-14,drywall,31228,208.04,14.57,delivered
LD-001796,CUST-005,ROUTE-10,2025-08-14,lumber,41291,224.49,15.2,delivered
LD-001797,CUST-006,ROUTE-07,2025-08-15,bagged feed,34952,458.88,45.46,delivered
LD-001798,CUST-006,ROUTE-07,2025-08-15,bagged feed,29000,450.13,27.03,delivered
LD-001799,CUST-005,ROUTE-09,2025-08-15,hardware,37421,224.82,11.67,delivered
LD-001800,CUST-003,ROUTE-06,2025-08-16,lumber,44300,634.37,90.5,delivered
LD-001801,CUST-006,ROUTE-07,2025-08-16,grain,28854,449.94,57.03,delivered
LD-001802,CUST-001,ROUTE-01,2025-08-16,drywall,28114,555.93,44.13,delivered
LD-001803,CUST-004,ROUTE-02,2025-08-16,bagged seed,30773,505.86,72.29,delivered
LD-001804,CUST-006,ROUTE-08,2025-08-16,fertilizer,40790,429.16,43.33,delivered
LD-001805,CUST-006,ROUTE-08,2025-08-16,fertilizer,33724,410.74,26.36,delivered
LD-001806,CUST-003,ROUTE-06,2025-08-16,drywall,44355,603.17,51.42,delivered
LD-001807,CUST-003,ROUTE-05,2025-08-18,lumber,30629,629.03,42.2,delivered
LD-001808,CUST-006,ROUTE-07,2025-08-18,bagged feed,30500,421.23,43.07,delivered
LD-001809,CUST-003,ROUTE-05,2025-08-18,hardware,33625,584.68,70.11,delivered
LD-001810,CUST-002,ROUTE-03,2025-08-19,bagged feed,30710,423.81,39.93,delivered
LD-001811,CUST-004,ROUTE-02,2025-08-19,grain,30584,517.94,51.51,delivered
LD-001812,CUST-004,ROUTE-01,2025-08-19,bagged seed,36902,535.46,80.09,delivered
LD-001813,CUST-004,ROUTE-01,2025-08-19,fertilizer,38633,501.31,71.42,delivered
LD-001814,CUST-002,ROUTE-03,2025-08-19,bagged seed,31499,446.25,51.14,delivered
LD-001815,CUST-003,ROUTE-05,2025-08-19,drywall,44475,650.96,43.03,delivered
LD-001816,CUST-003,ROUTE-06,2025-08-19,drywall,37300,600.46,47.46,delivered
LD-001817,CUST-004,ROUTE-01,2025-08-19,grain,36064,545.79,52.87,delivered
LD-001818,CUST-001,ROUTE-01,2025-08-20,hardware,39713,507.59,50.75,delivered
LD-001819,CUST-003,ROUTE-06,2025-08-20,lumber,40549,608.1,86.08,delivered
LD-001820,CUST-003,ROUTE-05,2025-08-20,drywall,42126,635.78,84.72,delivered
LD-001821,CUST-003,ROUTE-05,2025-08-20,roofing supplies,30806,645.14,83.86,delivered
LD-001822,CUST-006,ROUTE-08,2025-08-20,bagged feed,31964,407.13,30.31,delivered
LD-001823,CUST-006,ROUTE-08,2025-08-21,grain,44488,419.41,41.93,delivered
LD-001824,CUST-001,ROUTE-10,2025-08-21,drywall,36949,222.34,19.9,delivered
LD-001825,CUST-003,ROUTE-05,2025-08-21,roofing supplies,31353,608.99,82.1,delivered
LD-001826,CUST-004,ROUTE-02,2025-08-21,bagged seed,35952,553.98,49.04,delivered
LD-001827,CUST-003,ROUTE-05,2025-08-21,roofing supplies,44170,631.27,86.32,delivered
LD-001828,CUST-006,ROUTE-07,2025-08-22,bagged seed,35900,453.98,47.82,delivered
LD-001829,CUST-002,ROUTE-04,2025-08-22,fertilizer,33991,406.75,34.3,delivered
LD-001830,CUST-006,ROUTE-07,2025-08-22,bagged feed,44753,439.7,54.71,delivered
LD-001831,CUST-002,ROUTE-04,2025-08-22,grain,35568,388.19,45.02,delivered
LD-001832,CUST-004,ROUTE-01,2025-08-23,grain,43711,525.84,79.55,delivered
LD-001833,CUST-006,ROUTE-08,2025-08-23,bagged feed,30316,404.62,55.58,delivered
LD-001834,CUST-002,ROUTE-03,2025-08-23,fertilizer,30205,418.91,27.93,delivered
LD-001835,CUST-003,ROUTE-05,2025-08-23,drywall,28997,600.45,64.54,delivered
LD-001836,CUST-006,ROUTE-07,2025-08-24,bagged feed,44906,412.02,26.83,delivered
LD-001837,CUST-001,ROUTE-01,2025-08-24,roofing supplies,42458,551.45,91.69,delivered
LD-001838,CUST-004,ROUTE-01,2025-08-24,bagged feed,29764,556.05,80.03,delivered
LD-001839,CUST-006,ROUTE-07,2025-08-25,bagged seed,29459,414.74,41.28,delivered
LD-001840,CUST-001,ROUTE-09,2025-08-25,hardware,28352,212.55,13.18,delivered
LD-001841,CUST-003,ROUTE-05,2025-08-25,lumber,28681,603.82,59.55,delivered
LD-001842,CUST-002,ROUTE-03,2025-08-25,fertilizer,41869,441.01,57.6,delivered
LD-001843,CUST-004,ROUTE-02,2025-08-25,grain,43601,536.4,90.06,delivered
LD-001844,CUST-005,ROUTE-10,2025-08-25,roofing supplies,29272,210.7,13.0,delivered
LD-001845,CUST-005,ROUTE-09,2025-08-25,hardware,41196,228.65,22.17,delivered
LD-001846,CUST-003,ROUTE-06,2025-08-25,roofing supplies,35718,613.46,62.3,delivered
LD-001847,CUST-001,ROUTE-09,2025-08-26,roofing supplies,43028,222.43,15.44,delivered
LD-001848,CUST-006,ROUTE-08,2025-08-26,grain,43334,429.33,41.36,delivered
LD-001849,CUST-002,ROUTE-03,2025-08-26,fertilizer,28709,441.78,45.16,delivered
LD-001850,CUST-003,ROUTE-06,2025-08-26,hardware,43842,574.46,60.76,delivered
LD-001851,CUST-004,ROUTE-01,2025-08-26,bagged seed,28513,567.23,67.61,delivered
LD-001852,CUST-005,ROUTE-10,2025-08-26,drywall,29960,224.04,20.84,delivered
LD-001853,CUST-005,ROUTE-09,2025-08-26,drywall,43306,207.26,24.08,delivered
LD-001854,CUST-001,ROUTE-02,2025-08-26,hardware,40032,527.01,88.97,delivered
LD-001855,CUST-006,ROUTE-08,2025-08-27,bagged feed,40449,399.28,27.77,delivered
LD-001856,CUST-002,ROUTE-04,2025-08-27,bagged feed,29728,425.24,36.65,delivered
LD-001857,CUST-005,ROUTE-10,2025-08-27,roofing supplies,38353,224.6,13.05,delivered
LD-001858,CUST-003,ROUTE-06,2025-08-27,roofing supplies,42371,627.43,90.83,delivered
LD-001859,CUST-002,ROUTE-04,2025-08-28,fertilizer,35536,427.42,41.62,delivered
LD-001860,CUST-006,ROUTE-08,2025-08-28,bagged feed,39819,405.78,50.82,delivered
LD-001861,CUST-005,ROUTE-09,2025-08-28,lumber,38030,218.7,23.35,delivered
LD-001862,CUST-005,ROUTE-10,2025-08-29,drywall,40446,203.64,12.76,delivered
LD-001863,CUST-004,ROUTE-01,2025-08-29,bagged feed,32631,557.83,80.63,delivered
LD-001864,CUST-002,ROUTE-03,2025-08-29,fertilizer,29924,435.22,32.38,delivered
LD-001865,CUST-003,ROUTE-05,2025-08-29,roofing supplies,42004,587.66,83.26,delivered
LD-001866,CUST-001,ROUTE-02,2025-08-29,hardware,34325,535.74,67.12,delivered
LD-001867,CUST-002,ROUTE-04,2025-08-30,bagged feed,43590,404.4,39.99,delivered
LD-001868,CUST-001,ROUTE-01,2025-08-30,lumber,39475,500.62,47.84,delivered
LD-001869,CUST-005,ROUTE-09,2025-08-30,hardware,41762,220.49,23.17,delivered
LD-001870,CUST-006,ROUTE-07,2025-09-01,bagged seed,39295,414.23,25.14,delivered
LD-001871,CUST-004,ROUTE-02,2025-09-01,bagged feed,44276,491.9,89.24,delivered
LD-001872,CUST-005,ROUTE-09,2025-09-01,roofing supplies,43305,219.33,23.69,delivered
LD-001873,CUST-003,ROUTE-05,2025-09-01,roofing supplies,41499,623.67,39.96,delivered
LD-001874,CUST-006,ROUTE-08,2025-09-02,grain,29238,398.92,31.67,delivered
LD-001875,CUST-002,ROUTE-03,2025-09-02,bagged seed,29857,443.16,53.25,delivered
LD-001876,CUST-004,ROUTE-02,2025-09-02,fertilizer,44897,534.08,66.67,delivered
LD-001877,CUST-004,ROUTE-02,2025-09-02,fertilizer,40889,495.88,50.11,delivered
LD-001878,CUST-006,ROUTE-08,2025-09-03,grain,32791,397.56,53.68,delivered
LD-001879,CUST-001,ROUTE-10,2025-09-03,hardware,44736,223.51,24.22,delivered
LD-001880,CUST-003,ROUTE-05,2025-09-03,hardware,35738,632.33,62.4,delivered
LD-001881,CUST-006,ROUTE-07,2025-09-03,fertilizer,36088,462.57,39.22,delivered
LD-001882,CUST-006,ROUTE-07,2025-09-03,bagged seed,35227,444.82,56.05,delivered
LD-001883,CUST-001,ROUTE-01,2025-09-03,drywall,43002,545.33,87.08,delivered
LD-001884,CUST-002,ROUTE-04,2025-09-04,bagged seed,34735,385.66,54.51,delivered
LD-001885,CUST-005,ROUTE-10,2025-09-04,hardware,28904,223.52,23.27,delivered
LD-001886,CUST-006,ROUTE-08,2025-09-04,fertilizer,37296,402.44,43.22,delivered
LD-001887,CUST-001,ROUTE-09,2025-09-04,drywall,40276,230.19,17.81,delivered
LD-001888,CUST-005,ROUTE-10,2025-09-04,roofing supplies,41705,208.82,15.12,delivered
LD-001889,CUST-001,ROUTE-01,2025-09-04,hardware,32027,514.66,92.87,delivered
LD-001890,CUST-004,ROUTE-02,2025-09-05,grain,28231,507.14,63.06,delivered
LD-001891,CUST-006,ROUTE-08,2025-09-05,grain,40204,435.66,48.5,delivered
LD-001892,CUST-003,ROUTE-05,2025-09-05,lumber,44089,609.34,53.95,delivered
LD-001893,CUST-006,ROUTE-08,2025-09-06,bagged seed,41571,439.62,30.37,delivered
LD-001894,CUST-001,ROUTE-02,2025-09-06,roofing supplies,30874,504.49,43.5,delivered
LD-001895,CUST-003,ROUTE-05,2025-09-06,hardware,39588,600.43,66.65,delivered
LD-001896,CUST-006,ROUTE-07,2025-09-06,fertilizer,30387,459.83,56.35,delivered
LD-001897,CUST-002,ROUTE-03,2025-09-06,fertilizer,42331,436.05,27.0,delivered
LD-001898,CUST-003,ROUTE-06,2025-09-07,hardware,33508,614.12,59.45,delivered
LD-001899,CUST-005,ROUTE-09,2025-09-07,lumber,28128,210.33,26.07,delivered
LD-001900,CUST-002,ROUTE-03,2025-09-07,fertilizer,30465,431.01,45.67,delivered
LD-001901,CUST-002,ROUTE-03,2025-09-07,bagged feed,39560,401.71,29.89,delivered
LD-001902,CUST-003,ROUTE-05,2025-09-07,drywall,33230,585.32,84.98,delivered
LD-001903,CUST-005,ROUTE-09,2025-09-07,hardware,28800,210.58,15.3,delivered
LD-001904,CUST-004,ROUTE-02,2025-09-07,bagged feed,44040,516.44,59.03,delivered
LD-001905,CUST-004,ROUTE-02,2025-09-08,grain,31465,510.0,77.4,delivered
LD-001906,CUST-005,ROUTE-09,2025-09-08,hardware,33164,219.99,24.07,delivered
LD-001907,CUST-005,ROUTE-09,2025-09-08,roofing supplies,42743,232.61,21.58,delivered
LD-001908,CUST-002,ROUTE-03,2025-09-09,grain,38656,432.42,26.26,delivered
LD-001909,CUST-002,ROUTE-03,2025-09-09,bagged seed,29847,425.06,29.71,delivered
LD-001910,CUST-005,ROUTE-09,2025-09-09,roofing supplies,40194,212.79,11.46,delivered
LD-001911,CUST-003,ROUTE-06,2025-09-09,drywall,41539,577.48,47.62,delivered
LD-001912,CUST-005,ROUTE-10,2025-09-09,lumber,38950,211.31,17.41,delivered
LD-001913,CUST-004,ROUTE-02,2025-09-09,fertilizer,41382,509.17,62.74,delivered
LD-001914,CUST-002,ROUTE-04,2025-09-10,bagged seed,36702,401.83,40.59,delivered
LD-001915,CUST-004,ROUTE-02,2025-09-10,bagged feed,29881,499.68,86.2,delivered
LD-001916,CUST-006,ROUTE-07,2025-09-10,bagged feed,33445,441.42,36.94,delivered
LD-001917,CUST-003,ROUTE-05,2025-09-10,lumber,43330,623.22,50.05,delivered
LD-001918,CUST-003,ROUTE-05,2025-09-10,hardware,28159,634.46,68.38,delivered
LD-001919,CUST-006,ROUTE-08,2025-09-10,bagged feed,43621,434.39,37.19,delivered
LD-001920,CUST-005,ROUTE-09,2025-09-10,hardware,29797,227.2,15.31,delivered
LD-001921,CUST-003,ROUTE-06,2025-09-10,lumber,29579,644.31,84.24,delivered
LD-001922,CUST-006,ROUTE-08,2025-09-11,bagged seed,41999,425.21,35.44,delivered
LD-001923,CUST-004,ROUTE-01,2025-09-11,fertilizer,43365,528.98,44.18,delivered
LD-001924,CUST-001,ROUTE-09,2025-09-11,roofing supplies,29018,206.79,13.55,delivered
LD-001925,CUST-003,ROUTE-05,2025-09-11,roofing supplies,30606,593.79,41.37,delivered
LD-001926,CUST-004,ROUTE-02,2025-09-11,fertilizer,41069,547.64,78.16,delivered
LD-001927,CUST-002,ROUTE-04,2025-09-11,fertilizer,35813,397.55,31.97,delivered
LD-001928,CUST-002,ROUTE-03,2025-09-12,bagged seed,36339,402.62,45.32,delivered
LD-001929,CUST-004,ROUTE-01,2025-09-12,bagged seed,40276,559.11,87.5,delivered
LD-001930,CUST-001,ROUTE-02,2025-09-12,lumber,31235,516.47,70.96,delivered
LD-001931,CUST-001,ROUTE-01,2025-09-13,hardware,43344,554.57,80.57,delivered
LD-001932,CUST-002,ROUTE-03,2025-09-13,bagged seed,37793,404.29,47.38,delivered
LD-001933,CUST-003,ROUTE-05,2025-09-13,hardware,38562,643.63,39.14,delivered
LD-001934,CUST-006,ROUTE-07,2025-09-13,bagged seed,42729,429.45,46.53,delivered
LD-001935,CUST-005,ROUTE-10,2025-09-13,roofing supplies,32507,218.3,19.72,delivered
LD-001936,CUST-001,ROUTE-09,2025-09-15,lumber,33857,215.19,17.27,delivered
LD-001937,CUST-006,ROUTE-08,2025-09-15,fertilizer,39522,442.24,53.06,delivered
LD-001938,CUST-006,ROUTE-08,2025-09-15,bagged seed,36075,420.96,46.45,delivered
LD-001939,CUST-001,ROUTE-09,2025-09-15,roofing supplies,36780,222.59,22.32,delivered
LD-001940,CUST-006,ROUTE-07,2025-09-15,bagged seed,36243,446.81,36.3,delivered
LD-001941,CUST-006,ROUTE-07,2025-09-16,fertilizer,43541,451.26,36.66,delivered
LD-001942,CUST-006,ROUTE-08,2025-09-16,bagged seed,35952,422.73,37.98,delivered
LD-001943,CUST-003,ROUTE-06,2025-09-16,drywall,32288,623.3,70.35,delivered
LD-001944,CUST-006,ROUTE-07,2025-09-16,bagged seed,31419,430.47,31.17,delivered
LD-001945,CUST-004,ROUTE-01,2025-09-16,grain,33614,554.91,69.02,delivered
LD-001946,CUST-003,ROUTE-06,2025-09-17,drywall,37601,645.19,56.29,delivered
LD-001947,CUST-001,ROUTE-09,2025-09-17,lumber,33289,224.27,13.1,delivered
LD-001948,CUST-003,ROUTE-05,2025-09-17,hardware,40276,641.19,68.64,delivered
LD-001949,CUST-005,ROUTE-09,2025-09-18,roofing supplies,29596,216.23,18.23,delivered
LD-001950,CUST-006,ROUTE-08,2025-09-18,bagged feed,38110,402.9,26.32,delivered
LD-001951,CUST-005,ROUTE-10,2025-09-18,roofing supplies,42610,228.44,20.36,delivered
LD-001952,CUST-003,ROUTE-05,2025-09-18,lumber,31521,651.97,55.56,delivered
LD-001953,CUST-001,ROUTE-02,2025-09-19,lumber,40815,546.61,54.77,delivered
LD-001954,CUST-001,ROUTE-01,2025-09-19,drywall,30777,519.22,55.06,delivered
LD-001955,CUST-005,ROUTE-10,2025-09-19,roofing supplies,45000,222.64,23.9,delivered
LD-001956,CUST-001,ROUTE-09,2025-09-19,drywall,44348,220.14,18.29,delivered
LD-001957,CUST-003,ROUTE-05,2025-09-19,drywall,31387,605.59,79.14,delivered
LD-001958,CUST-006,ROUTE-07,2025-09-20,grain,34929,427.47,47.07,delivered
LD-001959,CUST-002,ROUTE-04,2025-09-20,fertilizer,37362,432.12,42.12,delivered
LD-001960,CUST-003,ROUTE-05,2025-09-20,hardware,42849,641.12,88.15,delivered
LD-001961,CUST-003,ROUTE-06,2025-09-20,roofing supplies,38821,574.01,47.87,delivered
LD-001962,CUST-003,ROUTE-06,2025-09-22,drywall,33311,584.35,71.46,delivered
LD-001963,CUST-001,ROUTE-01,2025-09-22,drywall,30938,523.62,79.08,delivered
LD-001964,CUST-004,ROUTE-02,2025-09-22,bagged feed,38934,498.09,55.85,delivered
LD-001965,CUST-001,ROUTE-10,2025-09-23,hardware,34188,215.53,19.07,delivered
LD-001966,CUST-001,ROUTE-02,2025-09-23,roofing supplies,35582,491.43,84.52,delivered
LD-001967,CUST-005,ROUTE-09,2025-09-23,lumber,35291,219.95,19.55,delivered
LD-001968,CUST-004,ROUTE-02,2025-09-23,grain,40369,508.1,59.32,delivered
LD-001969,CUST-001,ROUTE-01,2025-09-24,roofing supplies,40511,542.9,71.51,delivered
LD-001970,CUST-003,ROUTE-06,2025-09-24,drywall,28933,604.21,46.45,delivered
LD-001971,CUST-005,ROUTE-10,2025-09-24,hardware,33150,206.05,25.29,delivered
LD-001972,CUST-005,ROUTE-10,2025-09-24,hardware,33533,212.65,21.25,delivered
LD-001973,CUST-005,ROUTE-09,2025-09-24,drywall,39738,233.53,17.01,delivered
LD-001974,CUST-005,ROUTE-09,2025-09-24,lumber,36448,208.68,16.81,delivered
LD-001975,CUST-004,ROUTE-02,2025-09-25,fertilizer,29476,495.68,77.48,delivered
LD-001976,CUST-006,ROUTE-08,2025-09-25,bagged seed,43120,417.81,48.22,delivered
LD-001977,CUST-005,ROUTE-09,2025-09-25,lumber,40626,231.66,16.5,delivered
LD-001978,CUST-005,ROUTE-10,2025-09-25,lumber,39634,221.96,17.59,delivered
LD-001979,CUST-004,ROUTE-02,2025-09-25,fertilizer,29413,525.07,63.21,delivered
LD-001980,CUST-002,ROUTE-03,2025-09-26,bagged feed,36545,449.28,55.48,delivered
LD-001981,CUST-006,ROUTE-08,2025-09-26,grain,37967,420.06,43.6,delivered
LD-001982,CUST-002,ROUTE-03,2025-09-26,fertilizer,30574,422.79,29.14,delivered
LD-001983,CUST-001,ROUTE-10,2025-09-26,roofing supplies,43292,230.74,21.02,delivered
LD-001984,CUST-003,ROUTE-06,2025-09-27,hardware,40245,598.54,77.03,delivered
LD-001985,CUST-002,ROUTE-04,2025-09-27,bagged feed,28605,395.49,28.96,delivered
LD-001986,CUST-005,ROUTE-09,2025-09-27,lumber,35957,230.23,19.35,delivered
LD-001987,CUST-002,ROUTE-03,2025-09-27,bagged seed,31076,435.59,30.15,delivered
LD-001988,CUST-004,ROUTE-02,2025-09-27,fertilizer,39019,488.03,51.36,delivered
LD-001989,CUST-001,ROUTE-02,2025-09-29,roofing supplies,36222,536.68,47.31,delivered
LD-001990,CUST-005,ROUTE-09,2025-09-29,hardware,30197,210.18,24.12,delivered
LD-001991,CUST-002,ROUTE-03,2025-09-29,bagged seed,38748,406.32,44.12,delivered
LD-001992,CUST-006,ROUTE-08,2025-09-29,bagged seed,38741,427.08,48.13,delivered
LD-001993,CUST-003,ROUTE-06,2025-09-29,hardware,41411,635.22,42.99,delivered
LD-001994,CUST-005,ROUTE-10,2025-09-29,hardware,42535,217.39,13.37,delivered
LD-001995,CUST-002,ROUTE-04,2025-09-30,bagged seed,41600,404.16,43.29,delivered
LD-001996,CUST-006,ROUTE-07,2025-09-30,bagged seed,30185,416.36,49.78,delivered
LD-001997,CUST-005,ROUTE-09,2025-09-30,hardware,39848,218.52,11.26,delivered
LD-001998,CUST-004,ROUTE-02,2025-09-30,bagged feed,35995,492.41,54.07,delivered
LD-001999,CUST-005,ROUTE-09,2025-10-01,lumber,33270,215.97,25.97,delivered
LD-002000,CUST-001,ROUTE-01,2025-10-01,drywall,40651,508.54,57.54,delivered
LD-002001,CUST-005,ROUTE-10,2025-10-01,drywall,40861,215.32,22.62,delivered
LD-002002,CUST-005,ROUTE-10,2025-10-01,hardware,44312,204.94,14.54,delivered
LD-002003,CUST-001,ROUTE-01,2025-10-01,roofing supplies,39579,541.32,86.93,delivered
LD-002004,CUST-005,ROUTE-10,2025-10-02,hardware,43343,213.88,17.7,delivered
LD-002005,CUST-002,ROUTE-04,2025-10-02,bagged feed,43110,399.11,46.83,delivered
LD-002006,CUST-002,ROUTE-03,2025-10-02,grain,32011,418.76,34.94,delivered
