purchase_id,trip_id,truck_id,driver_id,purchase_date,gallons,price_per_gallon,total_cost,location
FUEL-001461,TRP-001461,TRK-001,DRV-006,2025-05-29,39.77,4.046,160.91,"Fort Smith, AR"
FUEL-001462,TRP-001462,TRK-009,DRV-008,2025-05-29,10.63,3.94,41.88,"Kansas City, MO"
FUEL-001463,TRP-001463,TRK-006,DRV-006,2025-05-29,51.8,3.939,204.04,"Springfield, MO"
FUEL-001464,TRP-001464,TRK-009,DRV-009,2025-05-29,22.46,4.108,92.27,"Dallas, TX"
FUEL-001465,TRP-001465,TRK-009,DRV-008,2025-05-29,42.06,4.077,171.48,"Fort Smith, AR"
FUEL-001466,TRP-001466,TRK-002,DRV-004,2025-05-29,24.99,4.128,103.16,"Oklahoma City, OK"
FUEL-001467,TRP-001467,TRK-008,DRV-001,2025-05-29,39.34,4.139,162.83,"Little Rock, AR"
FUEL-001468,TRP-001468,TRK-004,DRV-005,2025-05-29,42.36,4.21,178.34,"Oklahoma City, OK"
FUEL-001469,TRP-001469,TRK-002,DRV-006,2025-05-30,39.07,3.999,156.24,"Springfield, MO"
FUEL-001470,TRP-001470,TRK-003,DRV-004,2025-05-30,23.68,4.087,96.78,"Kansas City, MO"
FUEL-001471,TRP-001471,TRK-010,DRV-006,2025-05-30,23.29,4.03,93.86,"Little Rock, AR"
FUEL-001472,TRP-001472,TRK-006,DRV-006,2025-05-30,56.38,4.148,233.86,"Little Rock, AR"
FUEL-001473,TRP-001473,TRK-008,DRV-008,2025-05-31,11.24,4.032,45.32,"Kansas City, MO"
FUEL-001474,TRP-001474,TRK-006,DRV-006,2025-05-31,54.87,3.939,216.13,"Springfield, MO"
FUEL-001475,TRP-001475,TRK-002,DRV-009,2025-06-01,23.51,4.168,97.99,"Oklahoma City, OK"
FUEL-001476,TRP-001476,TRK-006,DRV-007,2025-06-01,53.18,3.967,210.97,"Oklahoma City, OK"
FUEL-001477,TRP-001477,TRK-001,DRV-004,2025-06-01,23.95,4.112,98.48,"Dallas, TX"
FUEL-001478,TRP-001478,TRK-010,DRV-004,2025-06-01,23.43,4.13,96.77,"Oklahoma City, OK"
FUEL-001479,TRP-001479,TRK-010,DRV-006,2025-06-01,36.44,4.105,149.59,"Little Rock, AR"
FUEL-001480,TRP-001480,TRK-002,DRV-004,2025-06-02,11.95,3.976,47.51,"Dallas, TX"
FUEL-001481,TRP-001481,TRK-004,DRV-006,2025-06-02,11.51,3.993,45.96,"Kansas City, MO"
FUEL-001482,TRP-001482,TRK-006,DRV-005,2025-06-02,56.33,3.959,223.01,"Oklahoma City, OK"
FUEL-001483,TRP-001483,TRK-009,DRV-002,2025-06-02,23.47,4.085,95.87,"Oklahoma City, OK"
FUEL-001484,TRP-001484,TRK-001,DRV-005,2025-06-02,37.75,3.943,148.85,"Joplin, MO"
FUEL-001485,TRP-001485,TRK-005,DRV-003,2025-06-02,25.3,3.948,99.88,"Dallas, TX"
FUEL-001486,TRP-001486,TRK-007,DRV-001,2025-06-02,10.4,4.168,43.35,"Little Rock, AR"
FUEL-001487,TRP-001487,TRK-008,DRV-001,2025-06-03,10.36,4.155,43.05,"Joplin, MO"
FUEL-001488,TRP-001488,TRK-004,DRV-002,2025-06-03,10.12,4.068,41.17,"Tulsa, OK"
FUEL-001489,TRP-001489,TRK-004,DRV-003,2025-06-03,26.41,4.156,109.76,"Fort Smith, AR"
FUEL-001490,TRP-001490,TRK-009,DRV-004,2025-06-03,11.03,4.195,46.27,"Kansas City, MO"
FUEL-001491,TRP-001491,TRK-008,DRV-005,2025-06-04,35.76,3.956,141.47,"Kansas City, MO"
FUEL-001492,TRP-001492,TRK-005,DRV-008,2025-06-04,12.2,4.053,49.45,"Fort Smith, AR"
FUEL-001493,TRP-001493,TRK-001,DRV-002,2025-06-04,41.17,4.026,165.75,"Oklahoma City, OK"
FUEL-001494,TRP-001494,TRK-002,DRV-006,2025-06-04,40.73,4.145,168.83,"Oklahoma City, OK"
FUEL-001495,TRP-001495,TRK-004,DRV-008,2025-06-05,23.28,4.033,93.89,"Joplin, MO"
FUEL-001496,TRP-001496,TRK-010,DRV-007,2025-06-05,11.09,4.165,46.19,"Kansas City, MO"
FUEL-001497,TRP-001497,TRK-010,DRV-008,2025-06-05,36.11,4.033,145.63,"Tulsa, OK"
FUEL-001498,TRP-001498,TRK-008,DRV-004,2025-06-05,24.14,4.153,100.25,"Joplin, MO"
FUEL-001499,TRP-001499,TRK-004,DRV-009,2025-06-05,10.87,4.11,44.68,"Fort Smith, AR"
FUEL-001500,TRP-001500,TRK-008,DRV-008,2025-06-06,22.82,3.968,90.55,"Dallas, TX"
FUEL-001501,TRP-001501,TRK-008,DRV-004,2025-06-06,11.46,4.045,46.36,"Dallas, TX"
FUEL-001502,TRP-001502,TRK-002,DRV-006,2025-06-06,10.45,3.972,41.51,"Kansas City, MO"
FUEL-001503,TRP-001503,TRK-006,DRV-006,2025-06-06,51.88,4.121,213.8,"Joplin, MO"
FUEL-001504,TRP-001504,TRK-010,DRV-003,2025-06-06,23.16,4.097,94.89,"Fort Smith, AR"
FUEL-001505,TRP-001505,TRK-002,DRV-004,2025-06-06,23.45,4.147,97.25,"Kansas City, MO"
FUEL-001506,TRP-001506,TRK-005,DRV-002,2025-06-07,25.49,4.105,104.64,"Springfield, MO"
FUEL-001507,TRP-001507,TRK-002,DRV-003,2025-06-07,11.12,3.945,43.87,"Fort Smith, AR"
FUEL-001508,TRP-001508,TRK-003,DRV-005,2025-06-07,24.73,3.953,97.76,"Little Rock, AR"
FUEL-001509,TRP-001509,TRK-006,DRV-006,2025-06-07,54.82,4.077,223.5,"Kansas City, MO"
FUEL-001510,TRP-001510,TRK-002,DRV-009,2025-06-07,12.2,4.066,49.61,"Tulsa, OK"
FUEL-001511,TRP-001511,TRK-006,DRV-005,2025-06-07,55.07,4.186,230.52,"Fort Smith, AR"
FUEL-001512,TRP-001512,TRK-010,DRV-008,2025-06-09,10.78,4.109,44.3,"Tulsa, OK"
FUEL-001513,TRP-001513,TRK-009,DRV-008,2025-06-09,37.01,4.214,155.96,"Little Rock, AR"
FUEL-001514,TRP-001514,TRK-003,DRV-007,2025-06-10,42.27,4.172,176.35,"Fort Smith, AR"
FUEL-001515,TRP-001515,TRK-003,DRV-005,2025-06-10,22.66,3.984,90.28,"Dallas, TX"
FUEL-001516,TRP-001516,TRK-008,DRV-004,2025-06-10,37.8,4.109,155.32,"Dallas, TX"
FUEL-001517,TRP-001517,TRK-004,DRV-004,2025-06-10,25.95,4.142,107.48,"Tulsa, OK"
FUEL-001518,TRP-001518,TRK-009,DRV-001,2025-06-11,11.06,3.969,43.9,"Fort Smith, AR"
FUEL-001519,TRP-001519,TRK-006,DRV-005,2025-06-11,53.83,4.002,215.43,"Kansas City, MO"
FUEL-001520,TRP-001520,TRK-007,DRV-006,2025-06-11,37.71,3.96,149.33,"Kansas City, MO"
FUEL-001521,TRP-001521,TRK-008,DRV-007,2025-06-12,26.08,3.947,102.94,"Joplin, MO"
FUEL-001522,TRP-001522,TRK-009,DRV-006,2025-06-12,23.61,4.01,94.68,"Dallas, TX"
FUEL-001523,TRP-001523,TRK-003,DRV-004,2025-06-13,25.4,4.019,102.08,"Oklahoma City, OK"
FUEL-001524,TRP-001524,TRK-004,DRV-004,2025-06-13,23.01,4.217,97.03,"Oklahoma City, OK"
FUEL-001525,TRP-001525,TRK-001,DRV-003,2025-06-13,23.03,3.994,91.98,"Fort Smith, AR"
FUEL-001526,TRP-001526,TRK-006,DRV-006,2025-06-14,54.98,4.178,229.71,"Little Rock, AR"
FUEL-001527,TRP-001527,TRK-008,DRV-006,2025-06-14,11.85,4.194,49.7,"Tulsa, OK"
FUEL-001528,TRP-001528,TRK-007,DRV-005,2025-06-14,38.19,4.216,161.01,"Springfield, MO"
FUEL-001529,TRP-001529,TRK-006,DRV-005,2025-06-14,55.35,3.976,220.07,"Little Rock, AR"
FUEL-001530,TRP-001530,TRK-006,DRV-005,2025-06-14,50.3,4.024,202.41,"Joplin, MO"
FUEL-001531,TRP-001531,TRK-001,DRV-004,2025-06-14,23.99,4.161,99.82,"Joplin, MO"
FUEL-001532,TRP-001532,TRK-006,DRV-007,2025-06-14,53.45,4.054,216.69,"Springfield, MO"
FUEL-001533,TRP-001533,TRK-010,DRV-001,2025-06-16,11.21,4.166,46.7,"Tulsa, OK"
FUEL-001534,TRP-001534,TRK-002,DRV-005,2025-06-16,23.86,4.078,97.3,"Oklahoma City, OK"
FUEL-001535,TRP-001535,TRK-007,DRV-006,2025-06-16,24.85,4.206,104.52,"Little Rock, AR"
FUEL-001536,TRP-001536,TRK-008,DRV-002,2025-06-17,11.2,4.049,45.35,"Dallas, TX"
FUEL-001537,TRP-001537,TRK-001,DRV-001,2025-06-17,23.83,4.011,95.58,"Fort Smith, AR"
FUEL-001538,TRP-001538,TRK-007,DRV-003,2025-06-17,26.58,4.195,111.5,"Tulsa, OK"
FUEL-001539,TRP-001539,TRK-010,DRV-005,2025-06-17,26.56,4.215,111.95,"Oklahoma City, OK"
FUEL-001540,TRP-001540,TRK-006,DRV-006,2025-06-18,54.47,4.027,219.35,"Kansas City, MO"
FUEL-001541,TRP-001541,TRK-001,DRV-007,2025-06-18,11.4,3.998,45.58,"Springfield, MO"
FUEL-001542,TRP-001542,TRK-003,DRV-003,2025-06-18,22.44,4.196,94.16,"Springfield, MO"
FUEL-001543,TRP-001543,TRK-007,DRV-009,2025-06-18,27.1,4.102,111.16,"Springfield, MO"
FUEL-001544,TRP-001544,TRK-006,DRV-004,2025-06-18,15.08,4.183,63.08,"Little Rock, AR"
FUEL-001545,TRP-001545,TRK-002,DRV-002,2025-06-19,24.23,4.223,102.32,"Springfield, MO"
FUEL-001546,TRP-001546,TRK-006,DRV-005,2025-06-19,56.25,4.091,230.12,"Springfield, MO"
FUEL-001547,TRP-001547,TRK-002,DRV-005,2025-06-20,11.43,4.232,48.37,"Oklahoma City, OK"
FUEL-001548,TRP-001548,TRK-004,DRV-002,2025-06-20,11.74,4.142,48.63,"Little Rock, AR"
FUEL-001549,TRP-001549,TRK-001,DRV-007,2025-06-20,11.44,4.0,45.76,"Little Rock, AR"
FUEL-001550,TRP-001550,TRK-006,DRV-005,2025-06-20,54.82,4.021,220.43,"Fort Smith, AR"
FUEL-001551,TRP-001551,TRK-007,DRV-002,2025-06-20,23.53,4.008,94.31,"Dallas, TX"
FUEL-001552,TRP-001552,TRK-001,DRV-001,2025-06-20,22.11,4.177,92.35,"Tulsa, OK"
FUEL-001553,TRP-001553,TRK-004,DRV-005,2025-06-21,40.13,4.023,161.44,"Little Rock, AR"
FUEL-001554,TRP-001554,TRK-002,DRV-006,2025-06-21,39.42,4.035,159.06,"Oklahoma City, OK"
FUEL-001555,TRP-001555,TRK-006,DRV-005,2025-06-22,56.43,4.031,227.47,"Kansas City, MO"
FUEL-001556,TRP-001556,TRK-004,DRV-003,2025-06-22,22.37,4.161,93.08,"Kansas City, MO"
FUEL-001557,TRP-001557,TRK-002,DRV-007,2025-06-22,10.5,3.974,41.73,"Fort Smith, AR"
FUEL-001558,TRP-001558,TRK-009,DRV-005,2025-06-22,38.79,4.233,164.2,"Oklahoma City, OK"
FUEL-001559,TRP-001559,TRK-008,DRV-005,2025-06-22,41.45,4.06,168.29,"Joplin, MO"
FUEL-001560,TRP-001560,TRK-006,DRV-006,2025-06-22,55.44,4.223,234.12,"Kansas City, MO"
FUEL-001561,TRP-001561,TRK-010,DRV-007,2025-06-22,39.73,3.982,158.2,"Springfield, MO"
FUEL-001562,TRP-001562,TRK-001,DRV-001,2025-06-23,25.96,4.231,109.84,"Springfield, MO"
FUEL-001563,TRP-001563,TRK-002,DRV-005,2025-06-23,36.5,4.227,154.29,"Oklahoma City, OK"
FUEL-001564,TRP-001564,TRK-008,DRV-009,2025-06-23,25.02,4.022,100.63,"Little Rock, AR"
FUEL-001565,TRP-001565,TRK-010,DRV-007,2025-06-23,25.3,4.207,106.44,"Joplin, MO"
FUEL-001566,TRP-001566,TRK-006,DRV-007,2025-06-23,55.61,4.131,229.72,"Oklahoma City, OK"
FUEL-001567,TRP-001567,TRK-003,DRV-004,2025-06-24,24.22,4.237,102.62,"Tulsa, OK"
FUEL-001568,TRP-001568,TRK-006,DRV-007,2025-06-24,54.14,4.128,223.49,"Little Rock, AR"
FUEL-001569,TRP-001569,TRK-005,DRV-002,2025-06-24,10.71,3.958,42.39,"Little Rock, AR"
FUEL-001570,TRP-001570,TRK-006,DRV-007,2025-06-24,51.31,4.103,210.52,"Joplin, MO"
FUEL-001571,TRP-001571,TRK-005,DRV-002,2025-06-25,22.94,4.002,91.81,"Little Rock, AR"
FUEL-001572,TRP-001572,TRK-009,DRV-004,2025-06-25,39.68,3.965,157.33,"Tulsa, OK"
FUEL-001573,TRP-001573,TRK-004,DRV-008,2025-06-25,36.24,4.14,150.03,"Dallas, TX"
FUEL-001574,TRP-001574,TRK-004,DRV-004,2025-06-25,22.22,4.02,89.32,"Tulsa, OK"
FUEL-001575,TRP-001575,TRK-002,DRV-003,2025-06-25,25.76,4.049,104.3,"Tulsa, OK"
FUEL-001576,TRP-001576,TRK-005,DRV-003,2025-06-26,10.77,4.133,44.51,"Kansas City, MO"
FUEL-001577,TRP-001577,TRK-002,DRV-005,2025-06-26,23.7,4.008,94.99,"Joplin, MO"
FUEL-001578,TRP-001578,TRK-001,DRV-004,2025-06-26,24.0,4.187,100.49,"Springfield, MO"
FUEL-001579,TRP-001579,TRK-004,DRV-007,2025-06-26,23.37,4.007,93.64,"Joplin, MO"
FUEL-001580,TRP-001580,TRK-001,DRV-009,2025-06-26,10.5,4.142,43.49,"Fort Smith, AR"
FUEL-001581,TRP-001581,TRK-003,DRV-002,2025-06-26,39.35,4.13,162.52,"Dallas, TX"
FUEL-001582,TRP-001582,TRK-002,DRV-009,2025-06-26,25.78,4.136,106.63,"Oklahoma City, OK"
FUEL-001583,TRP-001583,TRK-009,DRV-004,2025-06-27,26.5,3.994,105.84,"Kansas City, MO"
FUEL-001584,TRP-001584,TRK-003,DRV-001,2025-06-27,27.2,4.098,111.47,"Fort Smith, AR"
FUEL-001585,TRP-001585,TRK-006,DRV-007,2025-06-27,51.75,4.0,207.0,"Kansas City, MO"
FUEL-001586,TRP-001586,TRK-010,DRV-007,2025-06-27,38.11,4.208,160.37,"Kansas City, MO"
FUEL-001587,TRP-001587,TRK-006,DRV-006,2025-06-27,51.22,4.159,213.02,"Dallas, TX"
FUEL-001588,TRP-001588,TRK-006,DRV-007,2025-06-27,51.54,3.981,205.18,"Oklahoma City, OK"
FUEL-001589,TRP-001589,TRK-008,DRV-001,2025-06-28,10.78,4.109,44.3,"Kansas City, MO"
FUEL-001590,TRP-001590,TRK-005,DRV-004,2025-06-28,10.16,4.096,41.62,"Little Rock, AR"
FUEL-001591,TRP-001591,TRK-007,DRV-005,2025-06-28,10.4,3.998,41.58,"Dallas, TX"
FUEL-001592,TRP-001592,TRK-004,DRV-005,2025-06-28,23.79,4.233,100.7,"Joplin, MO"
FUEL-001593,TRP-001593,TRK-008,DRV-008,2025-06-28,23.6,4.245,100.18,"Oklahoma City, OK"
FUEL-001594,TRP-001594,TRK-008,DRV-007,2025-06-30,42.06,4.108,172.78,"Dallas, TX"
FUEL-001595,TRP-001595,TRK-004,DRV-006,2025-06-30,23.72,3.974,94.26,"Tulsa, OK"
FUEL-001596,TRP-001596,TRK-003,DRV-001,2025-07-01,22.34,4.076,91.06,"Kansas City, MO"
FUEL-001597,TRP-001597,TRK-010,DRV-003,2025-07-01,24.15,4.041,97.59,"Kansas City, MO"
FUEL-001598,TRP-001598,TRK-008,DRV-001,2025-07-01,25.64,3.999,102.53,"Tulsa, OK"
FUEL-001599,TRP-001599,TRK-008,DRV-004,2025-07-02,23.1,4.124,95.26,"Joplin, MO"
FUEL-001600,TRP-001600,TRK-006,DRV-006,2025-07-02,50.38,4.196,211.39,"Joplin, MO"
FUEL-001601,TRP-001601,TRK-009,DRV-007,2025-07-02,24.76,4.083,101.1,"Kansas City, MO"
FUEL-001602,TRP-001602,TRK-004,DRV-002,2025-07-02,11.73,3.959,46.44,"Dallas, TX"
FUEL-001603,TRP-001603,TRK-006,DRV-007,2025-07-02,51.58,3.971,204.82,"Tulsa, OK"
FUEL-001604,TRP-001604,TRK-005,DRV-006,2025-07-02,41.9,4.145,173.68,"Fort Smith, AR"
FUEL-001605,TRP-001605,TRK-009,DRV-003,2025-07-03,10.63,4.148,44.09,"Joplin, MO"
FUEL-001606,TRP-001606,TRK-006,DRV-006,2025-07-03,50.13,4.196,210.35,"Joplin, MO"
FUEL-001607,TRP-001607,TRK-002,DRV-008,2025-07-03,37.57,4.111,154.45,"Joplin, MO"
FUEL-001608,TRP-001608,TRK-006,DRV-007,2025-07-04,50.9,4.189,213.22,"Tulsa, OK"
FUEL-001609,TRP-001609,TRK-001,DRV-004,2025-07-04,26.79,4.166,111.61,"Joplin, MO"
FUEL-001610,TRP-001610,TRK-002,DRV-002,2025-07-04,37.8,4.246,160.5,"Little Rock, AR"
FUEL-001611,TRP-001611,TRK-001,DRV-007,2025-07-04,42.48,4.212,178.93,"Springfield, MO"
FUEL-001612,TRP-001612,TRK-004,DRV-009,2025-07-05,23.68,4.225,100.05,"Dallas, TX"
FUEL-001613,TRP-001613,TRK-001,DRV-008,2025-07-05,40.0,3.955,158.2,"Joplin, MO"
FUEL-001614,TRP-001614,TRK-002,DRV-008,2025-07-05,23.78,4.159,98.9,"Kansas City, MO"
FUEL-001615,TRP-001615,TRK-008,DRV-006,2025-07-05,10.62,4.146,44.03,"Joplin, MO"
FUEL-001616,TRP-001616,TRK-008,DRV-006,2025-07-05,22.45,4.135,92.83,"Oklahoma City, OK"
FUEL-001617,TRP-001617,TRK-008,DRV-001,2025-07-06,11.67,4.042,47.17,"Joplin, MO"
FUEL-001618,TRP-001618,TRK-001,DRV-006,2025-07-06,11.73,4.032,47.3,"Joplin, MO"
FUEL-001619,TRP-001619,TRK-003,DRV-008,2025-07-06,12.01,4.162,49.99,"Kansas City, MO"
FUEL-001620,TRP-001620,TRK-004,DRV-007,2025-07-06,23.31,4.012,93.52,"Little Rock, AR"
FUEL-001621,TRP-001621,TRK-010,DRV-003,2025-07-07,22.49,4.108,92.39,"Fort Smith, AR"
FUEL-001622,TRP-001622,TRK-008,DRV-005,2025-07-07,24.8,4.24,105.15,"Fort Smith, AR"
FUEL-001623,TRP-001623,TRK-002,DRV-006,2025-07-07,23.36,4.007,93.6,"Fort Smith, AR"
FUEL-001624,TRP-001624,TRK-005,DRV-008,2025-07-07,10.51,4.231,44.47,"Tulsa, OK"
FUEL-001625,TRP-001625,TRK-008,DRV-006,2025-07-07,26.52,4.027,106.8,"Joplin, MO"
FUEL-001626,TRP-001626,TRK-004,DRV-002,2025-07-07,40.19,4.025,161.76,"Joplin, MO"
FUEL-001627,TRP-001627,TRK-001,DRV-003,2025-07-08,10.38,4.241,44.02,"Tulsa, OK"
FUEL-001628,TRP-001628,TRK-006,DRV-005,2025-07-08,57.06,4.101,234.0,"Tulsa, OK"
FUEL-001629,TRP-001629,TRK-003,DRV-010,2025-07-08,11.67,4.166,48.62,"Little Rock, AR"
FUEL-001630,TRP-001630,TRK-007,DRV-009,2025-07-08,10.89,4.13,44.98,"Little Rock, AR"
FUEL-001631,TRP-001631,TRK-001,DRV-004,2025-07-09,26.34,3.981,104.86,"Tulsa, OK"
FUEL-001632,TRP-001632,TRK-007,DRV-010,2025-07-09,42.56,4.095,174.28,"Fort Smith, AR"
FUEL-001633,TRP-001633,TRK-005,DRV-004,2025-07-09,25.17,4.115,103.57,"Oklahoma City, OK"
FUEL-001634,TRP-001634,TRK-004,DRV-010,2025-07-09,38.68,4.113,159.09,"Fort Smith, AR"
FUEL-001635,TRP-001635,TRK-010,DRV-008,2025-07-09,27.12,4.172,113.14,"Tulsa, OK"
FUEL-001636,TRP-001636,TRK-001,DRV-008,2025-07-09,24.98,4.189,104.64,"Little Rock, AR"
FUEL-001637,TRP-001637,TRK-010,DRV-007,2025-07-09,37.51,4.023,150.9,"Tulsa, OK"
FUEL-001638,TRP-001638,TRK-001,DRV-007,2025-07-10,11.86,4.133,49.02,"Little Rock, AR"
FUEL-001639,TRP-001639,TRK-002,DRV-002,2025-07-10,10.51,3.963,41.65,"Springfield, MO"
FUEL-001640,TRP-001640,TRK-007,DRV-006,2025-07-10,11.29,3.99,45.05,"Oklahoma City, OK"
FUEL-001641,TRP-001641,TRK-005,DRV-003,2025-07-11,24.62,4.153,102.25,"Kansas City, MO"
FUEL-001642,TRP-001642,TRK-006,DRV-006,2025-07-11,54.81,4.046,221.76,"Kansas City, MO"
FUEL-001643,TRP-001643,TRK-009,DRV-006,2025-07-11,10.17,4.248,43.2,"Tulsa, OK"
FUEL-001644,TRP-001644,TRK-006,DRV-007,2025-07-11,55.71,4.098,228.3,"Dallas, TX"
FUEL-001645,TRP-001645,TRK-002,DRV-001,2025-07-11,36.51,3.983,145.42,"Tulsa, OK"
FUEL-001646,TRP-001646,TRK-009,DRV-010,2025-07-12,11.55,4.065,46.95,"Tulsa, OK"
FUEL-001647,TRP-001647,TRK-010,DRV-002,2025-07-12,35.42,3.959,140.23,"Springfield, MO"
FUEL-001648,TRP-001648,TRK-002,DRV-010,2025-07-12,24.34,4.081,99.33,"Tulsa, OK"
FUEL-001649,TRP-001649,TRK-001,DRV-004,2025-07-12,22.7,4.124,93.61,"Tulsa, OK"
FUEL-001650,TRP-001650,TRK-002,DRV-010,2025-07-12,23.63,4.021,95.02,"Kansas City, MO"
FUEL-001651,TRP-001651,TRK-004,DRV-007,2025-07-12,22.67,4.101,92.97,"Joplin, MO"
FUEL-001652,TRP-001652,TRK-002,DRV-004,2025-07-14,12.21,4.068,49.67,"Joplin, MO"
FUEL-001653,TRP-001653,TRK-005,DRV-003,2025-07-14,10.42,4.184,43.6,"Oklahoma City, OK"
FUEL-001654,TRP-001654,TRK-008,DRV-001,2025-07-14,24.09,3.976,95.78,"Dallas, TX"
FUEL-001655,TRP-001655,TRK-009,DRV-003,2025-07-15,11.9,4.181,49.75,"Kansas City, MO"
FUEL-001656,TRP-001656,TRK-003,DRV-001,2025-07-15,11.47,4.167,47.8,"Oklahoma City, OK"
FUEL-001657,TRP-001657,TRK-009,DRV-008,2025-07-15,23.9,4.164,99.52,"Kansas City, MO"
FUEL-001658,TRP-001658,TRK-002,DRV-004,2025-07-15,10.99,4.222,46.4,"Oklahoma City, OK"
FUEL-001659,TRP-001659,TRK-005,DRV-009,2025-07-16,11.14,4.172,46.48,"Springfield, MO"
FUEL-001660,TRP-001660,TRK-006,DRV-010,2025-07-16,55.63,3.992,222.07,"Little Rock, AR"
FUEL-001661,TRP-001661,TRK-008,DRV-002,2025-07-16,37.35,4.217,157.5,"Dallas, TX"
FUEL-001662,TRP-001662,TRK-004,DRV-006,2025-07-16,26.4,4.185,110.48,"Oklahoma City, OK"
FUEL-001663,TRP-001663,TRK-007,DRV-006,2025-07-16,39.05,3.968,154.95,"Oklahoma City, OK"
FUEL-001664,TRP-001664,TRK-010,DRV-010,2025-07-16,40.9,4.216,172.43,"Fort Smith, AR"
FUEL-001665,TRP-001665,TRK-008,DRV-008,2025-07-16,10.33,4.131,42.67,"Dallas, TX"
FUEL-001666,TRP-001666,TRK-009,DRV-006,2025-07-16,39.33,4.247,167.03,"Fort Smith, AR"
FUEL-001667,TRP-001667,TRK-009,DRV-007,2025-07-17,38.03,3.985,151.55,"Fort Smith, AR"
FUEL-001668,TRP-001668,TRK-002,DRV-002,2025-07-17,24.88,4.045,100.64,"Kansas City, MO"
FUEL-001669,TRP-001669,TRK-004,DRV-009,2025-07-17,37.48,4.093,153.41,"Fort Smith, AR"
FUEL-001670,TRP-001670,TRK-008,DRV-001,2025-07-17,10.72,4.236,45.41,"Little Rock, AR"
FUEL-001671,TRP-001671,TRK-010,DRV-004,2025-07-18,24.72,4.218,104.27,"Fort Smith, AR"
FUEL-001672,TRP-001672,TRK-008,DRV-002,2025-07-18,25.55,3.98,101.69,"Fort Smith, AR"
FUEL-001673,TRP-001673,TRK-002,DRV-007,2025-07-18,11.22,3.985,44.71,"Springfield, MO"
FUEL-001674,TRP-001674,TRK-009,DRV-008,2025-07-18,10.56,4.19,44.25,"Tulsa, OK"
FUEL-001675,TRP-001675,TRK-006,DRV-002,2025-07-18,33.59,4.186,140.61,"Joplin, MO"
FUEL-001676,TRP-001676,TRK-005,DRV-006,2025-07-18,10.79,4.069,43.9,"Springfield, MO"
FUEL-001677,TRP-001677,TRK-010,DRV-008,2025-07-18,22.84,4.203,96.0,"Fort Smith, AR"
FUEL-001678,TRP-001678,TRK-009,DRV-001,2025-07-19,23.12,4.007,92.64,"Dallas, TX"
FUEL-001679,TRP-001679,TRK-009,DRV-005,2025-07-19,11.64,4.102,47.75,"Kansas City, MO"
FUEL-001680,TRP-001680,TRK-001,DRV-001,2025-07-19,11.21,4.253,47.68,"Dallas, TX"
FUEL-001681,TRP-001681,TRK-010,DRV-005,2025-07-19,22.6,4.234,95.69,"Joplin, MO"
FUEL-001682,TRP-001682,TRK-002,DRV-003,2025-07-19,11.14,4.128,45.99,"Fort Smith, AR"
FUEL-001683,TRP-001683,TRK-004,DRV-007,2025-07-19,11.72,4.038,47.33,"Tulsa, OK"
FUEL-001684,TRP-001684,TRK-006,DRV-006,2025-07-20,53.91,4.171,224.86,"Joplin, MO"
FUEL-001685,TRP-001685,TRK-002,DRV-008,2025-07-20,11.34,4.151,47.07,"Oklahoma City, OK"
FUEL-001686,TRP-001686,TRK-001,DRV-010,2025-07-20,42.01,4.187,175.9,"Springfield, MO"
FUEL-001687,TRP-001687,TRK-006,DRV-007,2025-07-20,53.07,4.199,222.84,"Fort Smith, AR"
FUEL-001688,TRP-001688,TRK-007,DRV-009,2025-07-20,24.04,4.128,99.24,"Joplin, MO"
FUEL-001689,TRP-001689,TRK-003,DRV-002,2025-07-21,11.41,4.202,47.94,"Springfield, MO"
FUEL-001690,TRP-001690,TRK-006,DRV-010,2025-07-21,53.86,4.133,222.6,"Dallas, TX"
FUEL-001691,TRP-001691,TRK-003,DRV-008,2025-07-21,11.67,4.235,49.42,"Fort Smith, AR"
FUEL-001692,TRP-001692,TRK-004,DRV-005,2025-07-21,11.18,3.98,44.5,"Fort Smith, AR"
FUEL-001693,TRP-001693,TRK-010,DRV-007,2025-07-21,25.84,4.201,108.55,"Oklahoma City, OK"
FUEL-001694,TRP-001694,TRK-007,DRV-001,2025-07-22,11.16,4.092,45.67,"Joplin, MO"
FUEL-001695,TRP-001695,TRK-008,DRV-009,2025-07-22,24.51,4.072,99.8,"Little Rock, AR"
FUEL-001696,TRP-001696,TRK-010,DRV-006,2025-07-22,11.1,4.037,44.81,"Little Rock, AR"
FUEL-001697,TRP-001697,TRK-005,DRV-009,2025-07-23,37.92,3.973,150.66,"Kansas City, MO"
FUEL-001698,TRP-001698,TRK-006,DRV-006,2025-07-23,56.48,4.116,232.47,"Oklahoma City, OK"
FUEL-001699,TRP-001699,TRK-007,DRV-010,2025-07-23,25.36,4.043,102.53,"Oklahoma City, OK"
FUEL-001700,TRP-001700,TRK-006,DRV-005,2025-07-23,54.48,4.063,221.35,"Little Rock, AR"
FUEL-001701,TRP-001701,TRK-006,DRV-007,2025-07-23,53.49,4.228,226.16,"Dallas, TX"
FUEL-001702,TRP-001702,TRK-005,DRV-002,2025-07-24,23.18,4.059,94.09,"Oklahoma City, OK"
FUEL-001703,TRP-001703,TRK-003,DRV-001,2025-07-24,26.84,4.201,112.75,"Joplin, MO"
FUEL-001704,TRP-001704,TRK-004,DRV-001,2025-07-24,35.9,4.138,148.55,"Oklahoma City, OK"
