event_id,load_id,trip_id,facility_type,scheduled_time,actual_time,detention_minutes,on_time
EVT-001709,LD-001709,TRP-001709,delivery,2025-07-25 10:00:00.243869,2025-07-25 10:29:00.243869,15,False
EVT-001710,LD-001710,TRP-001710,delivery,2025-07-25 07:00:00.872005,2025-07-25 07:20:00.872005,6,True
EVT-001711,LD-001711,TRP-001711,delivery,2025-07-26 05:00:00.585336,2025-07-26 05:09:00.585336,11,True
EVT-001712,LD-001712,TRP-001712,delivery,2025-07-26 14:00:00.735043,2025-07-26 14:13:00.735043,10,True
EVT-001713,LD-001713,TRP-001713,delivery,2025-07-26 09:00:00.302273,2025-07-26 09:07:00.302273,5,True
EVT-001714,LD-001714,TRP-001714,delivery,2025-07-26 07:00:00.669044,2025-07-26 07:23:00.669044,15,True
EVT-001715,LD-001715,TRP-001715,delivery,2025-07-26 09:00:00.109204,2025-07-26 09:25:00.109204,18,True
EVT-001716,LD-001716,TRP-001716,delivery,2025-07-26 10:00:00.138007,2025-07-26 10:14:00.138007,10,True
EVT-001717,LD-001717,TRP-001717,delivery,2025-07-28 11:00:00.188719,2025-07-28 11:13:00.188719,14,True
EVT-001718,LD-001718,TRP-001718,delivery,2025-07-28 13:00:00.581901,2025-07-28 13:09:00.581901,9,True
EVT-001719,LD-001719,TRP-001719,delivery,2025-07-28 10:00:00.488686,2025-07-28 10:35:00.488686,33,False
EVT-001720,LD-001720,TRP-001720,delivery,2025-07-28 13:00:00.854182,2025-07-28 13:07:00.854182,4,False
EVT-001721,LD-001721,TRP-001721,delivery,2025-07-28 08:00:00.450210,2025-07-28 08:08:00.450210,9,True
EVT-001722,LD-001722,TRP-001722,delivery,2025-07-28 05:00:00.758953,2025-07-28 05:40:00.758953,40,False
EVT-001723,LD-001723,TRP-001723,delivery,2025-07-29 10:00:00.214202,2025-07-29 10:23:00.214202,13,True
EVT-001724,LD-001724,TRP-001724,delivery,2025-07-29 11:00:00.959163,2025-07-29 11:20:00.959163,18,True
EVT-001725,LD-001725,TRP-001725,delivery,2025-07-29 13:00:00.800707,2025-07-29 13:19:00.800707,8,True
EVT-001726,LD-001726,TRP-001726,delivery,2025-07-29 10:00:00.153083,2025-07-29 10:25:00.153083,18,True
EVT-001727,LD-001727,TRP-001727,delivery,2025-07-29 07:00:00.138350,2025-07-29 07:30:00.138350,16,True
EVT-001728,LD-001728,TRP-001728,delivery,2025-07-29 09:00:00.625492,2025-07-29 09:30:00.625492,17,False
EVT-001729,LD-001729,TRP-001729,delivery,2025-07-29 11:00:00.202046,2025-07-29 11:16:00.202046,5,True
EVT-001730,LD-001730,TRP-001730,delivery,2025-07-29 11:00:00.470914,2025-07-29 11:06:00.470914,5,True
EVT-001731,LD-001731,TRP-001731,delivery,2025-07-30 09:00:00.782749,2025-07-30 09:16:00.782749,12,True
EVT-001732,LD-001732,TRP-001732,delivery,2025-07-30 10:00:00.028140,2025-07-30 10:02:00.028140,4,True
EVT-001733,LD-001733,TRP-001733,delivery,2025-07-30 10:00:00.646498,2025-07-30 10:03:00.646498,8,False
EVT-001734,LD-001734,TRP-001734,delivery,2025-07-31 10:00:00.398273,2025-07-31 10:14:00.398273,9,True
EVT-001735,LD-001735,TRP-001735,delivery,2025-07-31 09:00:00.043675,2025-07-31 09:03:00.043675,8,True
EVT-001736,LD-001736,TRP-001736,delivery,2025-07-31 09:00:00.983043,2025-07-31 09:23:00.983043,10,False
EVT-001737,LD-001737,TRP-001737,delivery,2025-07-31 09:00:00.760845,2025-07-31 09:07:00.760845,6,True
EVT-001738,LD-001738,TRP-001738,delivery,2025-07-31 09:00:00.581276,2025-07-31 09:19:00.581276,11,True
EVT-001739,LD-001739,TRP-001739,delivery,2025-07-31 07:00:00.527148,2025-07-31 07:10:00.527148,9,True
EVT-001740,LD-001740,TRP-001740,delivery,2025-08-01 09:00:00.962727,2025-08-01 09:17:00.962727,13,True
EVT-001741,LD-001741,TRP-001741,delivery,2025-08-01 11:00:00.434504,2025-08-01 11:18:00.434504,17,True
EVT-001742,LD-001742,TRP-001742,delivery,2025-08-01 11:00:00.920231,2025-08-01 11:23:00.920231,17,False
EVT-001743,LD-001743,TRP-001743,delivery,2025-08-01 13:00:00.427872,2025-08-01 13:32:00.427872,24,True
EVT-001744,LD-001744,TRP-001744,delivery,2025-08-02 08:00:00.417323,2025-08-02 08:12:00.417323,11,False
EVT-001745,LD-001745,TRP-001745,delivery,2025-08-02 12:00:00.541594,2025-08-02 12:19:00.541594,14,True
EVT-001746,LD-001746,TRP-001746,delivery,2025-08-02 12:00:00.518542,2025-08-02 12:17:00.518542,2,True
EVT-001747,LD-001747,TRP-001747,delivery,2025-08-02 09:00:00.933655,2025-08-02 09:03:00.933655,8,True
EVT-001748,LD-001748,TRP-001748,delivery,2025-08-03 06:00:00.926214,2025-08-03 06:11:00.926214,7,False
EVT-001749,LD-001749,TRP-001749,delivery,2025-08-03 08:00:00.244182,2025-08-03 08:09:00.244182,10,True
EVT-001750,LD-001750,TRP-001750,delivery,2025-08-03 11:00:00.505094,2025-08-03 11:14:00.505094,12,True
EVT-001751,LD-001751,TRP-001751,delivery,2025-08-03 10:00:00.106169,2025-08-03 10:17:00.106169,7,True
EVT-001752,LD-001752,TRP-001752,delivery,2025-08-04 07:00:00.298156,2025-08-04 07:04:00.298156,7,True
EVT-001753,LD-001753,TRP-001753,delivery,2025-08-04 09:00:00.998026,2025-08-04 09:20:00.998026,13,True
EVT-001754,LD-001754,TRP-001754,delivery,2025-08-04 11:00:00.381366,2025-08-04 11:15:00.381366,16,True
EVT-001755,LD-001755,TRP-001755,delivery,2025-08-05 14:00:00.156640,2025-08-05 14:20:00.156640,5,True
EVT-001756,LD-001756,TRP-001756,delivery,2025-08-05 10:00:00.242583,2025-08-05 10:38:00.242583,35,False
EVT-001757,LD-001757,TRP-001757,delivery,2025-08-05 09:00:00.835699,2025-08-05 09:26:00.835699,15,True
EVT-001758,LD-001758,TRP-001758,delivery,2025-08-05 09:00:00.369661,2025-08-05 09:27:00.369661,14,True
EVT-001759,LD-001759,TRP-001759,delivery,2025-08-05 07:00:00.165214,2025-08-05 07:30:00.165214,16,True
EVT-001760,LD-001760,TRP-001760,delivery,2025-08-06 08:00:00.876646,2025-08-06 08:09:00.876646,6,True
EVT-001761,LD-001761,TRP-001761,delivery,2025-08-06 11:00:00.590610,2025-08-06 11:49:00.590610,42,False
EVT-001762,LD-001762,TRP-001762,delivery,2025-08-06 07:00:00.705865,2025-08-06 07:11:00.705865,2,True
EVT-001763,LD-001763,TRP-001763,delivery,2025-08-06 12:00:00.330162,2025-08-06 12:19:00.330162,11,False
EVT-001764,LD-001764,TRP-001764,delivery,2025-08-07 10:00:00.941428,2025-08-07 10:02:00.941428,0,True
EVT-001765,LD-001765,TRP-001765,delivery,2025-08-07 06:00:00.389372,2025-08-07 06:13:00.389372,18,True
EVT-001766,LD-001766,TRP-001766,delivery,2025-08-07 12:00:00.754020,2025-08-07 12:10:00.754020,4,True
EVT-001767,LD-001767,TRP-001767,delivery,2025-08-07 09:00:00.415356,2025-08-07 09:01:00.415356,3,True
EVT-001768,LD-001768,TRP-001768,delivery,2025-08-07 08:00:00.105452,2025-08-07 08:30:00.105452,18,True
EVT-001769,LD-001769,TRP-001769,delivery,2025-08-07 08:00:00.601962,2025-08-07 08:03:00.601962,8,False
EVT-001770,LD-001770,TRP-001770,delivery,2025-08-07 11:00:00.692791,2025-08-07 11:17:00.692791,13,True
EVT-001771,LD-001771,TRP-001771,delivery,2025-08-08 09:00:00.947124,2025-08-08 09:22:00.947124,14,True
EVT-001772,LD-001772,TRP-001772,delivery,2025-08-08 09:00:00.122326,2025-08-08 09:36:00.122326,41,False
EVT-001773,LD-001773,TRP-001773,delivery,2025-08-08 06:00:00.307389,2025-08-08 06:03:00.307389,7,True
EVT-001774,LD-001774,TRP-001774,delivery,2025-08-08 11:00:00.837974,2025-08-08 11:28:00.837974,14,True
EVT-001775,LD-001775,TRP-001775,delivery,2025-08-08 10:00:00.276174,2025-08-08 10:37:00.276174,42,False
EVT-001776,LD-001776,TRP-001776,delivery,2025-08-08 09:00:00.508503,2025-08-08 09:18:00.508503,9,True
EVT-001777,LD-001777,TRP-001777,delivery,2025-08-08 10:00:00.910832,2025-08-08 10:10:00.910832,7,True
EVT-001778,LD-001778,TRP-001778,delivery,2025-08-09 11:00:00.179572,2025-08-09 11:24:00.179572,20,True
EVT-001779,LD-001779,TRP-001779,delivery,2025-08-09 12:00:00.402605,2025-08-09 12:20:00.402605,13,True
EVT-001780,LD-001780,TRP-001780,delivery,2025-08-09 11:00:00.181133,2025-08-09 11:13:00.181133,11,True
EVT-001781,LD-001781,TRP-001781,delivery,2025-08-09 12:00:00.376206,2025-08-09 12:16:00.376206,12,True
EVT-001782,LD-001782,TRP-001782,delivery,2025-08-09 08:00:00.819311,2025-08-09 08:24:00.819311,15,True
EVT-001783,LD-001783,TRP-001783,delivery,2025-08-11 13:00:00.790843,2025-08-11 13:19:00.790843,16,False
EVT-001784,LD-001784,TRP-001784,delivery,2025-08-11 13:00:00.987397,2025-08-11 13:27:00.987397,12,True
EVT-001785,LD-001785,TRP-001785,delivery,2025-08-12 06:00:00.748743,2025-08-12 06:25:00.748743,14,True
EVT-001786,LD-001786,TRP-001786,delivery,2025-08-12 11:00:00.944092,2025-08-12 11:14:00.944092,4,True
EVT-001787,LD-001787,TRP-001787,delivery,2025-08-12 11:00:00.625676,2025-08-12 11:23:00.625676,9,True
EVT-001788,LD-001788,TRP-001788,delivery,2025-08-12 08:00:00.453261,2025-08-12 08:35:00.453261,39,False
EVT-001789,LD-001789,TRP-001789,delivery,2025-08-12 11:00:00.740633,2025-08-12 11:28:00.740633,14,True
EVT-001790,LD-001790,TRP-001790,delivery,2025-08-13 12:00:00.022032,2025-08-13 12:59:00.022032,50,False
EVT-001791,LD-001791,TRP-001791,delivery,2025-08-13 14:00:00.478979,2025-08-13 14:22:00.478979,14,True
EVT-001792,LD-001792,TRP-001792,delivery,2025-08-13 08:00:00.223773,2025-08-13 08:47:00.223773,41,False
EVT-001793,LD-001793,TRP-001793,delivery,2025-08-13 10:00:00.261052,2025-08-13 10:25:00.261052,14,True
EVT-001794,LD-001794,TRP-001794,delivery,2025-08-14 09:00:00.575131,2025-08-14 09:25:00.575131,20,True
EVT-001795,LD-001795,TRP-001795,delivery,2025-08-14 08:00:00.231972,2025-08-14 08:05:00.231972,9,True
EVT-001796,LD-001796,TRP-001796,delivery,2025-08-14 06:00:00.463421,2025-08-14 06:03:00.463421,7,True
EVT-001797,LD-001797,TRP-001797,delivery,2025-08-15 11:00:00.159509,2025-08-15 11:05:00.159509,7,True
EVT-001798,LD-001798,TRP-001798,delivery,2025-08-15 11:00:00.921082,2025-08-15 11:29:00.921082,14,True
EVT-001799,LD-001799,TRP-001799,delivery,2025-08-15 08:00:00.352170,2025-08-15 08:22:00.352170,17,True
EVT-001800,LD-001800,TRP-001800,delivery,2025-08-16 09:00:00.879759,2025-08-16 09:09:00.879759,0,True
EVT-001801,LD-001801,TRP-001801,delivery,2025-08-16 07:00:00.647725,2025-08-16 07:19:00.647725,17,True
EVT-001802,LD-001802,TRP-001802,delivery,2025-08-16 13:00:00.397552,2025-08-16 13:59:00.397552,50,False
EVT-001803,LD-001803,TRP-001803,delivery,2025-08-16 09:00:00.629360,2025-08-16 09:20:00.629360,10,True
EVT-001804,LD-001804,TRP-001804,delivery,2025-08-16 10:00:00.333222,2025-08-16 10:19:00.333222,12,True
EVT-001805,LD-001805,TRP-001805,delivery,2025-08-16 12:00:00.140679,2025-08-16 12:13:00.140679,3,True
EVT-001806,LD-001806,TRP-001806,delivery,2025-08-16 11:00:00.588289,2025-08-16 11:22:00.588289,8,True
EVT-001807,LD-001807,TRP-001807,delivery,2025-08-18 10:00:00.112779,2025-08-18 10:18:00.112779,17,True
EVT-001808,LD-001808,TRP-001808,delivery,2025-08-18 08:00:00.415280,2025-08-18 08:11:00.415280,9,True
EVT-001809,LD-001809,TRP-001809,delivery,2025-08-18 13:00:00.944083,2025-08-18 13:18:00.944083,9,True
EVT-001810,LD-001810,TRP-001810,delivery,2025-08-19 09:00:00.021514,2025-08-19 09:20:00.021514,15,True
EVT-001811,LD-001811,TRP-001811,delivery,2025-08-19 10:00:00.251303,2025-08-19 10:22:00.251303,9,True
EVT-001812,LD-001812,TRP-001812,delivery,2025-08-19 12:00:00.924448,2025-08-19 12:19:00.924448,11,True
EVT-001813,LD-001813,TRP-001813,delivery,2025-08-19 14:00:00.008713,2025-08-19 14:13:00.008713,10,True
EVT-001814,LD-001814,TRP-001814,delivery,2025-08-19 12:00:00.790302,2025-08-19 12:20:00.790302,14,True
EVT-001815,LD-001815,TRP-001815,delivery,2025-08-19 12:00:00.981609,2025-08-19 12:08:00.981609,8,True
EVT-001816,LD-001816,TRP-001816,delivery,2025-08-19 12:00:00.199040,2025-08-19 12:35:00.199040,22,True
EVT-001817,LD-001817,TRP-001817,delivery,2025-08-19 12:00:00.196407,2025-08-19 12:05:00.196407,3,False
EVT-001818,LD-001818,TRP-001818,delivery,2025-08-20 15:00:00.406253,2025-08-20 16:06:00.406253,56,False
EVT-001819,LD-001819,TRP-001819,delivery,2025-08-20 15:00:00.224214,2025-08-20 15:01:00.224214,6,True
EVT-001820,LD-001820,TRP-001820,delivery,2025-08-20 11:00:00.940693,2025-08-20 11:12:00.940693,12,True
EVT-001821,LD-001821,TRP-001821,delivery,2025-08-20 14:00:00.715384,2025-08-20 14:24:00.715384,13,False
EVT-001822,LD-001822,TRP-001822,delivery,2025-08-20 12:00:00.100997,2025-08-20 12:25:00.100997,11,False
EVT-001823,LD-001823,TRP-001823,delivery,2025-08-21 11:00:00.756387,2025-08-21 11:13:00.756387,8,False
EVT-001824,LD-001824,TRP-001824,delivery,2025-08-21 06:00:00.515651,2025-08-21 06:49:00.515651,38,False
EVT-001825,LD-001825,TRP-001825,delivery,2025-08-21 11:00:00.374502,2025-08-21 11:18:00.374502,15,True
EVT-001826,LD-001826,TRP-001826,delivery,2025-08-21 11:00:00.102006,2025-08-21 11:27:00.102006,17,True
EVT-001827,LD-001827,TRP-001827,delivery,2025-08-21 13:00:00.687885,2025-08-21 13:20:00.687885,15,True
EVT-001828,LD-001828,TRP-001828,delivery,2025-08-22 13:00:00.042556,2025-08-22 13:17:00.042556,13,True
EVT-001829,LD-001829,TRP-001829,delivery,2025-08-22 08:00:00.428441,2025-08-22 08:07:00.428441,7,True
EVT-001830,LD-001830,TRP-001830,delivery,2025-08-22 12:00:00.845284,2025-08-22 12:11:00.845284,8,True
EVT-001831,LD-001831,TRP-001831,delivery,2025-08-22 10:00:00.482476,2025-08-22 10:18:00.482476,9,True
EVT-001832,LD-001832,TRP-001832,delivery,2025-08-23 13:00:00.229281,2025-08-23 13:21:00.229281,14,True
EVT-001833,LD-001833,TRP-001833,delivery,2025-08-23 09:00:00.056678,2025-08-23 09:21:00.056678,16,True
EVT-001834,LD-001834,TRP-001834,delivery,2025-08-23 07:00:00.750639,2025-08-23 07:15:00.750639,7,True
EVT-001835,LD-001835,TRP-001835,delivery,2025-08-23 12:00:00.028345,2025-08-23 12:20:00.028345,19,True
EVT-001836,LD-001836,TRP-001836,delivery,2025-08-24 12:00:00.091026,2025-08-24 12:06:00.091026,1,True
EVT-001837,LD-001837,TRP-001837,delivery,2025-08-24 09:00:00.342357,2025-08-24 10:25:00.342357,74,False
EVT-001838,LD-001838,TRP-001838,delivery,2025-08-24 10:00:00.106876,2025-08-24 10:08:00.106876,0,True
EVT-001839,LD-001839,TRP-001839,delivery,2025-08-25 07:00:00.696302,2025-08-25 07:18:00.696302,3,True
EVT-001840,LD-001840,TRP-001840,delivery,2025-08-25 07:00:00.231031,2025-08-25 07:53:00.231031,45,False
EVT-001841,LD-001841,TRP-001841,delivery,2025-08-25 11:00:00.639667,2025-08-25 11:15:00.639667,16,True
EVT-001842,LD-001842,TRP-001842,delivery,2025-08-25 08:00:00.411895,2025-08-25 08:24:00.411895,12,False
EVT-001843,LD-001843,TRP-001843,delivery,2025-08-25 09:00:00.231318,2025-08-25 09:05:00.231318,5,True
EVT-001844,LD-001844,TRP-001844,delivery,2025-08-25 10:00:00.586401,2025-08-25 10:09:00.586401,6,True
EVT-001845,LD-001845,TRP-001845,delivery,2025-08-25 08:00:00.249190,2025-08-25 08:10:00.249190,11,True
EVT-001846,LD-001846,TRP-001846,delivery,2025-08-25 10:00:00.164014,2025-08-25 10:11:00.164014,15,True
EVT-001847,LD-001847,TRP-001847,delivery,2025-08-26 10:00:00.311466,2025-08-26 10:36:00.311466,25,True
EVT-001848,LD-001848,TRP-001848,delivery,2025-08-26 13:00:00.987164,2025-08-26 13:10:00.987164,14,True
EVT-001849,LD-001849,TRP-001849,delivery,2025-08-26 09:00:00.149187,2025-08-26 09:09:00.149187,14,False
EVT-001850,LD-001850,TRP-001850,delivery,2025-08-26 11:00:00.254375,2025-08-26 11:21:00.254375,8,True
EVT-001851,LD-001851,TRP-001851,delivery,2025-08-26 13:00:00.930184,2025-08-26 13:15:00.930184,8,True
EVT-001852,LD-001852,TRP-001852,delivery,2025-08-26 08:00:00.098956,2025-08-26 08:14:00.098956,11,True
EVT-001853,LD-001853,TRP-001853,delivery,2025-08-26 07:00:00.417799,2025-08-26 07:05:00.417799,7,True
EVT-001854,LD-001854,TRP-001854,delivery,2025-08-26 12:00:00.122434,2025-08-26 12:40:00.122434,30,False
EVT-001855,LD-001855,TRP-001855,delivery,2025-08-27 09:00:00.077891,2025-08-27 09:05:00.077891,10,True
EVT-001856,LD-001856,TRP-001856,delivery,2025-08-27 08:00:00.217836,2025-08-27 08:16:00.217836,10,True
EVT-001857,LD-001857,TRP-001857,delivery,2025-08-27 10:00:00.887370,2025-08-27 10:14:00.887370,11,True
EVT-001858,LD-001858,TRP-001858,delivery,2025-08-27 14:00:00.111933,2025-08-27 14:04:00.111933,8,True
EVT-001859,LD-001859,TRP-001859,delivery,2025-08-28 11:00:00.524574,2025-08-28 11:27:00.524574,16,True
EVT-001860,LD-001860,TRP-001860,delivery,2025-08-28 12:00:00.146872,2025-08-28 12:18:00.146872,5,True
EVT-001861,LD-001861,TRP-001861,delivery,2025-08-28 10:00:00.259683,2025-08-28 10:08:00.259683,7,True
EVT-001862,LD-001862,TRP-001862,delivery,2025-08-29 07:00:00.681729,2025-08-29 07:10:00.681729,14,True
EVT-001863,LD-001863,TRP-001863,delivery,2025-08-29 10:00:00.271661,2025-08-29 10:17:00.271661,10,True
EVT-001864,LD-001864,TRP-001864,delivery,2025-08-29 11:00:00.644947,2025-08-29 11:22:00.644947,13,True
EVT-001865,LD-001865,TRP-001865,delivery,2025-08-29 11:00:00.940351,2025-08-29 11:18:00.940351,9,True
EVT-001866,LD-001866,TRP-001866,delivery,2025-08-29 10:00:00.632403,2025-08-29 10:38:00.632403,38,False
EVT-001867,LD-001867,TRP-001867,delivery,2025-08-30 09:00:00.443215,2025-08-30 09:20:00.443215,13,True
EVT-001868,LD-001868,TRP-001868,delivery,2025-08-30 09:00:00.947488,2025-08-30 09:51:00.947488,51,False
EVT-001869,LD-001869,TRP-001869,delivery,2025-08-30 07:00:00.494823,2025-08-30 07:23:00.494823,14,True
EVT-001870,LD-001870,TRP-001870,delivery,2025-09-01 09:00:00.387026,2025-09-01 09:32:00.387026,19,True
EVT-001871,LD-001871,TRP-001871,delivery,2025-09-01 10:00:00.063537,2025-09-01 10:25:00.063537,19,True
EVT-001872,LD-001872,TRP-001872,delivery,2025-09-01 07:00:00.761956,2025-09-01 07:21:00.761956,12,True
EVT-001873,LD-001873,TRP-001873,delivery,2025-09-01 14:00:00.004407,2025-09-01 14:04:00.004407,1,True
EVT-001874,LD-001874,TRP-001874,delivery,2025-09-02 12:00:00.195662,2025-09-02 12:23:00.195662,9,True
EVT-001875,LD-001875,TRP-001875,delivery,2025-09-02 07:00:00.913945,2025-09-02 07:23:00.913945,12,True
EVT-001876,LD-001876,TRP-001876,delivery,2025-09-02 11:00:00.053927,2025-09-02 11:10:00.053927,10,False
EVT-001877,LD-001877,TRP-001877,delivery,2025-09-02 11:00:00.334706,2025-09-02 11:13:00.334706,8,False
EVT-001878,LD-001878,TRP-001878,delivery,2025-09-03 09:00:00.257358,2025-09-03 09:16:00.257358,7,True
EVT-001879,LD-001879,TRP-001879,delivery,2025-09-03 09:00:00.938639,2025-09-03 09:50:00.938639,42,False
EVT-001880,LD-001880,TRP-001880,delivery,2025-09-03 09:00:00.992495,2025-09-03 09:14:00.992495,11,True
EVT-001881,LD-001881,TRP-001881,delivery,2025-09-03 12:00:00.056600,2025-09-03 12:04:00.056600,4,False
EVT-001882,LD-001882,TRP-001882,delivery,2025-09-03 07:00:00.538634,2025-09-03 07:16:00.538634,17,True
EVT-001883,LD-001883,TRP-001883,delivery,2025-09-03 11:00:00.610093,2025-09-03 12:04:00.610093,54,False
EVT-001884,LD-001884,TRP-001884,delivery,2025-09-04 12:00:00.530529,2025-09-04 12:21:00.530529,7,True
EVT-001885,LD-001885,TRP-001885,delivery,2025-09-04 06:00:00.612540,2025-09-04 06:32:00.612540,19,True
EVT-001886,LD-001886,TRP-001886,delivery,2025-09-04 10:00:00.594961,2025-09-04 10:20:00.594961,10,True
EVT-001887,LD-001887,TRP-001887,delivery,2025-09-04 08:00:00.240450,2025-09-04 08:56:00.240450,42,False
EVT-001888,LD-001888,TRP-001888,delivery,2025-09-04 10:00:00.709346,2025-09-04 10:06:00.709346,8,True
EVT-001889,LD-001889,TRP-001889,delivery,2025-09-04 13:00:00.709910,2025-09-04 14:07:00.709910,64,False
EVT-001890,LD-001890,TRP-001890,delivery,2025-09-05 12:00:00.148516,2025-09-05 12:25:00.148516,15,False
EVT-001891,LD-001891,TRP-001891,delivery,2025-09-05 11:00:00.631136,2025-09-05 11:20:00.631136,12,True
EVT-001892,LD-001892,TRP-001892,delivery,2025-09-05 13:00:00.355160,2025-09-05 13:07:00.355160,8,True
EVT-001893,LD-001893,TRP-001893,delivery,2025-09-06 11:00:00.368596,2025-09-06 11:22:00.368596,14,True
EVT-001894,LD-001894,TRP-001894,delivery,2025-09-06 10:00:00.956615,2025-09-06 11:06:00.956615,55,False
EVT-001895,LD-001895,TRP-001895,delivery,2025-09-06 11:00:00.278990,2025-09-06 11:16:00.278990,13,True
EVT-001896,LD-001896,TRP-001896,delivery,2025-09-06 08:00:00.535272,2025-09-06 08:31:00.535272,17,True
EVT-001897,LD-001897,TRP-001897,delivery,2025-09-06 08:00:00.259997,2025-09-06 08:20:00.259997,12,True
EVT-001898,LD-001898,TRP-001898,delivery,2025-09-07 12:00:00.957186,2025-09-07 12:10:00.957186,0,True
EVT-001899,LD-001899,TRP-001899,delivery,2025-09-07 06:00:00.351256,2025-09-07 06:21:00.351256,12,True
EVT-001900,LD-001900,TRP-001900,delivery,2025-09-07 12:00:00.910133,2025-09-07 12:13:00.910133,8,True
EVT-001901,LD-001901,TRP-001901,delivery,2025-09-07 13:00:00.155044,2025-09-07 13:20:00.155044,6,True
EVT-001902,LD-001902,TRP-001902,delivery,2025-09-07 12:00:00.672455,2025-09-07 12:24:00.672455,22,False
EVT-001903,LD-001903,TRP-001903,delivery,2025-09-07 05:00:00.706239,2025-09-07 05:08:00.706239,9,True
EVT-001904,LD-001904,TRP-001904,delivery,2025-09-07 12:00:00.574369,2025-09-07 12:16:00.574369,7,False
EVT-001905,LD-001905,TRP-001905,delivery,2025-09-08 14:00:00.724670,2025-09-08 14:14:00.724670,12,True
EVT-001906,LD-001906,TRP-001906,delivery,2025-09-08 07:00:00.885529,2025-09-08 07:13:00.885529,14,True
EVT-001907,LD-001907,TRP-001907,delivery,2025-09-08 11:00:00.569687,2025-09-08 11:08:00.569687,11,True
EVT-001908,LD-001908,TRP-001908,delivery,2025-09-09 08:00:00.115632,2025-09-09 08:22:00.115632,9,True
EVT-001909,LD-001909,TRP-001909,delivery,2025-09-09 09:00:00.174128,2025-09-09 09:24:00.174128,14,True
EVT-001910,LD-001910,TRP-001910,delivery,2025-09-09 06:00:00.998056,2025-09-09 06:17:00.998056,8,True
EVT-001911,LD-001911,TRP-001911,delivery,2025-09-09 12:00:00.838636,2025-09-09 12:20:00.838636,12,True
EVT-001912,LD-001912,TRP-001912,delivery,2025-09-09 08:00:00.713509,2025-09-09 08:13:00.713509,6,True
EVT-001913,LD-001913,TRP-001913,delivery,2025-09-09 11:00:00.541341,2025-09-09 11:22:00.541341,9,True
EVT-001914,LD-001914,TRP-001914,delivery,2025-09-10 12:00:00.953484,2025-09-10 12:13:00.953484,9,True
EVT-001915,LD-001915,TRP-001915,delivery,2025-09-10 10:00:00.538052,2025-09-10 10:09:00.538052,5,True
EVT-001916,LD-001916,TRP-001916,delivery,2025-09-10 11:00:00.922544,2025-09-10 11:32:00.922544,17,True
EVT-001917,LD-001917,TRP-001917,delivery,2025-09-10 15:00:00.155601,2025-09-10 15:16:00.155601,9,True
EVT-001918,LD-001918,TRP-001918,delivery,2025-09-10 15:00:00.975201,2025-09-10 15:28:00.975201,15,True
EVT-001919,LD-001919,TRP-001919,delivery,2025-09-10 08:00:00.889599,2025-09-10 08:20:00.889599,8,True
EVT-001920,LD-001920,TRP-001920,delivery,2025-09-10 08:00:00.917578,2025-09-10 08:06:00.917578,0,True
EVT-001921,LD-001921,TRP-001921,delivery,2025-09-10 15:00:00.453418,2025-09-10 15:13:00.453418,10,True
EVT-001922,LD-001922,TRP-001922,delivery,2025-09-11 12:00:00.126387,2025-09-11 12:26:00.126387,14,True
EVT-001923,LD-001923,TRP-001923,delivery,2025-09-11 10:00:00.041453,2025-09-11 10:12:00.041453,15,True
EVT-001924,LD-001924,TRP-001924,delivery,2025-09-11 06:00:00.494641,2025-09-11 07:00:00.494641,63,False
EVT-001925,LD-001925,TRP-001925,delivery,2025-09-11 09:00:00.324907,2025-09-11 09:18:00.324907,20,True
EVT-001926,LD-001926,TRP-001926,delivery,2025-09-11 15:00:00.332022,2025-09-11 15:04:00.332022,3,True
EVT-001927,LD-001927,TRP-001927,delivery,2025-09-11 09:00:00.783108,2025-09-11 09:16:00.783108,4,True
EVT-001928,LD-001928,TRP-001928,delivery,2025-09-12 12:00:00.704599,2025-09-12 12:13:00.704599,12,True
EVT-001929,LD-001929,TRP-001929,delivery,2025-09-12 10:00:00.233403,2025-09-12 10:08:00.233403,12,True
EVT-001930,LD-001930,TRP-001930,delivery,2025-09-12 10:00:00.517082,2025-09-12 10:59:00.517082,52,False
EVT-001931,LD-001931,TRP-001931,delivery,2025-09-13 11:00:00.191370,2025-09-13 11:36:00.191370,41,False
EVT-001932,LD-001932,TRP-001932,delivery,2025-09-13 10:00:00.639747,2025-09-13 10:09:00.639747,12,True
EVT-001933,LD-001933,TRP-001933,delivery,2025-09-13 12:00:00.650862,2025-09-13 12:00:00.650862,5,True
EVT-001934,LD-001934,TRP-001934,delivery,2025-09-13 09:00:00.792328,2025-09-13 09:12:00.792328,12,True
EVT-001935,LD-001935,TRP-001935,delivery,2025-09-13 07:00:00.836315,2025-09-13 07:28:00.836315,21,True
EVT-001936,LD-001936,TRP-001936,delivery,2025-09-15 08:00:00.394288,2025-09-15 08:47:00.394288,51,False
EVT-001937,LD-001937,TRP-001937,delivery,2025-09-15 13:00:00.422414,2025-09-15 13:27:00.422414,13,True
EVT-001938,LD-001938,TRP-001938,delivery,2025-09-15 10:00:00.395470,2025-09-15 10:15:00.395470,6,True
EVT-001939,LD-001939,TRP-001939,delivery,2025-09-15 08:00:00.211271,2025-09-15 08:47:00.211271,48,False
EVT-001940,LD-001940,TRP-001940,delivery,2025-09-15 11:00:00.436187,2025-09-15 11:23:00.436187,9,False
