trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag
TRP-001607,LD-001607,DRV-008,TRK-002,263.4,37.57,7.01,2025-07-03 09:16:00,2025-07-03 14:21:21.995327,True
TRP-001608,LD-001608,DRV-007,TRK-006,277.4,50.9,5.45,2025-07-04 08:19:00,2025-07-04 13:57:00.864029,True
TRP-001609,LD-001609,DRV-004,TRK-001,173.6,26.79,6.48,2025-07-04 08:27:00,2025-07-04 12:02:48.190650,True
TRP-001610,LD-001610,DRV-002,TRK-002,273.7,37.8,7.24,2025-07-04 06:08:00,2025-07-04 11:21:04.761324,True
TRP-001611,LD-001611,DRV-007,TRK-001,271.9,42.48,6.4,2025-07-04 08:49:00,2025-07-04 13:52:16.945489,True
TRP-001612,LD-001612,DRV-009,TRK-004,170.7,23.68,7.21,2025-07-05 08:24:00,2025-07-05 11:42:23.744100,True
TRP-001613,LD-001613,DRV-008,TRK-001,260.8,40.0,6.52,2025-07-05 08:47:00,2025-07-05 13:54:26.679386,True
TRP-001614,LD-001614,DRV-008,TRK-002,168.6,23.78,7.09,2025-07-05 08:30:00,2025-07-05 11:51:42.349982,True
TRP-001615,LD-001615,DRV-006,TRK-008,75.7,10.62,7.13,2025-07-05 09:39:00,2025-07-05 11:02:56.554956,True
TRP-001616,LD-001616,DRV-006,TRK-008,165.9,22.45,7.39,2025-07-05 05:15:00,2025-07-05 08:27:39.031733,True
TRP-001617,LD-001617,DRV-001,TRK-008,78.8,11.67,6.75,2025-07-06 07:49:00,2025-07-06 09:26:04.186816,True
TRP-001618,LD-001618,DRV-006,TRK-001,77.3,11.73,6.59,2025-07-06 09:02:00,2025-07-06 10:28:52.141383,True
TRP-001619,LD-001619,DRV-008,TRK-003,78.3,12.01,6.52,2025-07-06 04:05:00,2025-07-06 05:32:45.655617,True
TRP-001620,LD-001620,DRV-007,TRK-004,166.2,23.31,7.13,2025-07-06 04:52:00,2025-07-06 07:59:11.281923,True
TRP-001621,LD-001621,DRV-003,TRK-010,165.1,22.49,7.34,2025-07-07 06:34:00,2025-07-07 09:35:23.745860,True
TRP-001622,LD-001622,DRV-005,TRK-008,169.4,24.8,6.83,2025-07-07 06:11:00,2025-07-07 09:23:58.288553,False
TRP-001623,LD-001623,DRV-006,TRK-002,170.3,23.36,7.29,2025-07-07 06:51:00,2025-07-07 10:18:53.029127,True
TRP-001624,LD-001624,DRV-008,TRK-005,78.4,10.51,7.46,2025-07-07 05:17:00,2025-07-07 06:54:55.817009,False
TRP-001625,LD-001625,DRV-006,TRK-008,171.6,26.52,6.47,2025-07-07 09:37:00,2025-07-07 13:04:17.196233,True
TRP-001626,LD-001626,DRV-002,TRK-004,275.3,40.19,6.85,2025-07-07 07:08:00,2025-07-07 12:15:55.818445,True
TRP-001627,LD-001627,DRV-003,TRK-001,77.0,10.38,7.42,2025-07-08 05:15:00,2025-07-08 06:50:24.568900,True
TRP-001628,LD-001628,DRV-005,TRK-006,283.0,57.06,4.96,2025-07-08 09:04:00,2025-07-08 14:45:48.214254,True
TRP-001629,LD-001629,DRV-010,TRK-003,78.9,11.67,6.76,2025-07-08 07:24:00,2025-07-08 08:58:57.530873,True
TRP-001630,LD-001630,DRV-009,TRK-007,76.7,10.89,7.04,2025-07-08 06:53:00,2025-07-08 08:15:44.554295,True
TRP-001631,LD-001631,DRV-004,TRK-001,173.3,26.34,6.58,2025-07-09 08:34:00,2025-07-09 11:52:16.139870,False
TRP-001632,LD-001632,DRV-010,TRK-007,278.8,42.56,6.55,2025-07-09 08:44:00,2025-07-09 13:57:48.219409,True
TRP-001633,LD-001633,DRV-004,TRK-005,173.2,25.17,6.88,2025-07-09 04:47:00,2025-07-09 08:23:14.315873,True
TRP-001634,LD-001634,DRV-010,TRK-004,278.1,38.68,7.19,2025-07-09 04:03:00,2025-07-09 09:36:28.187331,True
TRP-001635,LD-001635,DRV-008,TRK-010,174.1,27.12,6.42,2025-07-09 09:10:00,2025-07-09 12:22:20.570242,True
TRP-001636,LD-001636,DRV-008,TRK-001,174.6,24.98,6.99,2025-07-09 04:23:00,2025-07-09 07:35:53.618914,True
TRP-001637,LD-001637,DRV-007,TRK-010,278.3,37.51,7.42,2025-07-09 06:47:00,2025-07-09 11:59:52.684318,True
TRP-001638,LD-001638,DRV-007,TRK-001,79.0,11.86,6.66,2025-07-10 08:16:00,2025-07-10 09:41:22.466007,True
TRP-001639,LD-001639,DRV-002,TRK-002,75.6,10.51,7.19,2025-07-10 05:55:00,2025-07-10 07:16:31.293656,True
TRP-001640,LD-001640,DRV-006,TRK-007,79.0,11.29,7.0,2025-07-10 04:02:00,2025-07-10 05:32:35.083295,True
TRP-001641,LD-001641,DRV-003,TRK-005,170.1,24.62,6.91,2025-07-11 06:59:00,2025-07-11 10:18:55.822067,True
TRP-001642,LD-001642,DRV-006,TRK-006,281.2,54.81,5.13,2025-07-11 08:45:00,2025-07-11 14:03:01.537012,True
TRP-001643,LD-001643,DRV-006,TRK-009,75.6,10.17,7.43,2025-07-11 07:57:00,2025-07-11 09:22:01.417254,True
TRP-001644,LD-001644,DRV-007,TRK-006,275.2,55.71,4.94,2025-07-11 05:02:00,2025-07-11 10:05:59.950829,True
TRP-001645,LD-001645,DRV-001,TRK-002,262.9,36.51,7.2,2025-07-11 09:54:00,2025-07-11 15:09:53.143757,True
TRP-001646,LD-001646,DRV-010,TRK-009,76.1,11.55,6.59,2025-07-12 09:05:00,2025-07-12 10:28:39.243963,False
TRP-001647,LD-001647,DRV-002,TRK-010,262.1,35.42,7.4,2025-07-12 05:57:00,2025-07-12 11:16:26.009174,True
TRP-001648,LD-001648,DRV-010,TRK-002,172.6,24.34,7.09,2025-07-12 09:11:00,2025-07-12 12:18:48.780571,True
TRP-001649,LD-001649,DRV-004,TRK-001,170.0,22.7,7.49,2025-07-12 04:05:00,2025-07-12 07:27:42.163798,True
TRP-001650,LD-001650,DRV-010,TRK-002,166.1,23.63,7.03,2025-07-12 08:02:00,2025-07-12 11:13:16.036910,True
TRP-001651,LD-001651,DRV-007,TRK-004,169.8,22.67,7.49,2025-07-12 09:56:00,2025-07-12 13:06:11.677877,True
TRP-001652,LD-001652,DRV-004,TRK-002,78.5,12.21,6.43,2025-07-14 05:17:00,2025-07-14 06:41:40.770668,True
TRP-001653,LD-001653,DRV-003,TRK-005,76.6,10.42,7.35,2025-07-14 07:09:00,2025-07-14 08:41:16.376729,True
TRP-001654,LD-001654,DRV-001,TRK-008,174.4,24.09,7.24,2025-07-14 08:39:00,2025-07-14 12:04:02.645648,True
TRP-001655,LD-001655,DRV-003,TRK-009,79.4,11.9,6.67,2025-07-15 09:29:00,2025-07-15 11:07:16.754599,True
TRP-001656,LD-001656,DRV-001,TRK-003,78.6,11.47,6.85,2025-07-15 08:49:00,2025-07-15 10:19:49.150404,True
TRP-001657,LD-001657,DRV-008,TRK-009,166.8,23.9,6.98,2025-07-15 06:58:00,2025-07-15 10:09:14.012771,True
TRP-001658,LD-001658,DRV-004,TRK-002,76.9,10.99,7.0,2025-07-15 05:35:00,2025-07-15 07:00:56.893950,True
TRP-001659,LD-001659,DRV-009,TRK-005,76.4,11.14,6.86,2025-07-16 06:33:00,2025-07-16 08:02:06.206865,True
TRP-001660,LD-001660,DRV-010,TRK-006,276.5,55.63,4.97,2025-07-16 06:32:00,2025-07-16 12:01:04.015196,True
TRP-001661,LD-001661,DRV-002,TRK-008,261.1,37.35,6.99,2025-07-16 04:06:00,2025-07-16 09:16:29.549684,False
TRP-001662,LD-001662,DRV-006,TRK-004,174.0,26.4,6.59,2025-07-16 07:32:00,2025-07-16 10:39:14.219397,True
TRP-001663,LD-001663,DRV-006,TRK-007,264.4,39.05,6.77,2025-07-16 08:22:00,2025-07-16 13:19:05.874963,True
TRP-001664,LD-001664,DRV-010,TRK-010,283.0,40.9,6.92,2025-07-16 06:43:00,2025-07-16 12:29:29.434795,True
TRP-001665,LD-001665,DRV-008,TRK-008,75.1,10.33,7.27,2025-07-16 05:16:00,2025-07-16 06:49:25.057023,True
TRP-001666,LD-001666,DRV-006,TRK-009,274.5,39.33,6.98,2025-07-16 06:35:00,2025-07-16 12:03:14.642759,True
TRP-001667,LD-001667,DRV-007,TRK-009,274.6,38.03,7.22,2025-07-17 07:36:00,2025-07-17 13:01:23.476484,True
TRP-001668,LD-001668,DRV-002,TRK-002,171.4,24.88,6.89,2025-07-17 06:19:00,2025-07-17 09:37:57.859466,True
TRP-001669,LD-001669,DRV-009,TRK-004,269.5,37.48,7.19,2025-07-17 09:43:00,2025-07-17 14:37:58.585883,True
TRP-001670,LD-001670,DRV-001,TRK-008,78.9,10.72,7.36,2025-07-17 08:19:00,2025-07-17 09:49:12.811908,True
TRP-001671,LD-001671,DRV-004,TRK-010,171.3,24.72,6.93,2025-07-18 09:34:00,2025-07-18 12:42:39.918753,True
TRP-001672,LD-001672,DRV-002,TRK-008,173.2,25.55,6.78,2025-07-18 08:08:00,2025-07-18 11:16:42.676508,True
TRP-001673,LD-001673,DRV-007,TRK-002,75.5,11.22,6.73,2025-07-18 07:16:00,2025-07-18 08:46:32.020631,True
TRP-001674,LD-001674,DRV-008,TRK-009,76.0,10.56,7.2,2025-07-18 09:33:00,2025-07-18 10:55:24.164028,True
TRP-001675,LD-001675,DRV-002,TRK-006,171.3,33.59,5.1,2025-07-18 05:21:00,2025-07-18 08:26:21.095476,True
TRP-001676,LD-001676,DRV-006,TRK-005,79.1,10.79,7.33,2025-07-18 08:13:00,2025-07-18 09:39:52.371943,True
TRP-001677,LD-001677,DRV-008,TRK-010,165.1,22.84,7.23,2025-07-18 08:53:00,2025-07-18 11:50:18.107484,True
TRP-001678,LD-001678,DRV-001,TRK-009,170.6,23.12,7.38,2025-07-19 08:15:00,2025-07-19 11:38:58.236865,True
TRP-001679,LD-001679,DRV-005,TRK-009,78.0,11.64,6.7,2025-07-19 06:25:00,2025-07-19 07:57:36.732270,True
TRP-001680,LD-001680,DRV-001,TRK-001,75.9,11.21,6.77,2025-07-19 05:48:00,2025-07-19 07:20:34.412264,True
TRP-001681,LD-001681,DRV-005,TRK-010,168.4,22.6,7.45,2025-07-19 06:28:00,2025-07-19 09:50:58.031514,True
TRP-001682,LD-001682,DRV-003,TRK-002,76.2,11.14,6.84,2025-07-19 07:23:00,2025-07-19 08:56:20.953702,True
TRP-001683,LD-001683,DRV-007,TRK-004,77.7,11.72,6.63,2025-07-19 05:31:00,2025-07-19 07:01:34.009334,True
TRP-001684,LD-001684,DRV-006,TRK-006,271.7,53.91,5.04,2025-07-20 05:45:00,2025-07-20 10:59:52.735378,False
TRP-001685,LD-001685,DRV-008,TRK-002,75.1,11.34,6.62,2025-07-20 05:56:00,2025-07-20 07:19:18.030602,True
TRP-001686,LD-001686,DRV-010,TRK-001,273.5,42.01,6.51,2025-07-20 08:51:00,2025-07-20 13:56:39.665138,True
TRP-001687,LD-001687,DRV-007,TRK-006,281.8,53.07,5.31,2025-07-20 04:23:00,2025-07-20 09:48:40.894223,True
TRP-001688,LD-001688,DRV-009,TRK-007,170.2,24.04,7.08,2025-07-20 06:46:00,2025-07-20 09:49:21.854734,True
TRP-001689,LD-001689,DRV-002,TRK-003,77.7,11.41,6.81,2025-07-21 08:52:00,2025-07-21 10:19:18.835887,False
TRP-001690,LD-001690,DRV-010,TRK-006,273.6,53.86,5.08,2025-07-21 07:30:00,2025-07-21 13:06:44.737710,True
TRP-001691,LD-001691,DRV-008,TRK-003,76.7,11.67,6.57,2025-07-21 06:22:00,2025-07-21 07:49:36.641431,True
TRP-001692,LD-001692,DRV-005,TRK-004,76.9,11.18,6.88,2025-07-21 09:41:00,2025-07-21 11:11:34.201255,True
TRP-001693,LD-001693,DRV-007,TRK-010,171.6,25.84,6.64,2025-07-21 09:10:00,2025-07-21 12:32:38.860638,True
TRP-001694,LD-001694,DRV-001,TRK-007,78.6,11.16,7.04,2025-07-22 04:38:00,2025-07-22 06:16:04.822667,True
TRP-001695,LD-001695,DRV-009,TRK-008,173.8,24.51,7.09,2025-07-22 05:42:00,2025-07-22 09:03:29.914136,True
TRP-001696,LD-001696,DRV-006,TRK-010,77.9,11.1,7.02,2025-07-22 04:18:00,2025-07-22 05:50:00.412022,True
TRP-001697,LD-001697,DRV-009,TRK-005,273.8,37.92,7.22,2025-07-23 09:20:00,2025-07-23 14:54:56.992922,False
TRP-001698,LD-001698,DRV-006,TRK-006,285.8,56.48,5.06,2025-07-23 06:22:00,2025-07-23 12:16:41.080823,False
TRP-001699,LD-001699,DRV-010,TRK-007,173.2,25.36,6.83,2025-07-23 07:51:00,2025-07-23 11:07:34.330329,True
TRP-001700,LD-001700,DRV-005,TRK-006,283.3,54.48,5.2,2025-07-23 04:00:00,2025-07-23 09:25:49.576875,True
TRP-001701,LD-001701,DRV-007,TRK-006,277.1,53.49,5.18,2025-07-23 09:58:00,2025-07-23 15:13:42.435260,True
TRP-001702,LD-001702,DRV-002,TRK-005,171.3,23.18,7.39,2025-07-24 04:02:00,2025-07-24 07:11:16.355788,True
TRP-001703,LD-001703,DRV-001,TRK-003,172.6,26.84,6.43,2025-07-24 08:21:00,2025-07-24 11:31:46.628042,True
TRP-001704,LD-001704,DRV-001,TRK-004,266.0,35.9,7.41,2025-07-24 04:38:00,2025-07-24 09:54:54.476307,True
TRP-001705,LD-001705,DRV-010,TRK-007,167.2,22.53,7.42,2025-07-24 07:34:00,2025-07-24 10:48:46.818993,True
TRP-001706,LD-001706,DRV-006,TRK-009,75.1,10.13,7.41,2025-07-24 09:06:00,2025-07-24 10:31:20.328423,True
TRP-001707,LD-001707,DRV-007,TRK-006,270.7,54.91,4.93,2025-07-24 05:30:00,2025-07-24 10:25:24.263363,True
TRP-001708,LD-001708,DRV-006,TRK-008,284.7,39.16,7.27,2025-07-25 09:08:00,2025-07-25 14:25:42.420819,True
TRP-001709,LD-001709,DRV-009,TRK-002,266.7,36.48,7.31,2025-07-25 04:34:00,2025-07-25 10:02:53.243869,True
TRP-001710,LD-001710,DRV-008,TRK-005,170.8,23.05,7.41,2025-07-25 04:27:00,2025-07-25 07:35:42.872005,True
TRP-001711,LD-001711,DRV-009,TRK-004,75.2,11.19,6.72,2025-07-26 04:22:00,2025-07-26 05:53:30.585336,True
TRP-001712,LD-001712,DRV-001,TRK-004,273.7,38.17,7.17,2025-07-26 09:39:00,2025-07-26 14:54:49.735043,True
TRP-001713,LD-001713,DRV-006,TRK-007,272.9,36.88,7.4,2025-07-26 04:26:00,2025-07-26 09:25:46.302273,True
TRP-001714,LD-001714,DRV-005,TRK-003,166.4,23.5,7.08,2025-07-26 04:18:00,2025-07-26 07:26:30.669044,True
TRP-001715,LD-001715,DRV-006,TRK-009,166.9,25.64,6.51,2025-07-26 06:31:00,2025-07-26 09:54:54.109204,False
TRP-001716,LD-001716,DRV-002,TRK-010,261.9,38.35,6.83,2025-07-26 05:49:00,2025-07-26 10:41:20.138007,True
TRP-001717,LD-001717,DRV-010,TRK-005,282.1,38.64,7.3,2025-07-28 06:02:00,2025-07-28 11:45:34.188719,True
TRP-001718,LD-001718,DRV-001,TRK-004,260.0,38.52,6.75,2025-07-28 08:53:00,2025-07-28 13:47:35.581901,True
TRP-001719,LD-001719,DRV-006,TRK-010,75.9,11.68,6.5,2025-07-28 09:07:00,2025-07-28 10:34:22.488686,True
TRP-001720,LD-001720,DRV-010,TRK-002,261.3,39.83,6.56,2025-07-28 08:17:00,2025-07-28 13:00:20.854182,True
TRP-001721,LD-001721,DRV-009,TRK-009,167.2,23.35,7.16,2025-07-28 05:43:00,2025-07-28 08:46:15.450210,True
TRP-001722,LD-001722,DRV-009,TRK-010,75.4,11.56,6.52,2025-07-28 04:02:00,2025-07-28 05:25:06.758953,True
TRP-001723,LD-001723,DRV-005,TRK-005,272.1,36.97,7.36,2025-07-29 05:26:00,2025-07-29 10:54:27.214202,True
TRP-001724,LD-001724,DRV-006,TRK-003,166.2,22.49,7.39,2025-07-29 08:43:00,2025-07-29 11:53:05.959163,True
TRP-001725,LD-001725,DRV-008,TRK-010,266.2,38.69,6.88,2025-07-29 07:45:00,2025-07-29 13:15:18.800707,True
TRP-001726,LD-001726,DRV-004,TRK-009,172.1,25.2,6.83,2025-07-29 06:38:00,2025-07-29 10:06:32.153083,True
TRP-001727,LD-001727,DRV-005,TRK-003,167.2,23.55,7.1,2025-07-29 04:00:00,2025-07-29 07:04:16.138350,True
TRP-001728,LD-001728,DRV-010,TRK-001,273.3,41.98,6.51,2025-07-29 04:43:00,2025-07-29 09:42:10.625492,True
TRP-001729,LD-001729,DRV-005,TRK-008,167.2,24.84,6.73,2025-07-29 08:31:00,2025-07-29 11:48:02.202046,True
TRP-001730,LD-001730,DRV-007,TRK-005,273.5,39.75,6.88,2025-07-29 05:32:00,2025-07-29 11:06:45.470914,False
TRP-001731,LD-001731,DRV-005,TRK-005,169.5,23.71,7.15,2025-07-30 06:46:00,2025-07-30 09:49:07.782749,True
TRP-001732,LD-001732,DRV-006,TRK-004,169.0,26.41,6.4,2025-07-30 07:24:00,2025-07-30 10:26:03.028140,True
TRP-001733,LD-001733,DRV-009,TRK-009,166.6,23.77,7.01,2025-07-30 06:48:00,2025-07-30 10:02:00.646498,True
TRP-001734,LD-001734,DRV-001,TRK-010,273.8,39.11,7.0,2025-07-31 05:06:00,2025-07-31 10:38:11.398273,True
TRP-001735,LD-001735,DRV-007,TRK-010,168.5,25.65,6.57,2025-07-31 06:11:00,2025-07-31 09:37:33.043675,True
TRP-001736,LD-001736,DRV-007,TRK-001,172.2,24.46,7.04,2025-07-31 06:47:00,2025-07-31 09:51:53.983043,True
TRP-001737,LD-001737,DRV-007,TRK-001,166.9,23.31,7.16,2025-07-31 06:36:00,2025-07-31 09:48:40.760845,True
TRP-001738,LD-001738,DRV-010,TRK-005,75.3,11.11,6.78,2025-07-31 08:01:00,2025-07-31 09:22:08.581276,True
TRP-001739,LD-001739,DRV-006,TRK-004,173.6,26.96,6.44,2025-07-31 04:05:00,2025-07-31 07:34:11.527148,True
TRP-001740,LD-001740,DRV-009,TRK-001,79.3,12.18,6.51,2025-08-01 07:49:00,2025-08-01 09:16:12.962727,True
TRP-001741,LD-001741,DRV-008,TRK-001,171.1,24.34,7.03,2025-08-01 07:42:00,2025-08-01 11:07:56.434504,True
TRP-001742,LD-001742,DRV-010,TRK-006,285.9,52.56,5.44,2025-08-01 06:39:00,2025-08-01 11:46:00.920231,True
TRP-001743,LD-001743,DRV-007,TRK-006,281.0,56.65,4.96,2025-08-01 07:43:00,2025-08-01 13:07:16.427872,True
TRP-001744,LD-001744,DRV-008,TRK-007,75.9,11.19,6.78,2025-08-02 07:30:00,2025-08-02 08:52:57.417323,True
TRP-001745,LD-001745,DRV-003,TRK-004,169.9,23.21,7.32,2025-08-02 09:27:00,2025-08-02 12:32:04.541594,True
TRP-001746,LD-001746,DRV-002,TRK-010,168.5,22.99,7.33,2025-08-02 09:15:00,2025-08-02 12:36:23.518542,True
TRP-001747,LD-001747,DRV-010,TRK-005,171.4,24.42,7.02,2025-08-02 06:43:00,2025-08-02 09:51:09.933655,True
TRP-001748,LD-001748,DRV-009,TRK-002,76.7,11.21,6.84,2025-08-03 05:11:00,2025-08-03 06:36:34.926214,True
TRP-001749,LD-001749,DRV-005,TRK-001,75.4,11.78,6.4,2025-08-03 07:13:00,2025-08-03 08:44:33.244182,False
TRP-001750,LD-001750,DRV-008,TRK-010,76.3,11.11,6.87,2025-08-03 09:50:00,2025-08-03 11:12:17.505094,True
TRP-001751,LD-001751,DRV-001,TRK-002,172.0,23.79,7.23,2025-08-03 06:52:00,2025-08-03 10:01:16.106169,True
TRP-001752,LD-001752,DRV-008,TRK-007,77.1,10.86,7.1,2025-08-04 05:33:00,2025-08-04 07:06:19.298156,True
TRP-001753,LD-001753,DRV-004,TRK-005,173.5,26.98,6.43,2025-08-04 06:42:00,2025-08-04 09:54:33.998026,True
TRP-001754,LD-001754,DRV-005,TRK-006,285.3,54.24,5.26,2025-08-04 05:56:00,2025-08-04 11:14:28.381366,False
TRP-001755,LD-001755,DRV-009,TRK-004,267.0,39.44,6.77,2025-08-05 09:32:00,2025-08-05 14:27:25.156640,True
TRP-001756,LD-001756,DRV-009,TRK-005,78.1,11.6,6.73,2025-08-05 08:46:00,2025-08-05 10:19:26.242583,False
TRP-001757,LD-001757,DRV-001,TRK-007,78.9,10.71,7.37,2025-08-05 08:08:00,2025-08-05 09:39:19.835699,True
TRP-001758,LD-001758,DRV-009,TRK-005,168.2,23.72,7.09,2025-08-05 06:16:00,2025-08-05 09:16:22.369661,True
TRP-001759,LD-001759,DRV-006,TRK-001,166.5,23.52,7.08,2025-08-05 04:07:00,2025-08-05 07:12:11.165214,True
TRP-001760,LD-001760,DRV-006,TRK-010,167.6,26.19,6.4,2025-08-06 05:01:00,2025-08-06 08:16:10.876646,True
TRP-001761,LD-001761,DRV-007,TRK-004,273.5,39.02,7.01,2025-08-06 06:00:00,2025-08-06 11:40:37.590610,True
TRP-001762,LD-001762,DRV-010,TRK-008,76.1,10.2,7.46,2025-08-06 06:19:00,2025-08-06 07:46:23.705865,True
TRP-001763,LD-001763,DRV-007,TRK-006,273.8,50.7,5.4,2025-08-06 06:54:00,2025-08-06 12:31:29.330162,True
TRP-001764,LD-001764,DRV-008,TRK-004,78.1,10.77,7.25,2025-08-07 08:42:00,2025-08-07 10:09:06.941428,True
TRP-001765,LD-001765,DRV-007,TRK-005,75.5,10.37,7.28,2025-08-07 04:52:00,2025-08-07 06:16:24.389372,True
TRP-001766,LD-001766,DRV-001,TRK-010,169.4,23.08,7.34,2025-08-07 08:59:00,2025-08-07 12:18:43.754020,True
TRP-001767,LD-001767,DRV-008,TRK-002,78.5,11.66,6.73,2025-08-07 07:40:00,2025-08-07 09:10:37.415356,True
TRP-001768,LD-001768,DRV-010,TRK-003,77.1,11.97,6.44,2025-08-07 07:03:00,2025-08-07 08:29:10.105452,True
TRP-001769,LD-001769,DRV-007,TRK-001,75.6,10.57,7.15,2025-08-07 06:50:00,2025-08-07 08:18:17.601962,True
TRP-001770,LD-001770,DRV-005,TRK-006,282.7,51.87,5.45,2025-08-07 05:31:00,2025-08-07 11:15:53.692791,True
TRP-001771,LD-001771,DRV-001,TRK-009,168.4,22.57,7.46,2025-08-08 06:35:00,2025-08-08 09:57:22.947124,True
TRP-001772,LD-001772,DRV-007,TRK-007,76.9,11.9,6.46,2025-08-08 08:22:00,2025-08-08 09:47:20.122326,True
TRP-001773,LD-001773,DRV-006,TRK-004,78.1,11.13,7.02,2025-08-08 05:05:00,2025-08-08 06:33:24.307389,True
TRP-001774,LD-001774,DRV-009,TRK-010,79.4,11.34,7.0,2025-08-08 09:43:00,2025-08-08 11:21:50.837974,True
TRP-001775,LD-001775,DRV-010,TRK-001,78.2,10.94,7.15,2025-08-08 09:15:00,2025-08-08 10:42:26.276174,False
TRP-001776,LD-001776,DRV-009,TRK-010,170.3,25.69,6.63,2025-08-08 06:18:00,2025-08-08 09:21:42.508503,True
TRP-001777,LD-001777,DRV-003,TRK-008,167.9,23.25,7.22,2025-08-08 07:27:00,2025-08-08 10:47:07.910832,True
TRP-001778,LD-001778,DRV-006,TRK-009,170.1,23.79,7.15,2025-08-09 08:30:00,2025-08-09 11:47:59.179572,True
TRP-001779,LD-001779,DRV-007,TRK-010,274.0,37.59,7.29,2025-08-09 06:51:00,2025-08-09 12:10:14.402605,True
TRP-001780,LD-001780,DRV-009,TRK-004,75.3,10.19,7.39,2025-08-09 09:34:00,2025-08-09 11:05:21.181133,True
TRP-001781,LD-001781,DRV-004,TRK-010,169.6,25.5,6.65,2025-08-09 09:35:00,2025-08-09 12:42:47.376206,True
TRP-001782,LD-001782,DRV-006,TRK-009,77.6,10.84,7.16,2025-08-09 06:43:00,2025-08-09 08:08:53.819311,True
TRP-001783,LD-001783,DRV-007,TRK-005,264.1,39.54,6.68,2025-08-11 08:16:00,2025-08-11 13:34:42.790843,True
TRP-001784,LD-001784,DRV-009,TRK-002,266.7,39.93,6.68,2025-08-11 09:06:00,2025-08-11 13:57:20.987397,True
TRP-001785,LD-001785,DRV-006,TRK-003,79.0,11.29,7.0,2025-08-12 04:34:00,2025-08-12 06:11:19.748743,True
TRP-001786,LD-001786,DRV-005,TRK-006,282.6,56.75,4.98,2025-08-12 05:35:00,2025-08-12 11:22:41.944092,True
TRP-001787,LD-001787,DRV-005,TRK-010,269.1,37.17,7.24,2025-08-12 06:39:00,2025-08-12 11:44:51.625676,True
TRP-001788,LD-001788,DRV-005,TRK-002,79.2,12.36,6.41,2025-08-12 07:30:00,2025-08-12 08:58:14.453261,True
TRP-001789,LD-001789,DRV-010,TRK-003,274.7,37.73,7.28,2025-08-12 05:52:00,2025-08-12 11:10:55.740633,True
TRP-001790,LD-001790,DRV-006,TRK-002,273.3,42.05,6.5,2025-08-13 07:22:00,2025-08-13 12:45:19.022032,True
TRP-001791,LD-001791,DRV-004,TRK-010,266.3,36.08,7.38,2025-08-13 09:03:00,2025-08-13 14:28:04.478979,True
TRP-001792,LD-001792,DRV-003,TRK-001,75.4,10.82,6.97,2025-08-13 07:29:00,2025-08-13 08:51:19.223773,True
TRP-001793,LD-001793,DRV-010,TRK-005,171.9,23.01,7.47,2025-08-13 07:21:00,2025-08-13 10:40:10.261052,True
TRP-001794,LD-001794,DRV-006,TRK-007,172.3,24.51,7.03,2025-08-14 05:46:00,2025-08-14 09:20:08.575131,True
TRP-001795,LD-001795,DRV-006,TRK-003,78.3,11.77,6.65,2025-08-14 07:12:00,2025-08-14 08:38:49.231972,True
TRP-001796,LD-001796,DRV-008,TRK-005,75.1,10.56,7.11,2025-08-14 04:50:00,2025-08-14 06:17:09.463421,True
TRP-001797,LD-001797,DRV-008,TRK-007,165.9,23.33,7.11,2025-08-15 08:23:00,2025-08-15 11:38:00.159509,True
TRP-001798,LD-001798,DRV-006,TRK-001,172.1,23.32,7.38,2025-08-15 08:05:00,2025-08-15 11:15:31.921082,True
TRP-001799,LD-001799,DRV-005,TRK-007,78.3,12.14,6.45,2025-08-15 06:45:00,2025-08-15 08:12:25.352170,True
TRP-001800,LD-001800,DRV-001,TRK-009,269.0,39.39,6.83,2025-08-16 04:30:00,2025-08-16 09:38:34.879759,True
TRP-001801,LD-001801,DRV-007,TRK-009,172.8,23.67,7.3,2025-08-16 04:07:00,2025-08-16 07:24:31.647725,True
TRP-001802,LD-001802,DRV-005,TRK-006,284.1,51.65,5.5,2025-08-16 07:44:00,2025-08-16 13:16:36.397552,True
TRP-001803,LD-001803,DRV-010,TRK-004,278.2,37.75,7.37,2025-08-16 04:06:00,2025-08-16 09:23:54.629360,True
TRP-001804,LD-001804,DRV-010,TRK-002,173.1,26.39,6.56,2025-08-16 06:55:00,2025-08-16 10:05:28.333222,True
TRP-001805,LD-001805,DRV-007,TRK-004,169.6,25.35,6.69,2025-08-16 09:33:00,2025-08-16 12:51:15.140679,True
TRP-001806,LD-001806,DRV-010,TRK-009,274.5,38.5,7.13,2025-08-16 06:41:00,2025-08-16 11:55:18.588289,True
TRP-001807,LD-001807,DRV-005,TRK-004,266.6,37.87,7.04,2025-08-18 05:24:00,2025-08-18 10:17:37.112779,True
TRP-001808,LD-001808,DRV-001,TRK-006,168.2,32.72,5.14,2025-08-18 05:32:00,2025-08-18 08:37:34.415280,True
TRP-001809,LD-001809,DRV-009,TRK-003,274.9,41.15,6.68,2025-08-18 08:07:00,2025-08-18 13:44:13.944083,True
TRP-001810,LD-001810,DRV-001,TRK-004,172.9,24.63,7.02,2025-08-19 06:43:00,2025-08-19 09:55:56.021514,True
TRP-001811,LD-001811,DRV-007,TRK-008,273.4,38.51,7.1,2025-08-19 05:22:00,2025-08-19 10:50:12.251303,False
