load_id,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status
LOAD-014065,CUST-002,LUB-ABQ-VAN,2026-05-16,refrigerated,34050,644.93,96.84,delivered
LOAD-014066,CUST-001,AMA-OKC-BACKHAUL,2025-10-09,refrigerated,39608,487.87,95.0,delivered
LOAD-014067,CUST-002,AMA-LUB-VAN,2025-11-02,refrigerated,43420,323.26,40.22,delivered
LOAD-014068,CUST-004,DEN-AMA-BACKHAUL,2025-12-17,refrigerated,42303,830.4,197.86,delivered
LOAD-014069,CUST-001,AMA-OKC-VAN,2026-03-24,refrigerated,39185,593.95,137.03,delivered
LOAD-014070,CUST-001,AMA-OKC-BACKHAUL,2025-05-08,refrigerated,36868,479.94,122.93,delivered
LOAD-014071,CUST-002,AMA-LUB-VAN,2025-08-09,refrigerated,43444,320.74,45.02,delivered
LOAD-014072,CUST-005,PLV-AMA-AG,2024-12-31,dry_bulk_ag,36942,207.88,33.39,delivered
LOAD-014073,CUST-004,DEN-AMA-BACKHAUL,2024-12-25,refrigerated,40677,802.38,187.06,delivered
LOAD-014074,CUST-002,AMA-LUB-VAN,2024-07-03,refrigerated,32136,295.2,36.16,delivered
LOAD-014075,CUST-002,LUB-ABQ-VAN,2025-10-16,refrigerated,34167,709.77,84.63,delivered
LOAD-014076,CUST-004,AMA-DEN-REEFER,2025-11-30,refrigerated,31900,917.39,185.76,delivered
LOAD-014077,CUST-003,AMA-HFD-AG,2024-07-10,dry_bulk_ag,37461,154.18,22.95,delivered
LOAD-014078,CUST-005,PLV-AMA-AG,2026-04-13,dry_bulk_ag,31048,205.23,26.38,delivered
LOAD-014079,CUST-005,PLV-AMA-AG,2026-04-16,dry_bulk_ag,38238,195.0,35.7,delivered
LOAD-014080,CUST-002,AMA-LUB-VAN,2025-04-22,refrigerated,34624,300.54,37.64,delivered
LOAD-014081,CUST-003,PLV-AMA-AG,2025-09-13,dry_bulk_ag,36846,196.28,22.78,delivered
LOAD-014082,CUST-003,AMA-HFD-AG,2025-01-19,dry_bulk_ag,36974,150.92,20.09,delivered
LOAD-014083,CUST-003,PLV-AMA-AG,2024-10-11,dry_bulk_ag,30040,201.02,24.82,delivered
LOAD-014084,CUST-002,LUB-ABQ-VAN,2024-11-17,refrigerated,38353,672.94,153.08,delivered
LOAD-014085,CUST-001,AMA-LUB-VAN,2024-12-27,refrigerated,36405,330.25,53.75,delivered
LOAD-014086,CUST-003,AMA-HFD-AG,2025-01-08,dry_bulk_ag,40793,162.22,15.61,delivered
LOAD-014087,CUST-004,DEN-AMA-BACKHAUL,2026-04-06,refrigerated,37504,824.93,180.14,delivered
LOAD-014088,CUST-002,AMA-LUB-VAN,2026-05-29,refrigerated,32490,326.89,41.33,delivered
LOAD-014089,CUST-001,AMA-OKC-VAN,2025-05-21,refrigerated,32144,636.02,127.89,delivered
LOAD-014090,CUST-002,AMA-LUB-VAN,2025-04-07,refrigerated,44294,317.38,56.46,delivered
LOAD-014091,CUST-004,DEN-AMA-BACKHAUL,2025-01-20,refrigerated,35223,864.6,160.7,delivered
LOAD-014092,CUST-005,PLV-AMA-AG,2025-06-24,dry_bulk_ag,36610,203.96,34.07,delivered
LOAD-014093,CUST-002,AMA-LUB-VAN,2024-08-03,refrigerated,39036,313.25,58.3,delivered
LOAD-014094,CUST-006,AMA-OKC-VAN,2025-12-07,dry_van,41754,618.07,83.52,delivered
LOAD-014095,CUST-001,AMA-OKC-BACKHAUL,2025-07-08,refrigerated,29846,467.21,79.34,delivered
LOAD-014096,CUST-005,PLV-AMA-AG,2025-12-07,dry_bulk_ag,29435,204.49,24.28,delivered
LOAD-014097,CUST-001,AMA-OKC-VAN,2024-08-25,refrigerated,34359,635.66,141.46,delivered
LOAD-014098,CUST-002,LUB-ABQ-VAN,2024-11-01,refrigerated,31779,706.29,142.28,delivered
LOAD-014099,CUST-005,AMA-HFD-AG,2026-01-30,dry_bulk_ag,32259,158.35,17.85,delivered
LOAD-014100,CUST-001,AMA-LUB-VAN,2026-06-22,refrigerated,29882,317.82,66.67,delivered
LOAD-014101,CUST-006,AMA-OKC-BACKHAUL,2026-01-18,dry_van,30990,468.07,99.18,delivered
LOAD-014102,CUST-002,LUB-ABQ-VAN,2024-08-01,refrigerated,33909,709.3,118.14,delivered
LOAD-014103,CUST-002,LUB-ABQ-VAN,2026-06-25,refrigerated,41217,706.2,109.06,delivered
LOAD-014104,CUST-004,DEN-AMA-BACKHAUL,2026-06-02,refrigerated,31778,812.71,214.27,delivered
LOAD-014105,CUST-002,LUB-ABQ-VAN,2025-04-24,refrigerated,42654,707.22,94.29,delivered
LOAD-014106,CUST-005,AMA-HFD-AG,2025-09-26,dry_bulk_ag,35649,163.63,19.18,delivered
LOAD-014107,CUST-001,AMA-OKC-VAN,2025-05-15,refrigerated,40082,593.68,104.14,delivered
LOAD-014108,CUST-006,AMA-OKC-BACKHAUL,2025-05-24,dry_van,34889,478.45,122.93,delivered
LOAD-014109,CUST-001,AMA-LUB-VAN,2025-11-23,refrigerated,35181,300.16,60.52,delivered
LOAD-014110,CUST-001,AMA-OKC-BACKHAUL,2026-03-06,refrigerated,37327,490.38,73.34,delivered
LOAD-014111,CUST-005,PLV-AMA-AG,2025-05-11,dry_bulk_ag,37886,207.14,19.99,delivered
LOAD-014112,CUST-001,AMA-OKC-VAN,2025-04-13,refrigerated,44007,609.95,104.92,delivered
LOAD-014113,CUST-004,DEN-AMA-BACKHAUL,2024-08-24,refrigerated,39702,844.62,220.75,delivered
LOAD-014114,CUST-004,AMA-DEN-REEFER,2026-05-10,refrigerated,31891,979.94,196.56,delivered
LOAD-014115,CUST-003,PLV-AMA-AG,2025-02-14,dry_bulk_ag,28294,194.98,28.49,delivered
LOAD-014116,CUST-002,LUB-ABQ-VAN,2026-05-29,refrigerated,40171,687.91,136.6,delivered
LOAD-014117,CUST-005,AMA-HFD-AG,2024-12-06,dry_bulk_ag,40703,163.66,16.98,delivered
LOAD-014118,CUST-001,AMA-OKC-BACKHAUL,2024-09-20,refrigerated,43663,514.36,120.06,delivered
LOAD-014119,CUST-003,PLV-AMA-AG,2025-12-11,dry_bulk_ag,40421,190.56,33.25,delivered
LOAD-014120,CUST-004,AMA-DEN-REEFER,2024-12-04,refrigerated,40626,968.13,167.18,delivered
LOAD-014121,CUST-004,DEN-AMA-BACKHAUL,2024-11-14,refrigerated,42960,816.59,235.01,delivered
LOAD-014122,CUST-002,AMA-LUB-VAN,2025-10-28,refrigerated,34338,312.98,66.17,delivered
LOAD-014123,CUST-003,AMA-HFD-AG,2024-10-07,dry_bulk_ag,32565,151.87,18.67,delivered
LOAD-014124,CUST-002,LUB-ABQ-VAN,2025-01-07,refrigerated,42006,707.07,111.9,delivered
LOAD-014125,CUST-002,LUB-ABQ-VAN,2025-07-10,refrigerated,41097,689.99,112.46,delivered
LOAD-014126,CUST-004,DEN-AMA-BACKHAUL,2024-10-15,refrigerated,34044,887.53,132.19,delivered
LOAD-014127,CUST-001,AMA-OKC-BACKHAUL,2026-06-04,refrigerated,43451,478.68,89.52,delivered
LOAD-014128,CUST-005,AMA-HFD-AG,2025-07-24,dry_bulk_ag,29834,153.98,16.27,delivered
LOAD-014129,CUST-003,AMA-HFD-AG,2025-03-02,dry_bulk_ag,31023,160.04,16.07,delivered
LOAD-014130,CUST-002,LUB-ABQ-VAN,2026-01-12,refrigerated,37272,673.85,114.17,delivered
LOAD-014131,CUST-004,DEN-AMA-BACKHAUL,2024-08-06,refrigerated,33538,861.91,180.14,delivered
LOAD-014132,CUST-004,DEN-AMA-BACKHAUL,2026-05-23,refrigerated,44859,842.92,173.23,delivered
LOAD-014133,CUST-002,LUB-ABQ-VAN,2026-02-18,refrigerated,32634,699.98,102.24,delivered
LOAD-014134,CUST-005,AMA-HFD-AG,2026-02-26,dry_bulk_ag,42163,166.79,15.61,delivered
LOAD-014135,CUST-004,AMA-DEN-REEFER,2026-02-14,refrigerated,31260,940.99,209.52,delivered
LOAD-014136,CUST-001,AMA-LUB-VAN,2026-01-24,refrigerated,34017,323.27,66.67,delivered
LOAD-014137,CUST-003,PLV-AMA-AG,2024-11-26,dry_bulk_ag,36954,198.64,27.06,delivered
LOAD-014138,CUST-003,PLV-AMA-AG,2025-08-04,dry_bulk_ag,32525,203.94,19.38,delivered
LOAD-014139,CUST-002,AMA-LUB-VAN,2025-06-18,refrigerated,41904,321.12,54.49,delivered
LOAD-014140,CUST-004,AMA-DEN-REEFER,2025-02-05,refrigerated,40189,904.22,167.62,delivered
LOAD-014141,CUST-006,AMA-OKC-VAN,2025-11-06,dry_van,41770,586.3,120.06,delivered
LOAD-014142,CUST-001,AMA-LUB-VAN,2026-03-14,refrigerated,30957,316.05,55.47,delivered
LOAD-014143,CUST-002,AMA-LUB-VAN,2026-06-18,refrigerated,34369,332.41,40.1,delivered
LOAD-014144,CUST-005,PLV-AMA-AG,2025-03-07,dry_bulk_ag,32716,199.98,31.14,delivered
LOAD-014145,CUST-001,AMA-OKC-VAN,2024-12-25,refrigerated,42480,644.21,104.14,delivered
LOAD-014146,CUST-001,AMA-LUB-VAN,2025-03-13,refrigerated,43190,321.31,44.89,delivered
LOAD-014147,CUST-002,AMA-LUB-VAN,2025-02-02,refrigerated,34104,316.12,64.45,delivered
LOAD-014148,CUST-002,AMA-LUB-VAN,2025-08-20,refrigerated,35403,325.48,52.4,delivered
LOAD-014149,CUST-004,DEN-AMA-BACKHAUL,2026-02-26,refrigerated,43263,847.18,204.34,delivered
LOAD-014150,CUST-003,PLV-AMA-AG,2025-01-18,dry_bulk_ag,38609,210.34,33.66,delivered
LOAD-014151,CUST-002,LUB-ABQ-VAN,2025-06-02,refrigerated,35114,716.04,93.15,delivered
LOAD-014152,CUST-004,DEN-AMA-BACKHAUL,2025-10-04,refrigerated,40924,826.1,187.49,delivered
LOAD-014153,CUST-001,AMA-LUB-VAN,2025-09-23,refrigerated,34956,316.91,38.38,delivered
LOAD-014154,CUST-003,PLV-AMA-AG,2024-07-11,dry_bulk_ag,33206,209.57,34.88,delivered
LOAD-014155,CUST-005,PLV-AMA-AG,2024-08-24,dry_bulk_ag,29069,210.86,24.75,delivered
LOAD-014156,CUST-002,LUB-ABQ-VAN,2025-05-14,refrigerated,30387,689.64,87.76,delivered
LOAD-014157,CUST-001,AMA-OKC-BACKHAUL,2025-04-05,refrigerated,28902,520.07,87.17,delivered
LOAD-014158,CUST-001,AMA-OKC-VAN,2025-12-11,refrigerated,36711,611.47,95.53,delivered
LOAD-014159,CUST-001,AMA-OKC-VAN,2025-03-02,refrigerated,39394,610.68,89.26,delivered
LOAD-014160,CUST-005,AMA-HFD-AG,2025-02-20,dry_bulk_ag,38638,149.98,16.37,delivered
LOAD-014161,CUST-001,AMA-OKC-VAN,2024-12-20,refrigerated,38783,598.87,128.15,delivered
LOAD-014162,CUST-001,AMA-LUB-VAN,2024-11-22,refrigerated,41330,331.36,54.37,delivered
LOAD-014163,CUST-005,AMA-HFD-AG,2026-06-20,dry_bulk_ag,41010,164.46,18.87,delivered
LOAD-014164,CUST-001,AMA-OKC-BACKHAUL,2025-02-06,refrigerated,30404,496.87,100.75,delivered
LOAD-014165,CUST-001,AMA-LUB-VAN,2025-11-18,refrigerated,35819,321.7,37.27,delivered
LOAD-014166,CUST-001,AMA-LUB-VAN,2024-07-22,refrigerated,33470,302.32,56.58,delivered
LOAD-014167,CUST-002,LUB-ABQ-VAN,2024-11-04,refrigerated,44738,721.99,108.77,delivered
LOAD-014168,CUST-003,PLV-AMA-AG,2025-09-11,dry_bulk_ag,34139,190.99,36.86,delivered
LOAD-014169,CUST-005,PLV-AMA-AG,2024-10-19,dry_bulk_ag,37010,211.23,34.41,delivered
LOAD-014170,CUST-005,PLV-AMA-AG,2024-09-30,dry_bulk_ag,29640,208.98,27.2,delivered
LOAD-014171,CUST-001,AMA-OKC-BACKHAUL,2025-05-11,refrigerated,35913,474.7,113.8,delivered
LOAD-014172,CUST-004,DEN-AMA-BACKHAUL,2024-10-24,refrigerated,42361,833.16,220.75,delivered
LOAD-014173,CUST-004,DEN-AMA-BACKHAUL,2024-10-04,refrigerated,37864,869.84,213.41,delivered
LOAD-014174,CUST-001,AMA-LUB-VAN,2025-10-13,refrigerated,34346,327.64,38.38,delivered
LOAD-014175,CUST-005,PLV-AMA-AG,2025-08-06,dry_bulk_ag,32091,198.83,37.2,delivered
LOAD-014176,CUST-001,AMA-OKC-BACKHAUL,2026-06-10,refrigerated,28481,517.9,113.8,delivered
LOAD-014177,CUST-001,AMA-OKC-BACKHAUL,2025-08-05,refrigerated,40198,502.81,131.28,delivered
LOAD-014178,CUST-005,PLV-AMA-AG,2025-11-04,dry_bulk_ag,43766,203.02,33.18,delivered
LOAD-014179,CUST-004,AMA-DEN-REEFER,2025-07-02,refrigerated,42513,978.14,196.13,delivered
LOAD-014180,CUST-001,AMA-OKC-BACKHAUL,2026-04-14,refrigerated,30653,498.03,91.61,delivered
LOAD-014181,CUST-002,AMA-LUB-VAN,2025-11-07,refrigerated,39712,323.06,60.27,delivered
LOAD-014182,CUST-003,PLV-AMA-AG,2025-08-05,dry_bulk_ag,40718,198.81,31.35,delivered
LOAD-014183,CUST-003,AMA-HFD-AG,2024-07-05,dry_bulk_ag,34948,149.11,21.42,delivered
LOAD-014184,CUST-005,PLV-AMA-AG,2024-11-13,dry_bulk_ag,43480,207.99,30.19,delivered
LOAD-014185,CUST-003,AMA-HFD-AG,2024-08-02,dry_bulk_ag,41491,164.7,15.45,delivered
LOAD-014186,CUST-001,AMA-OKC-BACKHAUL,2025-10-12,refrigerated,30881,477.58,85.87,delivered
LOAD-014187,CUST-003,PLV-AMA-AG,2026-03-13,dry_bulk_ag,39653,205.91,36.31,delivered
LOAD-014188,CUST-005,PLV-AMA-AG,2025-03-14,dry_bulk_ag,37838,192.0,31.69,delivered
LOAD-014189,CUST-006,AMA-OKC-BACKHAUL,2025-01-24,dry_van,28411,500.16,137.03,delivered
LOAD-014190,CUST-001,AMA-OKC-VAN,2026-04-12,refrigerated,38264,602.74,86.39,delivered
LOAD-014191,CUST-003,PLV-AMA-AG,2025-02-22,dry_bulk_ag,37373,192.21,37.2,delivered
LOAD-014192,CUST-001,AMA-OKC-BACKHAUL,2025-09-23,refrigerated,29711,475.78,110.4,delivered
LOAD-014193,CUST-005,PLV-AMA-AG,2026-05-27,dry_bulk_ag,40938,201.69,32.37,delivered
LOAD-014194,CUST-001,AMA-LUB-VAN,2026-06-10,refrigerated,33658,300.28,61.75,delivered
LOAD-014195,CUST-001,AMA-OKC-VAN,2026-02-21,refrigerated,42067,640.65,97.88,delivered
LOAD-014196,CUST-003,AMA-HFD-AG,2024-10-05,dry_bulk_ag,39280,167.05,16.88,delivered
LOAD-014197,CUST-001,AMA-LUB-VAN,2024-10-04,refrigerated,30172,307.34,42.68,delivered
LOAD-014198,CUST-001,AMA-OKC-BACKHAUL,2024-12-23,refrigerated,42075,504.84,102.57,delivered
LOAD-014199,CUST-001,AMA-OKC-VAN,2025-10-28,refrigerated,34571,588.68,104.66,delivered
LOAD-014200,CUST-004,AMA-DEN-REEFER,2024-12-07,refrigerated,41647,943.2,223.34,delivered
LOAD-014201,CUST-006,AMA-OKC-BACKHAUL,2025-01-25,dry_van,33129,509.19,106.75,delivered
LOAD-014202,CUST-002,LUB-ABQ-VAN,2025-07-28,refrigerated,29594,660.94,152.51,delivered
LOAD-014203,CUST-002,AMA-LUB-VAN,2025-06-01,refrigerated,36537,332.18,35.92,delivered
LOAD-014204,CUST-004,DEN-AMA-BACKHAUL,2024-09-12,refrigerated,32425,792.06,123.98,delivered
LOAD-014205,CUST-001,AMA-OKC-BACKHAUL,2024-07-14,refrigerated,30226,519.38,105.18,delivered
LOAD-014206,CUST-003,AMA-HFD-AG,2025-08-12,dry_bulk_ag,35941,150.75,21.78,delivered
LOAD-014207,CUST-005,PLV-AMA-AG,2024-10-29,dry_bulk_ag,29439,199.52,21.49,delivered
LOAD-014208,CUST-002,AMA-LUB-VAN,2024-09-01,refrigerated,29394,297.42,37.39,delivered
LOAD-014209,CUST-005,PLV-AMA-AG,2024-07-17,dry_bulk_ag,30849,190.83,37.26,delivered
LOAD-014210,CUST-001,AMA-LUB-VAN,2026-03-29,refrigerated,31841,329.18,50.43,delivered
LOAD-014211,CUST-002,LUB-ABQ-VAN,2025-08-13,refrigerated,28435,713.11,127.8,delivered
LOAD-014212,CUST-002,AMA-LUB-VAN,2024-11-07,refrigerated,42114,302.55,38.62,delivered
LOAD-014213,CUST-001,AMA-OKC-BACKHAUL,2025-07-29,refrigerated,32443,496.26,91.61,delivered
LOAD-014214,CUST-006,AMA-OKC-VAN,2025-10-01,dry_van,43631,639.22,80.13,delivered
LOAD-014215,CUST-004,DEN-AMA-BACKHAUL,2026-01-31,refrigerated,32572,856.8,219.46,delivered
LOAD-014216,CUST-005,PLV-AMA-AG,2025-01-22,dry_bulk_ag,29231,212.06,21.49,delivered
LOAD-014217,CUST-003,AMA-HFD-AG,2025-07-07,dry_bulk_ag,34276,163.16,26.52,delivered
LOAD-014218,CUST-002,LUB-ABQ-VAN,2024-10-23,refrigerated,32422,709.35,92.58,delivered
LOAD-014219,CUST-006,AMA-OKC-VAN,2026-04-02,dry_van,31388,582.44,96.05,delivered
LOAD-014220,CUST-006,AMA-OKC-VAN,2025-08-11,dry_van,37434,577.8,79.87,delivered
LOAD-014221,CUST-002,AMA-LUB-VAN,2025-06-09,refrigerated,29315,324.37,58.06,delivered
LOAD-014222,CUST-002,AMA-LUB-VAN,2025-09-26,refrigerated,39944,327.76,61.99,delivered
LOAD-014223,CUST-001,AMA-OKC-VAN,2025-06-28,refrigerated,32738,646.85,127.11,delivered
LOAD-014224,CUST-002,AMA-LUB-VAN,2024-07-05,refrigerated,32401,294.85,66.54,delivered
LOAD-014225,CUST-004,AMA-DEN-REEFER,2025-06-02,refrigerated,43351,916.8,231.98,delivered
LOAD-014226,CUST-005,PLV-AMA-AG,2025-10-12,dry_bulk_ag,36456,189.51,35.29,delivered
LOAD-014227,CUST-001,AMA-OKC-BACKHAUL,2024-07-16,refrigerated,39364,471.43,108.31,delivered
LOAD-014228,CUST-003,PLV-AMA-AG,2026-02-11,dry_bulk_ag,28823,189.65,23.8,delivered
LOAD-014229,CUST-002,AMA-LUB-VAN,2025-09-22,refrigerated,44509,331.42,47.85,delivered
LOAD-014230,CUST-006,AMA-OKC-VAN,2026-03-14,dry_van,33305,578.02,108.84,delivered
LOAD-014231,CUST-002,LUB-ABQ-VAN,2026-04-10,refrigerated,31938,712.05,136.04,delivered
LOAD-014232,CUST-003,AMA-HFD-AG,2025-06-11,dry_bulk_ag,41855,157.43,18.11,delivered
LOAD-014233,CUST-006,AMA-OKC-BACKHAUL,2025-05-05,dry_van,38586,495.49,79.34,delivered
LOAD-014234,CUST-004,DEN-AMA-BACKHAUL,2024-08-30,refrigerated,30002,795.71,142.56,delivered
LOAD-014235,CUST-002,LUB-ABQ-VAN,2025-04-05,refrigerated,40081,691.21,138.88,delivered
LOAD-014236,CUST-003,PLV-AMA-AG,2024-10-05,dry_bulk_ag,40398,204.44,36.92,delivered
LOAD-014237,CUST-002,LUB-ABQ-VAN,2025-02-16,refrigerated,29149,686.99,81.51,delivered
LOAD-014238,CUST-004,AMA-DEN-REEFER,2024-08-01,refrigerated,31664,939.95,209.52,delivered
LOAD-014239,CUST-006,AMA-OKC-VAN,2024-07-31,dry_van,29022,578.54,106.75,delivered
LOAD-014240,CUST-006,AMA-OKC-BACKHAUL,2024-10-08,dry_van,31273,485.69,87.17,delivered
LOAD-014241,CUST-001,AMA-OKC-BACKHAUL,2025-03-03,refrigerated,37617,496.45,119.02,delivered
LOAD-014242,CUST-002,AMA-LUB-VAN,2025-09-18,refrigerated,38888,329.03,49.57,delivered
LOAD-014243,CUST-001,AMA-OKC-BACKHAUL,2026-04-26,refrigerated,32740,476.33,131.02,delivered
LOAD-014244,CUST-005,PLV-AMA-AG,2024-07-23,dry_bulk_ag,34396,207.11,32.16,delivered
LOAD-014245,CUST-001,AMA-LUB-VAN,2025-07-21,refrigerated,41965,329.53,50.8,delivered
LOAD-014246,CUST-001,AMA-LUB-VAN,2025-11-08,refrigerated,43210,295.8,58.06,delivered
LOAD-014247,CUST-006,AMA-OKC-BACKHAUL,2025-09-28,dry_van,28050,514.16,83.0,delivered
LOAD-014248,CUST-001,AMA-OKC-VAN,2025-07-13,refrigerated,36706,592.44,123.71,delivered
LOAD-014249,CUST-001,AMA-OKC-VAN,2026-05-07,refrigerated,33628,643.14,84.56,delivered
LOAD-014250,CUST-002,AMA-LUB-VAN,2025-02-12,refrigerated,34843,319.81,54.86,delivered
LOAD-014251,CUST-003,AMA-HFD-AG,2024-10-31,dry_bulk_ag,33887,155.8,22.9,delivered
LOAD-014252,CUST-001,AMA-OKC-BACKHAUL,2026-03-24,refrigerated,43480,481.01,82.22,delivered
LOAD-014253,CUST-003,AMA-HFD-AG,2025-01-19,dry_bulk_ag,29724,164.95,20.4,delivered
LOAD-014254,CUST-004,AMA-DEN-REEFER,2024-07-06,refrigerated,33922,923.58,213.41,delivered
LOAD-014255,CUST-003,PLV-AMA-AG,2025-06-12,dry_bulk_ag,40536,203.87,32.5,delivered
LOAD-014256,CUST-003,AMA-HFD-AG,2026-04-03,dry_bulk_ag,33556,166.92,16.17,delivered
LOAD-014257,CUST-001,AMA-OKC-BACKHAUL,2025-09-17,refrigerated,33143,479.82,114.32,delivered
LOAD-014258,CUST-004,DEN-AMA-BACKHAUL,2025-07-15,refrigerated,29604,859.84,235.87,delivered
LOAD-014259,CUST-005,AMA-HFD-AG,2025-03-26,dry_bulk_ag,41370,152.83,24.63,delivered
LOAD-014260,CUST-001,AMA-OKC-VAN,2024-08-19,refrigerated,37045,597.26,94.22,delivered
LOAD-014261,CUST-005,PLV-AMA-AG,2024-12-22,dry_bulk_ag,40082,210.91,21.35,delivered
LOAD-014262,CUST-004,DEN-AMA-BACKHAUL,2026-05-21,refrigerated,42508,851.86,203.9,delivered
LOAD-014263,CUST-001,AMA-OKC-BACKHAUL,2025-12-11,refrigerated,42638,470.87,77.78,delivered
LOAD-014264,CUST-002,AMA-LUB-VAN,2025-09-25,refrigerated,36827,311.91,59.29,delivered
LOAD-014265,CUST-002,LUB-ABQ-VAN,2025-04-01,refrigerated,33886,672.67,79.8,delivered
LOAD-014266,CUST-003,AMA-HFD-AG,2025-05-01,dry_bulk_ag,31115,152.41,17.54,delivered
LOAD-014267,CUST-004,AMA-DEN-REEFER,2025-09-24,refrigerated,31018,925.49,231.55,delivered
LOAD-014268,CUST-001,AMA-OKC-BACKHAUL,2026-03-28,refrigerated,35774,477.19,89.26,delivered
LOAD-014269,CUST-006,AMA-OKC-VAN,2026-01-22,dry_van,33825,640.36,121.63,delivered
LOAD-014270,CUST-002,AMA-LUB-VAN,2025-06-29,refrigerated,29463,316.2,40.84,delivered
LOAD-014271,CUST-001,AMA-OKC-VAN,2025-02-17,refrigerated,38547,585.03,140.16,delivered
LOAD-014272,CUST-001,AMA-OKC-BACKHAUL,2024-07-11,refrigerated,32946,495.88,132.59,delivered
LOAD-014273,CUST-001,AMA-OKC-BACKHAUL,2026-03-29,refrigerated,29963,505.97,124.76,delivered
LOAD-014274,CUST-002,LUB-ABQ-VAN,2025-07-02,refrigerated,37499,660.06,81.51,delivered
LOAD-014275,CUST-002,LUB-ABQ-VAN,2024-07-03,refrigerated,38466,659.98,103.94,delivered
LOAD-014276,CUST-004,DEN-AMA-BACKHAUL,2025-01-12,refrigerated,35693,794.85,127.87,delivered
LOAD-014277,CUST-001,AMA-OKC-BACKHAUL,2024-12-21,refrigerated,40300,524.08,129.46,delivered
LOAD-014278,CUST-002,AMA-LUB-VAN,2024-12-07,refrigerated,34567,332.12,41.82,delivered
LOAD-014279,CUST-001,AMA-OKC-BACKHAUL,2025-04-05,refrigerated,32716,477.36,81.95,cancelled
LOAD-014280,CUST-003,AMA-HFD-AG,2025-07-07,dry_bulk_ag,28575,150.76,27.9,delivered
LOAD-014281,CUST-006,AMA-OKC-VAN,2026-06-01,dry_van,44707,583.13,136.76,delivered
LOAD-014282,CUST-005,PLV-AMA-AG,2025-11-23,dry_bulk_ag,37424,212.42,23.19,delivered
LOAD-014283,CUST-003,PLV-AMA-AG,2026-03-26,dry_bulk_ag,40550,194.05,19.11,delivered
LOAD-014284,CUST-005,AMA-HFD-AG,2026-04-28,dry_bulk_ag,38701,151.17,25.45,delivered
LOAD-014285,CUST-005,AMA-HFD-AG,2024-07-11,dry_bulk_ag,39495,164.62,17.24,delivered
LOAD-014286,CUST-002,AMA-LUB-VAN,2026-05-23,refrigerated,37956,318.6,43.54,delivered
LOAD-014287,CUST-004,DEN-AMA-BACKHAUL,2025-05-13,refrigerated,44067,889.83,129.6,delivered
LOAD-014288,CUST-001,AMA-OKC-BACKHAUL,2025-07-15,refrigerated,34691,512.02,92.13,delivered
LOAD-014289,CUST-006,AMA-OKC-BACKHAUL,2025-06-09,dry_van,32438,487.14,136.5,delivered
LOAD-014290,CUST-002,AMA-LUB-VAN,2025-02-14,refrigerated,33711,323.53,44.65,delivered
LOAD-014291,CUST-003,PLV-AMA-AG,2024-09-30,dry_bulk_ag,41576,205.47,28.76,delivered
LOAD-014292,CUST-006,AMA-OKC-BACKHAUL,2025-07-04,dry_van,30675,473.68,81.95,delivered
LOAD-014293,CUST-002,AMA-LUB-VAN,2025-12-20,refrigerated,29028,324.88,50.18,delivered
LOAD-014294,CUST-001,AMA-LUB-VAN,2025-11-07,refrigerated,37910,321.0,56.95,delivered
LOAD-014295,CUST-004,DEN-AMA-BACKHAUL,2025-04-06,refrigerated,34526,826.4,220.32,delivered
LOAD-014296,CUST-002,AMA-LUB-VAN,2025-09-16,refrigerated,30399,320.62,62.24,delivered
LOAD-014297,CUST-001,AMA-OKC-BACKHAUL,2025-04-21,refrigerated,30941,480.71,91.35,delivered
LOAD-014298,CUST-001,AMA-OKC-BACKHAUL,2026-03-08,refrigerated,33264,480.01,118.76,delivered
LOAD-014299,CUST-004,AMA-DEN-REEFER,2026-04-09,refrigerated,30325,978.92,216.43,delivered
LOAD-014300,CUST-005,AMA-HFD-AG,2024-10-22,dry_bulk_ag,40411,159.73,24.12,delivered
LOAD-014301,CUST-003,AMA-HFD-AG,2026-06-13,dry_bulk_ag,35505,150.0,18.56,delivered
LOAD-014302,CUST-001,AMA-OKC-VAN,2025-10-09,refrigerated,28497,634.1,141.72,delivered
LOAD-014303,CUST-002,AMA-LUB-VAN,2026-02-05,refrigerated,36689,307.37,61.38,delivered
LOAD-014304,CUST-005,PLV-AMA-AG,2025-09-06,dry_bulk_ag,41528,193.16,34.34,delivered
LOAD-014305,CUST-005,AMA-HFD-AG,2025-03-29,dry_bulk_ag,28576,153.37,24.94,delivered
LOAD-014306,CUST-004,AMA-DEN-REEFER,2024-10-15,refrigerated,32983,914.3,127.01,delivered
LOAD-014307,CUST-001,AMA-OKC-BACKHAUL,2024-07-10,refrigerated,39050,501.19,117.19,delivered
LOAD-014308,CUST-004,DEN-AMA-BACKHAUL,2025-01-19,refrigerated,29011,849.68,228.53,delivered
LOAD-014309,CUST-001,AMA-OKC-BACKHAUL,2026-01-27,refrigerated,36821,468.09,122.41,delivered
LOAD-014310,CUST-002,AMA-LUB-VAN,2025-04-03,refrigerated,33204,317.04,46.99,delivered
LOAD-014311,CUST-001,AMA-OKC-BACKHAUL,2026-06-23,refrigerated,37321,519.22,133.89,delivered
LOAD-014312,CUST-005,PLV-AMA-AG,2025-08-26,dry_bulk_ag,42300,198.68,21.83,delivered
LOAD-014313,CUST-005,AMA-HFD-AG,2025-03-30,dry_bulk_ag,33822,164.91,18.92,delivered
