event_id,load_id,trip_id,facility_type,scheduled_time,actual_time,detention_minutes,on_time
EVT-023465,LOAD-011855,TRIP-011733,shipper,2024-09-20 05:37:00,2024-09-20 05:51:00,9,1
EVT-023466,LOAD-011855,TRIP-011733,consignee,2024-09-20 14:07:47,2024-09-20 14:31:47,19,1
EVT-023467,LOAD-011856,TRIP-011734,shipper,2024-12-04 09:05:00,2024-12-04 09:30:00,17,1
EVT-023468,LOAD-011856,TRIP-011734,consignee,2024-12-04 16:51:24,2024-12-04 17:00:24,9,1
EVT-023469,LOAD-011857,TRIP-011735,shipper,2025-01-22 08:09:00,2025-01-22 08:23:00,8,1
EVT-023470,LOAD-011857,TRIP-011735,consignee,2025-01-22 09:07:40,2025-01-22 09:23:40,13,1
EVT-023471,LOAD-011858,TRIP-011736,shipper,2025-08-16 04:59:00,2025-08-16 05:14:00,8,1
EVT-023472,LOAD-011858,TRIP-011736,consignee,2025-08-16 13:13:05,2025-08-16 13:25:05,10,1
EVT-023473,LOAD-011859,TRIP-011737,shipper,2026-01-17 08:54:00,2026-01-17 09:08:00,14,1
EVT-023474,LOAD-011859,TRIP-011737,consignee,2026-01-17 17:32:39,2026-01-17 17:50:39,10,1
EVT-023475,LOAD-011860,TRIP-011738,shipper,2025-05-14 07:41:00,2025-05-14 07:47:00,9,1
EVT-023476,LOAD-011860,TRIP-011738,consignee,2025-05-14 09:15:51,2025-05-14 09:36:51,15,1
EVT-023477,LOAD-011861,TRIP-011739,shipper,2025-03-08 08:02:00,2025-03-08 08:17:00,10,1
EVT-023478,LOAD-011861,TRIP-011739,consignee,2025-03-08 12:47:33,2025-03-08 13:03:33,11,1
EVT-023479,LOAD-011862,TRIP-011740,shipper,2025-07-11 08:23:00,2025-07-11 08:47:00,16,1
EVT-023480,LOAD-011862,TRIP-011740,consignee,2025-07-11 09:52:14,2025-07-11 10:16:14,22,0
EVT-023481,LOAD-011863,TRIP-011741,shipper,2025-10-17 09:28:00,2025-10-17 09:35:00,4,1
EVT-023482,LOAD-011863,TRIP-011741,consignee,2025-10-17 14:59:15,2025-10-17 15:18:15,11,1
EVT-023483,LOAD-011864,TRIP-011742,shipper,2024-10-02 08:40:00,2024-10-02 09:38:00,53,0
EVT-023484,LOAD-011864,TRIP-011742,consignee,2024-10-02 14:18:26,2024-10-02 15:12:26,57,0
EVT-023485,LOAD-011865,TRIP-011743,shipper,2025-11-03 08:03:00,2025-11-03 09:02:00,61,0
EVT-023486,LOAD-011865,TRIP-011743,consignee,2025-11-03 10:18:06,2025-11-03 11:20:06,56,0
EVT-023487,LOAD-011866,TRIP-011744,shipper,2026-04-04 07:55:00,2026-04-04 08:17:00,15,1
EVT-023488,LOAD-011866,TRIP-011744,consignee,2026-04-04 16:46:31,2026-04-04 16:59:31,14,1
EVT-023489,LOAD-011867,TRIP-011745,shipper,2025-11-14 05:28:00,2025-11-14 05:36:00,11,1
EVT-023490,LOAD-011867,TRIP-011745,consignee,2025-11-14 06:21:02,2025-11-14 06:29:02,11,1
EVT-023491,LOAD-011868,TRIP-011746,shipper,2025-04-25 06:26:00,2025-04-25 06:37:00,9,1
EVT-023492,LOAD-011868,TRIP-011746,consignee,2025-04-25 11:46:22,2025-04-25 12:05:22,12,1
EVT-023493,LOAD-011869,TRIP-011747,shipper,2025-03-06 06:10:00,2025-03-06 06:23:00,6,1
EVT-023494,LOAD-011869,TRIP-011747,consignee,2025-03-06 11:40:18,2025-03-06 11:43:18,4,1
EVT-023495,LOAD-011870,TRIP-011748,shipper,2025-07-21 04:51:00,2025-07-21 05:08:00,14,1
EVT-023496,LOAD-011870,TRIP-011748,consignee,2025-07-21 05:27:04,2025-07-21 05:37:04,7,1
EVT-023497,LOAD-011871,TRIP-011749,shipper,2026-03-20 06:52:00,2026-03-20 07:05:00,10,1
EVT-023498,LOAD-011871,TRIP-011749,consignee,2026-03-20 14:56:54,2026-03-20 15:08:54,10,1
EVT-023499,LOAD-011873,TRIP-011750,shipper,2025-12-20 07:52:00,2025-12-20 08:09:00,13,1
EVT-023500,LOAD-011873,TRIP-011750,consignee,2025-12-20 15:59:22,2025-12-20 16:26:22,19,1
EVT-023501,LOAD-011874,TRIP-011751,shipper,2025-11-07 07:32:00,2025-11-07 07:54:00,21,0
EVT-023502,LOAD-011874,TRIP-011751,consignee,2025-11-07 08:47:40,2025-11-07 08:52:40,0,1
EVT-023503,LOAD-011875,TRIP-011752,shipper,2025-09-19 04:54:00,2025-09-19 04:58:00,7,1
EVT-023504,LOAD-011875,TRIP-011752,consignee,2025-09-19 05:50:18,2025-09-19 05:55:18,7,1
EVT-023505,LOAD-011876,TRIP-011753,shipper,2024-08-14 05:30:00,2024-08-14 05:40:00,11,1
EVT-023506,LOAD-011876,TRIP-011753,consignee,2024-08-14 14:22:08,2024-08-14 14:38:08,13,1
EVT-023507,LOAD-011877,TRIP-011754,shipper,2026-03-05 09:54:00,2026-03-05 10:07:00,9,1
EVT-023508,LOAD-011877,TRIP-011754,consignee,2026-03-05 10:55:23,2026-03-05 11:12:23,10,1
EVT-023509,LOAD-011878,TRIP-011755,shipper,2025-06-10 07:09:00,2025-06-10 07:27:00,11,1
EVT-023510,LOAD-011878,TRIP-011755,consignee,2025-06-10 15:41:47,2025-06-10 15:43:47,5,1
EVT-023511,LOAD-011879,TRIP-011756,shipper,2025-09-08 06:50:00,2025-09-08 06:54:00,0,1
EVT-023512,LOAD-011879,TRIP-011756,consignee,2025-09-08 08:06:32,2025-09-08 08:14:32,11,1
EVT-023513,LOAD-011880,TRIP-011757,shipper,2024-09-12 04:15:00,2024-09-12 04:25:00,10,1
EVT-023514,LOAD-011880,TRIP-011757,consignee,2024-09-12 05:27:49,2024-09-12 05:44:49,14,1
EVT-023515,LOAD-011881,TRIP-011758,shipper,2025-08-25 05:56:00,2025-08-25 06:08:00,11,1
EVT-023516,LOAD-011881,TRIP-011758,consignee,2025-08-25 07:44:37,2025-08-25 07:59:37,8,1
EVT-023517,LOAD-011882,TRIP-011759,shipper,2025-09-01 05:37:00,2025-09-01 05:51:00,17,1
EVT-023518,LOAD-011882,TRIP-011759,consignee,2025-09-01 10:35:53,2025-09-01 10:42:53,6,1
EVT-023519,LOAD-011883,TRIP-011760,shipper,2024-09-18 08:57:00,2024-09-18 09:13:00,13,1
EVT-023520,LOAD-011883,TRIP-011760,consignee,2024-09-18 13:36:07,2024-09-18 13:45:07,6,1
EVT-023521,LOAD-011885,TRIP-011761,shipper,2026-03-27 04:57:00,2026-03-27 05:06:00,5,1
EVT-023522,LOAD-011885,TRIP-011761,consignee,2026-03-27 13:52:02,2026-03-27 14:03:02,6,1
EVT-023523,LOAD-011886,TRIP-011762,shipper,2025-06-25 07:28:00,2025-06-25 07:43:00,15,1
EVT-023524,LOAD-011886,TRIP-011762,consignee,2025-06-25 12:46:03,2025-06-25 13:00:03,12,1
EVT-023525,LOAD-011887,TRIP-011763,shipper,2025-11-03 08:09:00,2025-11-03 08:14:00,7,1
EVT-023526,LOAD-011887,TRIP-011763,consignee,2025-11-03 13:17:16,2025-11-03 13:20:16,2,1
EVT-023527,LOAD-011888,TRIP-011764,shipper,2026-01-15 06:47:00,2026-01-15 07:30:00,40,0
EVT-023528,LOAD-011888,TRIP-011764,consignee,2026-01-15 09:05:10,2026-01-15 09:48:10,46,0
EVT-023529,LOAD-011889,TRIP-011765,shipper,2025-02-27 08:14:00,2025-02-27 08:33:00,12,1
EVT-023530,LOAD-011889,TRIP-011765,consignee,2025-02-27 09:18:27,2025-02-27 09:34:27,10,1
EVT-023531,LOAD-011890,TRIP-011766,shipper,2026-02-01 07:13:00,2026-02-01 07:27:00,7,1
EVT-023532,LOAD-011890,TRIP-011766,consignee,2026-02-01 08:08:02,2026-02-01 08:23:02,9,1
EVT-023533,LOAD-011891,TRIP-011767,shipper,2026-01-28 08:36:00,2026-01-28 09:17:00,35,0
EVT-023534,LOAD-011891,TRIP-011767,consignee,2026-01-28 13:52:23,2026-01-28 14:45:23,56,0
EVT-023535,LOAD-011892,TRIP-011768,shipper,2025-10-15 09:44:00,2025-10-15 09:46:00,2,1
EVT-023536,LOAD-011892,TRIP-011768,consignee,2025-10-15 14:47:29,2025-10-15 15:06:29,19,1
EVT-023537,LOAD-011893,TRIP-011769,shipper,2025-06-16 08:19:00,2025-06-16 08:36:00,12,1
EVT-023538,LOAD-011893,TRIP-011769,consignee,2025-06-16 13:17:57,2025-06-16 13:23:57,8,1
EVT-023539,LOAD-011894,TRIP-011770,shipper,2024-07-27 03:53:00,2024-07-27 04:40:00,40,0
EVT-023540,LOAD-011894,TRIP-011770,consignee,2024-07-27 09:36:44,2024-07-27 10:41:44,62,0
EVT-023541,LOAD-011895,TRIP-011771,shipper,2025-12-07 09:29:00,2025-12-07 09:47:00,12,1
EVT-023542,LOAD-011895,TRIP-011771,consignee,2025-12-07 18:28:27,2025-12-07 18:46:27,17,1
EVT-023543,LOAD-011896,TRIP-011772,shipper,2025-01-15 08:51:00,2025-01-15 09:05:00,7,1
EVT-023544,LOAD-011896,TRIP-011772,consignee,2025-01-15 13:38:23,2025-01-15 14:05:23,21,0
EVT-023545,LOAD-011897,TRIP-011773,shipper,2024-12-07 07:30:00,2024-12-07 08:28:00,57,0
EVT-023546,LOAD-011897,TRIP-011773,consignee,2024-12-07 12:44:58,2024-12-07 13:36:58,48,0
EVT-023547,LOAD-011898,TRIP-011774,shipper,2025-05-12 09:55:00,2025-05-12 10:19:00,16,1
EVT-023548,LOAD-011898,TRIP-011774,consignee,2025-05-12 10:27:24,2025-05-12 10:42:24,18,1
EVT-023549,LOAD-011899,TRIP-011775,shipper,2025-04-24 09:31:00,2025-04-24 10:11:00,39,0
EVT-023550,LOAD-011899,TRIP-011775,consignee,2025-04-24 15:38:28,2025-04-24 16:49:28,66,0
EVT-023551,LOAD-011900,TRIP-011776,shipper,2025-07-17 08:01:00,2025-07-17 08:05:00,5,1
EVT-023552,LOAD-011900,TRIP-011776,consignee,2025-07-17 12:54:18,2025-07-17 13:12:18,14,1
EVT-023553,LOAD-011901,TRIP-011777,shipper,2026-03-24 09:53:00,2026-03-24 10:18:00,17,1
EVT-023554,LOAD-011901,TRIP-011777,consignee,2026-03-24 10:58:00,2026-03-24 11:10:00,14,1
EVT-023555,LOAD-011902,TRIP-011778,shipper,2025-02-10 06:34:00,2025-02-10 06:47:00,14,1
EVT-023556,LOAD-011902,TRIP-011778,consignee,2025-02-10 07:52:12,2025-02-10 08:07:12,10,1
EVT-023557,LOAD-011903,TRIP-011779,shipper,2025-03-24 05:43:00,2025-03-24 06:10:00,23,0
EVT-023558,LOAD-011903,TRIP-011779,consignee,2025-03-24 06:42:35,2025-03-24 07:01:35,11,1
EVT-023559,LOAD-011904,TRIP-011780,shipper,2024-07-19 06:25:00,2024-07-19 06:28:00,6,1
EVT-023560,LOAD-011904,TRIP-011780,consignee,2024-07-19 07:34:15,2024-07-19 07:46:15,11,1
EVT-023561,LOAD-011905,TRIP-011781,shipper,2025-07-07 07:55:00,2025-07-07 08:10:00,8,1
EVT-023562,LOAD-011905,TRIP-011781,consignee,2025-07-07 16:35:02,2025-07-07 16:37:02,4,1
EVT-023563,LOAD-011906,TRIP-011782,shipper,2026-01-12 09:34:00,2026-01-12 09:38:00,5,1
EVT-023564,LOAD-011906,TRIP-011782,consignee,2026-01-12 18:25:41,2026-01-12 18:40:41,11,1
EVT-023565,LOAD-011907,TRIP-011783,shipper,2026-03-30 04:26:00,2026-03-30 04:39:00,10,1
EVT-023566,LOAD-011907,TRIP-011783,consignee,2026-03-30 12:26:42,2026-03-30 12:35:42,4,1
EVT-023567,LOAD-011908,TRIP-011784,shipper,2024-09-10 06:53:00,2024-09-10 07:03:00,11,1
EVT-023568,LOAD-011908,TRIP-011784,consignee,2024-09-10 08:16:49,2024-09-10 08:36:49,12,1
EVT-023569,LOAD-011909,TRIP-011785,shipper,2025-03-29 04:52:00,2025-03-29 05:47:00,53,0
EVT-023570,LOAD-011909,TRIP-011785,consignee,2025-03-29 07:20:57,2025-03-29 08:03:57,35,0
EVT-023571,LOAD-011910,TRIP-011786,shipper,2024-07-22 07:45:00,2024-07-22 07:53:00,9,1
EVT-023572,LOAD-011910,TRIP-011786,consignee,2024-07-22 08:29:22,2024-07-22 08:38:22,7,1
EVT-023573,LOAD-011911,TRIP-011787,shipper,2024-07-27 08:09:00,2024-07-27 08:26:00,14,1
EVT-023574,LOAD-011911,TRIP-011787,consignee,2024-07-27 13:06:10,2024-07-27 13:22:10,11,1
EVT-023575,LOAD-011912,TRIP-011788,shipper,2024-12-05 03:38:00,2024-12-05 03:55:00,12,1
EVT-023576,LOAD-011912,TRIP-011788,consignee,2024-12-05 08:30:36,2024-12-05 08:48:36,12,1
EVT-023577,LOAD-011913,TRIP-011789,shipper,2024-07-17 09:17:00,2024-07-17 09:38:00,14,1
EVT-023578,LOAD-011913,TRIP-011789,consignee,2024-07-17 10:45:44,2024-07-17 11:04:44,12,1
EVT-023579,LOAD-011914,TRIP-011790,shipper,2025-08-26 09:38:00,2025-08-26 10:19:00,43,0
EVT-023580,LOAD-011914,TRIP-011790,consignee,2025-08-26 11:41:58,2025-08-26 12:27:58,49,0
EVT-023581,LOAD-011915,TRIP-011791,shipper,2026-04-09 06:53:00,2026-04-09 07:28:00,37,0
EVT-023582,LOAD-011915,TRIP-011791,consignee,2026-04-09 09:33:59,2026-04-09 10:36:59,64,0
EVT-023583,LOAD-011916,TRIP-011792,shipper,2025-01-18 06:31:00,2025-01-18 06:44:00,16,1
EVT-023584,LOAD-011916,TRIP-011792,consignee,2025-01-18 07:23:47,2025-01-18 07:39:47,12,1
EVT-023585,LOAD-011917,TRIP-011793,shipper,2025-07-14 03:52:00,2025-07-14 04:04:00,13,1
EVT-023586,LOAD-011917,TRIP-011793,consignee,2025-07-14 04:56:09,2025-07-14 05:07:09,13,1
EVT-023587,LOAD-011918,TRIP-011794,shipper,2024-12-04 03:57:00,2024-12-04 04:54:00,56,0
EVT-023588,LOAD-011918,TRIP-011794,consignee,2024-12-04 06:19:49,2024-12-04 06:59:49,40,0
EVT-023589,LOAD-011919,TRIP-011795,shipper,2025-08-25 05:41:00,2025-08-25 05:59:00,18,1
EVT-023590,LOAD-011919,TRIP-011795,consignee,2025-08-25 06:45:34,2025-08-25 06:55:34,8,1
EVT-023591,LOAD-011920,TRIP-011796,shipper,2025-04-09 08:06:00,2025-04-09 08:19:00,5,1
EVT-023592,LOAD-011920,TRIP-011796,consignee,2025-04-09 16:23:02,2025-04-09 16:32:02,7,1
EVT-023593,LOAD-011921,TRIP-011797,shipper,2025-12-31 05:21:00,2025-12-31 05:30:00,4,1
EVT-023594,LOAD-011921,TRIP-011797,consignee,2025-12-31 13:40:04,2025-12-31 13:46:04,2,1
EVT-023595,LOAD-011922,TRIP-011798,shipper,2024-12-24 08:49:00,2024-12-24 09:06:00,12,1
EVT-023596,LOAD-011922,TRIP-011798,consignee,2024-12-24 10:09:58,2024-12-24 10:28:58,19,1
EVT-023597,LOAD-011923,TRIP-011799,shipper,2024-10-12 07:48:00,2024-10-12 07:59:00,7,1
EVT-023598,LOAD-011923,TRIP-011799,consignee,2024-10-12 09:54:23,2024-10-12 09:57:23,2,1
EVT-023599,LOAD-011924,TRIP-011800,shipper,2024-07-25 04:15:00,2024-07-25 04:32:00,9,1
EVT-023600,LOAD-011924,TRIP-011800,consignee,2024-07-25 09:00:11,2024-07-25 09:23:11,16,1
EVT-023601,LOAD-011925,TRIP-011801,shipper,2025-02-16 05:38:00,2025-02-16 06:08:00,29,0
EVT-023602,LOAD-011925,TRIP-011801,consignee,2025-02-16 07:49:53,2025-02-16 08:41:53,50,0
EVT-023603,LOAD-011926,TRIP-011802,shipper,2025-08-18 07:44:00,2025-08-18 08:02:00,13,1
EVT-023604,LOAD-011926,TRIP-011802,consignee,2025-08-18 08:19:01,2025-08-18 08:33:01,12,1
EVT-023605,LOAD-011927,TRIP-011803,shipper,2024-09-05 09:03:00,2024-09-05 09:59:00,59,0
EVT-023606,LOAD-011927,TRIP-011803,consignee,2024-09-05 14:24:00,2024-09-05 15:11:00,45,0
EVT-023607,LOAD-011928,TRIP-011804,shipper,2025-04-03 06:07:00,2025-04-03 06:22:00,9,1
EVT-023608,LOAD-011928,TRIP-011804,consignee,2025-04-03 08:50:28,2025-04-03 09:05:28,9,1
EVT-023609,LOAD-011929,TRIP-011805,shipper,2024-09-01 07:57:00,2024-09-01 07:54:00,0,1
EVT-023610,LOAD-011929,TRIP-011805,consignee,2024-09-01 13:32:49,2024-09-01 13:39:49,10,1
EVT-023611,LOAD-011930,TRIP-011806,shipper,2025-10-15 08:10:00,2025-10-15 08:24:00,9,1
EVT-023612,LOAD-011930,TRIP-011806,consignee,2025-10-15 10:37:33,2025-10-15 10:40:33,5,1
EVT-023613,LOAD-011931,TRIP-011807,shipper,2024-07-17 09:08:00,2024-07-17 09:19:00,14,1
EVT-023614,LOAD-011931,TRIP-011807,consignee,2024-07-17 14:07:52,2024-07-17 14:09:52,3,1
EVT-023615,LOAD-011932,TRIP-011808,shipper,2025-08-18 04:23:00,2025-08-18 05:28:00,57,0
EVT-023616,LOAD-011932,TRIP-011808,consignee,2025-08-18 09:56:38,2025-08-18 10:26:38,33,0
EVT-023617,LOAD-011933,TRIP-011809,shipper,2026-01-01 08:09:00,2026-01-01 08:24:00,17,1
EVT-023618,LOAD-011933,TRIP-011809,consignee,2026-01-01 10:29:52,2026-01-01 10:41:52,9,1
EVT-023619,LOAD-011934,TRIP-011810,shipper,2024-12-23 09:57:00,2024-12-23 10:09:00,6,1
EVT-023620,LOAD-011934,TRIP-011810,consignee,2024-12-23 18:25:32,2024-12-23 18:36:32,10,1
EVT-023621,LOAD-011935,TRIP-011811,shipper,2025-04-03 04:11:00,2025-04-03 04:11:00,3,1
EVT-023622,LOAD-011935,TRIP-011811,consignee,2025-04-03 05:14:17,2025-04-03 05:24:17,11,1
EVT-023623,LOAD-011936,TRIP-011812,shipper,2025-01-19 08:26:00,2025-01-19 08:35:00,11,1
EVT-023624,LOAD-011936,TRIP-011812,consignee,2025-01-19 10:58:10,2025-01-19 11:09:10,7,1
EVT-023625,LOAD-011937,TRIP-011813,shipper,2026-02-14 06:09:00,2026-02-14 06:24:00,10,1
EVT-023626,LOAD-011937,TRIP-011813,consignee,2026-02-14 11:19:45,2026-02-14 11:34:45,16,1
EVT-023627,LOAD-011938,TRIP-011814,shipper,2025-09-23 04:23:00,2025-09-23 04:47:00,16,1
EVT-023628,LOAD-011938,TRIP-011814,consignee,2025-09-23 12:10:55,2025-09-23 12:17:55,10,1
EVT-023629,LOAD-011939,TRIP-011815,shipper,2025-06-21 08:25:00,2025-06-21 08:36:00,5,1
EVT-023630,LOAD-011939,TRIP-011815,consignee,2025-06-21 13:49:59,2025-06-21 14:02:59,9,1
EVT-023631,LOAD-011940,TRIP-011816,shipper,2025-01-20 06:21:00,2025-01-20 06:31:00,10,1
EVT-023632,LOAD-011940,TRIP-011816,consignee,2025-01-20 07:15:43,2025-01-20 07:21:43,7,1
EVT-023633,LOAD-011941,TRIP-011817,shipper,2025-02-16 08:16:00,2025-02-16 08:27:00,11,1
EVT-023634,LOAD-011941,TRIP-011817,consignee,2025-02-16 10:36:05,2025-02-16 10:43:05,8,1
EVT-023635,LOAD-011942,TRIP-011818,shipper,2025-08-31 04:08:00,2025-08-31 04:25:00,12,1
EVT-023636,LOAD-011942,TRIP-011818,consignee,2025-08-31 11:46:57,2025-08-31 12:00:57,7,1
EVT-023637,LOAD-011943,TRIP-011819,shipper,2025-02-12 03:44:00,2025-02-12 04:00:00,14,1
EVT-023638,LOAD-011943,TRIP-011819,consignee,2025-02-12 09:15:52,2025-02-12 09:27:52,9,1
EVT-023639,LOAD-011944,TRIP-011820,shipper,2025-01-31 09:26:00,2025-01-31 09:48:00,22,0
EVT-023640,LOAD-011944,TRIP-011820,consignee,2025-01-31 11:54:41,2025-01-31 12:07:41,12,1
EVT-023641,LOAD-011945,TRIP-011821,shipper,2025-10-10 05:45:00,2025-10-10 05:52:00,5,1
EVT-023642,LOAD-011945,TRIP-011821,consignee,2025-10-10 07:05:39,2025-10-10 07:20:39,15,1
EVT-023643,LOAD-011946,TRIP-011822,shipper,2024-08-02 05:58:00,2024-08-02 06:17:00,11,1
EVT-023644,LOAD-011946,TRIP-011822,consignee,2024-08-02 06:42:37,2024-08-02 07:03:37,13,1
EVT-023645,LOAD-011947,TRIP-011823,shipper,2024-12-03 09:31:00,2024-12-03 10:10:00,39,0
EVT-023646,LOAD-011947,TRIP-011823,consignee,2024-12-03 11:59:48,2024-12-03 12:45:48,43,0
EVT-023647,LOAD-011948,TRIP-011824,shipper,2026-02-01 04:16:00,2026-02-01 04:31:00,17,1
EVT-023648,LOAD-011948,TRIP-011824,consignee,2026-02-01 08:59:39,2026-02-01 09:06:39,9,1
EVT-023649,LOAD-011949,TRIP-011825,shipper,2024-11-09 07:06:00,2024-11-09 07:07:00,1,1
EVT-023650,LOAD-011949,TRIP-011825,consignee,2024-11-09 08:12:56,2024-11-09 08:34:56,14,1
EVT-023651,LOAD-011950,TRIP-011826,shipper,2025-02-02 06:06:00,2025-02-02 06:23:00,18,1
EVT-023652,LOAD-011950,TRIP-011826,consignee,2025-02-02 06:38:59,2025-02-02 06:50:59,11,1
EVT-023653,LOAD-011951,TRIP-011827,shipper,2025-06-14 05:01:00,2025-06-14 05:12:00,8,1
EVT-023654,LOAD-011951,TRIP-011827,consignee,2025-06-14 06:33:15,2025-06-14 06:37:15,0,1
EVT-023655,LOAD-011952,TRIP-011828,shipper,2024-11-16 05:58:00,2024-11-16 06:08:00,10,1
EVT-023656,LOAD-011952,TRIP-011828,consignee,2024-11-16 10:55:09,2024-11-16 11:13:09,11,1
EVT-023657,LOAD-011953,TRIP-011829,shipper,2025-07-03 09:15:00,2025-07-03 09:30:00,9,1
EVT-023658,LOAD-011953,TRIP-011829,consignee,2025-07-03 09:58:56,2025-07-03 10:18:56,12,1
EVT-023659,LOAD-011954,TRIP-011830,shipper,2025-05-08 05:18:00,2025-05-08 05:31:00,11,1
EVT-023660,LOAD-011954,TRIP-011830,consignee,2025-05-08 10:24:33,2025-05-08 10:42:33,14,1
EVT-023661,LOAD-011955,TRIP-011831,shipper,2025-05-06 04:02:00,2025-05-06 04:14:00,5,1
EVT-023662,LOAD-011955,TRIP-011831,consignee,2025-05-06 13:36:23,2025-05-06 13:59:23,16,1
EVT-023663,LOAD-011956,TRIP-011832,shipper,2026-03-27 05:22:00,2026-03-27 05:41:00,11,1
EVT-023664,LOAD-011956,TRIP-011832,consignee,2026-03-27 10:05:56,2026-03-27 10:17:56,9,1
EVT-023665,LOAD-011957,TRIP-011833,shipper,2024-08-18 05:33:00,2024-08-18 05:47:00,9,1
EVT-023666,LOAD-011957,TRIP-011833,consignee,2024-08-18 06:46:19,2024-08-18 07:03:19,11,1
EVT-023667,LOAD-011958,TRIP-011834,shipper,2025-05-06 07:26:00,2025-05-06 07:39:00,16,1
EVT-023668,LOAD-011958,TRIP-011834,consignee,2025-05-06 09:02:48,2025-05-06 09:12:48,6,1
EVT-023669,LOAD-011959,TRIP-011835,shipper,2025-07-19 07:24:00,2025-07-19 07:31:00,1,1
EVT-023670,LOAD-011959,TRIP-011835,consignee,2025-07-19 08:42:06,2025-07-19 08:56:06,6,1
EVT-023671,LOAD-011960,TRIP-011836,shipper,2025-08-22 07:43:00,2025-08-22 07:48:00,7,1
EVT-023672,LOAD-011960,TRIP-011836,consignee,2025-08-22 08:28:19,2025-08-22 08:36:19,9,1
EVT-023673,LOAD-011961,TRIP-011837,shipper,2025-06-20 05:23:00,2025-06-20 05:38:00,9,1
EVT-023674,LOAD-011961,TRIP-011837,consignee,2025-06-20 10:31:53,2025-06-20 10:33:53,4,1
EVT-023675,LOAD-011962,TRIP-011838,shipper,2024-12-10 04:05:00,2024-12-10 04:15:00,6,1
EVT-023676,LOAD-011962,TRIP-011838,consignee,2024-12-10 09:29:19,2024-12-10 09:39:19,13,1
EVT-023677,LOAD-011963,TRIP-011839,shipper,2024-11-14 07:13:00,2024-11-14 07:22:00,8,1
EVT-023678,LOAD-011963,TRIP-011839,consignee,2024-11-14 12:18:06,2024-11-14 12:37:06,12,1
EVT-023679,LOAD-011964,TRIP-011840,shipper,2024-07-15 07:58:00,2024-07-15 08:04:00,1,1
EVT-023680,LOAD-011964,TRIP-011840,consignee,2024-07-15 12:59:47,2024-07-15 13:07:47,1,1
EVT-023681,LOAD-011965,TRIP-011841,shipper,2025-08-11 07:23:00,2025-08-11 07:48:00,19,1
EVT-023682,LOAD-011965,TRIP-011841,consignee,2025-08-11 12:23:28,2025-08-11 12:31:28,0,1
EVT-023683,LOAD-011966,TRIP-011842,shipper,2025-10-04 06:31:00,2025-10-04 06:41:00,7,1
EVT-023684,LOAD-011966,TRIP-011842,consignee,2025-10-04 07:46:12,2025-10-04 07:50:12,1,1
EVT-023685,LOAD-011967,TRIP-011843,shipper,2025-12-13 06:01:00,2025-12-13 06:02:00,4,1
EVT-023686,LOAD-011967,TRIP-011843,consignee,2025-12-13 07:44:28,2025-12-13 08:04:28,16,1
EVT-023687,LOAD-011968,TRIP-011844,shipper,2025-02-19 09:18:00,2025-02-19 09:32:00,14,1
EVT-023688,LOAD-011968,TRIP-011844,consignee,2025-02-19 11:54:36,2025-02-19 11:55:36,1,1
EVT-023689,LOAD-011969,TRIP-011845,shipper,2026-03-15 05:23:00,2026-03-15 05:49:00,21,0
EVT-023690,LOAD-011969,TRIP-011845,consignee,2026-03-15 06:39:08,2026-03-15 06:45:08,4,1
EVT-023691,LOAD-011970,TRIP-011846,shipper,2025-03-05 09:33:00,2025-03-05 09:33:00,3,1
EVT-023692,LOAD-011970,TRIP-011846,consignee,2025-03-05 14:53:17,2025-03-05 15:10:17,17,1
EVT-023693,LOAD-011971,TRIP-011847,shipper,2024-10-17 05:42:00,2024-10-17 05:50:00,6,1
EVT-023694,LOAD-011971,TRIP-011847,consignee,2024-10-17 07:07:21,2024-10-17 07:23:21,10,1
EVT-023695,LOAD-011972,TRIP-011848,shipper,2026-02-12 04:59:00,2026-02-12 05:07:00,2,1
EVT-023696,LOAD-011972,TRIP-011848,consignee,2026-02-12 10:34:42,2026-02-12 10:54:42,14,1
EVT-023697,LOAD-011973,TRIP-011849,shipper,2024-07-13 07:41:00,2024-07-13 07:52:00,11,1
EVT-023698,LOAD-011973,TRIP-011849,consignee,2024-07-13 08:48:49,2024-07-13 09:01:49,8,1
EVT-023699,LOAD-011974,TRIP-011850,shipper,2024-12-07 09:15:00,2024-12-07 10:01:00,41,0
EVT-023700,LOAD-011974,TRIP-011850,consignee,2024-12-07 11:57:36,2024-12-07 12:29:36,33,0
EVT-023701,LOAD-011975,TRIP-011851,shipper,2025-09-29 05:56:00,2025-09-29 06:37:00,40,0
EVT-023702,LOAD-011975,TRIP-011851,consignee,2025-09-29 11:49:20,2025-09-29 12:26:20,31,0
EVT-023703,LOAD-011976,TRIP-011852,shipper,2024-07-11 08:06:00,2024-07-11 08:19:00,10,1
EVT-023704,LOAD-011976,TRIP-011852,consignee,2024-07-11 09:20:28,2024-07-11 09:29:28,12,1
EVT-023705,LOAD-011977,TRIP-011853,shipper,2024-09-12 05:52:00,2024-09-12 06:10:00,11,1
EVT-023706,LOAD-011977,TRIP-011853,consignee,2024-09-12 06:55:42,2024-09-12 07:13:42,14,1
EVT-023707,LOAD-011978,TRIP-011854,shipper,2026-04-11 08:36:00,2026-04-11 08:43:00,10,1
EVT-023708,LOAD-011978,TRIP-011854,consignee,2026-04-11 09:50:21,2026-04-11 10:13:21,16,1
