purchase_id,trip_id,truck_id,driver_id,purchase_date,gallons,price_per_gallon,total_cost,location
FUEL-019440,TRIP-012562,TRK-033,DRV-032,2025-10-12,22.77,4.021,91.56,"Albuquerque, NM"
FUEL-019441,TRIP-012563,TRK-020,DRV-002,2026-03-26,32.25,4.237,136.64,"Amarillo, TX"
FUEL-019442,TRIP-012563,TRK-020,DRV-002,2026-03-26,38.47,4.116,158.34,"Denver, CO"
FUEL-019443,TRIP-012564,TRK-014,DRV-012,2024-11-06,37.92,4.052,153.65,"Amarillo, TX"
FUEL-019444,TRIP-012564,TRK-014,DRV-012,2024-11-06,42.54,4.001,170.2,"Denver, CO"
FUEL-019445,TRIP-012565,TRK-004,DRV-040,2024-08-31,7.82,4.008,31.34,"Amarillo, TX"
FUEL-019446,TRIP-012566,TRK-028,DRV-040,2025-04-01,15.08,4.217,63.59,"Amarillo, TX"
FUEL-019447,TRIP-012567,TRK-015,DRV-020,2025-07-19,26.6,3.819,101.59,"Denver, CO"
FUEL-019448,TRIP-012567,TRK-015,DRV-020,2025-07-19,32.43,4.053,131.44,"Amarillo, TX"
FUEL-019449,TRIP-012568,TRK-003,DRV-023,2025-08-23,6.64,4.036,26.8,"Amarillo, TX"
FUEL-019450,TRIP-012569,TRK-031,DRV-052,2025-11-03,7.07,4.083,28.87,"Amarillo, TX"
FUEL-019451,TRIP-012570,TRK-003,DRV-011,2024-08-08,20.89,3.97,82.93,"Oklahoma City, OK"
FUEL-019452,TRIP-012570,TRK-003,DRV-011,2024-08-08,19.98,4.1,81.92,"Amarillo, TX"
FUEL-019453,TRIP-012571,TRK-029,DRV-021,2026-02-21,16.29,4.35,70.86,"Amarillo, TX"
FUEL-019454,TRIP-012571,TRK-029,DRV-021,2026-02-21,19.28,4.29,82.71,"Oklahoma City, OK"
FUEL-019455,TRIP-012572,TRK-036,DRV-052,2025-12-29,19.05,4.054,77.23,"Amarillo, TX"
FUEL-019456,TRIP-012573,TRK-018,DRV-020,2025-02-01,16.62,3.738,62.13,"Amarillo, TX"
FUEL-019457,TRIP-012574,TRK-036,DRV-001,2025-06-04,17.83,3.79,67.58,"Amarillo, TX"
FUEL-019458,TRIP-012574,TRK-036,DRV-001,2025-06-04,15.99,3.788,60.57,"Oklahoma City, OK"
FUEL-019459,TRIP-012575,TRK-008,DRV-031,2025-03-21,33.35,4.063,135.5,"Denver, CO"
FUEL-019460,TRIP-012575,TRK-008,DRV-031,2025-03-21,32.91,4.031,132.66,"Amarillo, TX"
FUEL-019461,TRIP-012576,TRK-027,DRV-052,2025-04-01,32.13,4.096,131.6,"Amarillo, TX"
FUEL-019462,TRIP-012576,TRK-027,DRV-052,2025-04-01,38.07,4.189,159.48,"Denver, CO"
FUEL-019463,TRIP-012577,TRK-038,DRV-043,2026-02-23,7.23,4.143,29.95,"Amarillo, TX"
FUEL-019464,TRIP-012578,TRK-023,DRV-021,2025-11-01,37.01,3.973,147.04,"Denver, CO"
FUEL-019465,TRIP-012578,TRK-023,DRV-021,2025-11-01,36.98,4.135,152.91,"Amarillo, TX"
FUEL-019466,TRIP-012579,TRK-006,DRV-014,2025-10-09,19.92,4.071,81.09,"Lubbock, TX"
FUEL-019467,TRIP-012579,TRK-006,DRV-014,2025-10-09,18.04,4.1,73.96,"Albuquerque, NM"
FUEL-019468,TRIP-012580,TRK-028,DRV-023,2025-12-10,23.0,4.21,96.83,"Oklahoma City, OK"
FUEL-019469,TRIP-012580,TRK-028,DRV-023,2025-12-10,22.09,4.15,91.67,"Amarillo, TX"
FUEL-019470,TRIP-012581,TRK-013,DRV-029,2024-10-24,7.86,3.798,29.85,"Amarillo, TX"
FUEL-019471,TRIP-012582,TRK-013,DRV-049,2026-03-28,19.78,4.192,82.92,"Amarillo, TX"
FUEL-019472,TRIP-012582,TRK-013,DRV-049,2026-03-28,16.57,4.222,69.96,"Oklahoma City, OK"
FUEL-019473,TRIP-012583,TRK-013,DRV-031,2025-03-30,7.95,4.098,32.58,"Amarillo, TX"
FUEL-019474,TRIP-012584,TRK-027,DRV-020,2024-12-10,9.28,4.039,37.48,"Plainview, TX"
FUEL-019475,TRIP-012585,TRK-036,DRV-001,2025-04-25,28.63,4.153,118.9,"Denver, CO"
FUEL-019476,TRIP-012585,TRK-036,DRV-001,2025-04-25,29.12,4.053,118.02,"Amarillo, TX"
FUEL-019477,TRIP-012586,TRK-025,DRV-038,2025-12-27,18.41,4.054,74.63,"Amarillo, TX"
FUEL-019478,TRIP-012587,TRK-006,DRV-005,2025-11-17,20.78,4.155,86.34,"Lubbock, TX"
FUEL-019479,TRIP-012587,TRK-006,DRV-005,2025-11-17,24.42,4.143,101.17,"Albuquerque, NM"
FUEL-019480,TRIP-012588,TRK-025,DRV-040,2024-08-27,10.9,3.98,43.38,"Plainview, TX"
FUEL-019481,TRIP-012589,TRK-015,DRV-026,2026-04-04,16.91,4.092,69.2,"Amarillo, TX"
FUEL-019482,TRIP-012590,TRK-012,DRV-034,2025-11-07,16.64,3.966,65.99,"Amarillo, TX"
FUEL-019483,TRIP-012590,TRK-012,DRV-034,2025-11-07,16.79,4.027,67.61,"Oklahoma City, OK"
FUEL-019484,TRIP-012591,TRK-017,DRV-016,2025-06-12,15.12,4.009,60.62,"Amarillo, TX"
FUEL-019485,TRIP-012592,TRK-036,DRV-052,2025-07-13,16.79,3.976,66.76,"Lubbock, TX"
FUEL-019486,TRIP-012592,TRK-036,DRV-052,2025-07-13,22.11,3.941,87.14,"Albuquerque, NM"
FUEL-019487,TRIP-012593,TRK-037,DRV-043,2024-11-04,30.58,4.077,124.67,"Amarillo, TX"
FUEL-019488,TRIP-012593,TRK-037,DRV-043,2024-11-04,29.39,3.941,115.83,"Denver, CO"
FUEL-019489,TRIP-012594,TRK-006,DRV-013,2026-06-30,9.75,4.313,42.05,"Plainview, TX"
FUEL-019490,TRIP-012595,TRK-007,DRV-024,2026-04-09,33.1,4.004,132.53,"Denver, CO"
FUEL-019491,TRIP-012595,TRK-007,DRV-024,2026-04-09,35.04,4.25,148.92,"Amarillo, TX"
FUEL-019492,TRIP-012596,TRK-018,DRV-015,2025-11-26,9.53,4.189,39.92,"Plainview, TX"
FUEL-019493,TRIP-012597,TRK-018,DRV-001,2026-02-24,33.97,4.355,147.94,"Amarillo, TX"
FUEL-019494,TRIP-012597,TRK-018,DRV-001,2026-02-24,32.43,4.289,139.09,"Denver, CO"
FUEL-019495,TRIP-012598,TRK-011,DRV-035,2026-05-27,7.58,4.057,30.75,"Amarillo, TX"
FUEL-019496,TRIP-012599,TRK-019,DRV-034,2026-04-11,8.27,4.182,34.59,"Plainview, TX"
FUEL-019497,TRIP-012600,TRK-024,DRV-027,2024-09-12,35.16,3.97,139.59,"Amarillo, TX"
FUEL-019498,TRIP-012600,TRK-024,DRV-027,2024-09-12,28.52,3.895,111.09,"Denver, CO"
FUEL-019499,TRIP-012601,TRK-034,DRV-043,2024-12-05,6.63,3.984,26.41,"Amarillo, TX"
FUEL-019500,TRIP-012602,TRK-029,DRV-011,2026-05-27,25.17,4.227,106.39,"Amarillo, TX"
FUEL-019501,TRIP-012602,TRK-029,DRV-011,2026-05-27,33.6,4.233,142.23,"Denver, CO"
FUEL-019502,TRIP-012603,TRK-001,DRV-035,2024-10-24,18.96,3.724,70.61,"Amarillo, TX"
FUEL-019503,TRIP-012604,TRK-022,DRV-006,2025-02-19,23.38,3.887,90.88,"Lubbock, TX"
FUEL-019504,TRIP-012604,TRK-022,DRV-006,2025-02-19,19.02,3.98,75.7,"Albuquerque, NM"
FUEL-019505,TRIP-012605,TRK-003,DRV-038,2025-06-17,9.21,4.026,37.08,"Plainview, TX"
FUEL-019506,TRIP-012606,TRK-028,DRV-037,2025-02-13,17.86,3.868,69.08,"Amarillo, TX"
FUEL-019507,TRIP-012606,TRK-028,DRV-037,2025-02-13,19.27,3.886,74.88,"Oklahoma City, OK"
FUEL-019508,TRIP-012607,TRK-024,DRV-021,2024-12-28,18.76,3.898,73.13,"Amarillo, TX"
FUEL-019509,TRIP-012607,TRK-024,DRV-021,2024-12-28,20.97,3.863,81.01,"Oklahoma City, OK"
FUEL-019510,TRIP-012608,TRK-016,DRV-039,2024-12-22,8.6,4.039,34.74,"Plainview, TX"
FUEL-019511,TRIP-012609,TRK-029,DRV-016,2025-12-23,8.07,4.175,33.69,"Amarillo, TX"
FUEL-019512,TRIP-012610,TRK-022,DRV-020,2025-03-31,20.68,4.112,85.04,"Amarillo, TX"
FUEL-019513,TRIP-012610,TRK-022,DRV-020,2025-03-31,20.5,3.989,81.77,"Oklahoma City, OK"
FUEL-019514,TRIP-012611,TRK-032,DRV-026,2024-12-10,19.64,4.002,78.6,"Oklahoma City, OK"
FUEL-019515,TRIP-012611,TRK-032,DRV-026,2024-12-10,17.13,4.009,68.67,"Amarillo, TX"
FUEL-019516,TRIP-012612,TRK-036,DRV-023,2025-09-09,7.89,3.945,31.13,"Amarillo, TX"
FUEL-019517,TRIP-012613,TRK-005,DRV-039,2024-07-20,7.36,4.066,29.93,"Amarillo, TX"
FUEL-019518,TRIP-012614,TRK-031,DRV-051,2026-04-27,7.21,4.207,30.33,"Amarillo, TX"
FUEL-019519,TRIP-012615,TRK-031,DRV-028,2025-11-24,35.41,4.022,142.42,"Denver, CO"
FUEL-019520,TRIP-012615,TRK-031,DRV-028,2025-11-24,35.02,4.079,142.85,"Amarillo, TX"
FUEL-019521,TRIP-012616,TRK-012,DRV-015,2025-08-13,8.86,4.035,35.75,"Amarillo, TX"
FUEL-019522,TRIP-012617,TRK-013,DRV-038,2025-09-04,22.55,3.872,87.31,"Oklahoma City, OK"
FUEL-019523,TRIP-012617,TRK-013,DRV-038,2025-09-04,20.38,4.016,81.85,"Amarillo, TX"
FUEL-019524,TRIP-012618,TRK-035,DRV-001,2025-12-21,20.35,4.267,86.83,"Amarillo, TX"
FUEL-019525,TRIP-012619,TRK-031,DRV-051,2026-04-20,28.75,4.12,118.45,"Denver, CO"
FUEL-019526,TRIP-012619,TRK-031,DRV-051,2026-04-20,32.29,4.123,133.13,"Amarillo, TX"
FUEL-019527,TRIP-012620,TRK-001,DRV-033,2024-10-21,16.95,3.705,62.8,"Lubbock, TX"
FUEL-019528,TRIP-012620,TRK-001,DRV-033,2024-10-21,19.88,3.898,77.49,"Albuquerque, NM"
FUEL-019529,TRIP-012621,TRK-013,DRV-028,2025-09-18,23.07,3.972,91.63,"Amarillo, TX"
FUEL-019530,TRIP-012622,TRK-021,DRV-035,2024-08-30,8.17,4.008,32.75,"Plainview, TX"
FUEL-019531,TRIP-012623,TRK-020,DRV-036,2025-06-02,6.65,3.91,26.0,"Amarillo, TX"
FUEL-019532,TRIP-012624,TRK-035,DRV-043,2024-07-24,16.33,3.871,63.21,"Amarillo, TX"
FUEL-019533,TRIP-012625,TRK-004,DRV-034,2025-06-07,16.87,3.813,64.33,"Amarillo, TX"
FUEL-019534,TRIP-012625,TRK-004,DRV-034,2025-06-07,20.09,3.793,76.2,"Oklahoma City, OK"
FUEL-019535,TRIP-012626,TRK-037,DRV-049,2025-05-19,16.32,3.953,64.51,"Amarillo, TX"
FUEL-019536,TRIP-012627,TRK-032,DRV-001,2024-08-04,25.64,3.989,102.28,"Amarillo, TX"
FUEL-019537,TRIP-012627,TRK-032,DRV-001,2024-08-04,27.29,3.829,104.49,"Denver, CO"
FUEL-019538,TRIP-012628,TRK-014,DRV-037,2025-05-08,29.42,4.101,120.65,"Amarillo, TX"
FUEL-019539,TRIP-012629,TRK-006,DRV-017,2026-01-05,19.64,4.09,80.33,"Amarillo, TX"
FUEL-019540,TRIP-012629,TRK-006,DRV-017,2026-01-05,19.96,4.118,82.2,"Oklahoma City, OK"
FUEL-019541,TRIP-012630,TRK-038,DRV-037,2025-01-08,18.89,3.88,73.29,"Amarillo, TX"
FUEL-019542,TRIP-012630,TRK-038,DRV-037,2025-01-08,19.96,3.979,79.42,"Oklahoma City, OK"
FUEL-019543,TRIP-012631,TRK-013,DRV-023,2026-03-24,21.36,4.386,93.68,"Amarillo, TX"
FUEL-019544,TRIP-012631,TRK-013,DRV-023,2026-03-24,18.02,4.219,76.03,"Oklahoma City, OK"
FUEL-019545,TRIP-012632,TRK-017,DRV-049,2024-09-03,18.27,3.898,71.22,"Amarillo, TX"
FUEL-019546,TRIP-012632,TRK-017,DRV-049,2024-09-03,15.92,3.811,60.67,"Oklahoma City, OK"
FUEL-019547,TRIP-012633,TRK-018,DRV-052,2024-08-24,7.72,3.939,30.41,"Amarillo, TX"
FUEL-019548,TRIP-012634,TRK-012,DRV-043,2025-06-04,7.99,4.003,31.98,"Amarillo, TX"
FUEL-019549,TRIP-012635,TRK-006,DRV-029,2025-12-17,27.52,4.3,118.34,"Amarillo, TX"
FUEL-019550,TRIP-012635,TRK-006,DRV-029,2025-12-17,30.18,4.311,130.11,"Denver, CO"
FUEL-019551,TRIP-012636,TRK-021,DRV-014,2025-10-26,7.89,4.133,32.61,"Amarillo, TX"
FUEL-019552,TRIP-012637,TRK-006,DRV-015,2025-09-21,8.32,3.937,32.76,"Amarillo, TX"
FUEL-019553,TRIP-012638,TRK-036,DRV-035,2026-02-08,19.08,4.131,78.82,"Amarillo, TX"
FUEL-019554,TRIP-012639,TRK-025,DRV-013,2024-07-31,19.99,3.994,79.84,"Lubbock, TX"
FUEL-019555,TRIP-012639,TRK-025,DRV-013,2024-07-31,17.8,4.048,72.05,"Albuquerque, NM"
FUEL-019556,TRIP-012640,TRK-006,DRV-002,2024-07-26,29.47,3.882,114.4,"Denver, CO"
FUEL-019557,TRIP-012640,TRK-006,DRV-002,2024-07-26,27.95,3.94,110.12,"Amarillo, TX"
FUEL-019558,TRIP-012641,TRK-006,DRV-023,2026-03-12,36.76,4.168,153.22,"Denver, CO"
FUEL-019559,TRIP-012641,TRK-006,DRV-023,2026-03-12,34.5,4.205,145.07,"Amarillo, TX"
FUEL-019560,TRIP-012642,TRK-026,DRV-029,2025-07-20,8.16,3.946,32.2,"Plainview, TX"
FUEL-019561,TRIP-012643,TRK-035,DRV-028,2026-06-04,11.27,4.306,48.53,"Plainview, TX"
FUEL-019562,TRIP-012644,TRK-020,DRV-020,2026-06-26,9.53,4.253,40.53,"Plainview, TX"
FUEL-019563,TRIP-012645,TRK-017,DRV-031,2025-07-08,16.12,3.934,63.42,"Oklahoma City, OK"
FUEL-019564,TRIP-012645,TRK-017,DRV-031,2025-07-08,16.38,4.035,66.09,"Amarillo, TX"
FUEL-019565,TRIP-012646,TRK-035,DRV-001,2025-10-25,33.82,4.154,140.49,"Denver, CO"
FUEL-019566,TRIP-012646,TRK-035,DRV-001,2025-10-25,36.72,3.972,145.85,"Amarillo, TX"
FUEL-019567,TRIP-012647,TRK-001,DRV-013,2025-03-07,29.53,3.99,117.82,"Amarillo, TX"
FUEL-019568,TRIP-012647,TRK-001,DRV-013,2025-03-07,33.63,4.108,138.15,"Denver, CO"
FUEL-019569,TRIP-012648,TRK-012,DRV-015,2024-07-14,11.04,3.966,43.78,"Plainview, TX"
FUEL-019570,TRIP-012649,TRK-020,DRV-034,2024-08-09,33.05,3.854,127.37,"Denver, CO"
FUEL-019571,TRIP-012649,TRK-020,DRV-034,2024-08-09,28.59,3.885,111.07,"Amarillo, TX"
FUEL-019572,TRIP-012650,TRK-038,DRV-031,2025-12-17,29.65,4.148,122.99,"Amarillo, TX"
FUEL-019573,TRIP-012650,TRK-038,DRV-031,2025-12-17,30.88,4.249,131.21,"Denver, CO"
FUEL-019574,TRIP-012651,TRK-013,DRV-023,2024-10-24,18.45,3.732,68.86,"Amarillo, TX"
FUEL-019575,TRIP-012651,TRK-013,DRV-023,2024-10-24,17.98,3.755,67.51,"Oklahoma City, OK"
FUEL-019576,TRIP-012652,TRK-015,DRV-012,2025-10-09,21.1,4.119,86.91,"Oklahoma City, OK"
FUEL-019577,TRIP-012652,TRK-015,DRV-012,2025-10-09,18.46,3.923,72.42,"Amarillo, TX"
FUEL-019578,TRIP-012653,TRK-008,DRV-008,2025-01-11,7.29,4.007,29.21,"Amarillo, TX"
FUEL-019579,TRIP-012654,TRK-037,DRV-012,2025-04-07,7.26,4.073,29.57,"Amarillo, TX"
FUEL-019580,TRIP-012655,TRK-004,DRV-015,2024-10-09,20.36,3.79,77.16,"Amarillo, TX"
FUEL-019581,TRIP-012655,TRK-004,DRV-015,2024-10-09,21.03,3.944,82.94,"Oklahoma City, OK"
FUEL-019582,TRIP-012656,TRK-008,DRV-037,2025-01-31,16.14,3.941,63.61,"Oklahoma City, OK"
FUEL-019583,TRIP-012656,TRK-008,DRV-037,2025-01-31,18.67,3.943,73.62,"Amarillo, TX"
FUEL-019584,TRIP-012657,TRK-020,DRV-017,2024-07-21,34.72,3.927,136.35,"Denver, CO"
FUEL-019585,TRIP-012657,TRK-020,DRV-017,2024-07-21,32.25,3.893,125.55,"Amarillo, TX"
FUEL-019586,TRIP-012658,TRK-025,DRV-040,2025-03-17,19.65,3.999,78.58,"Oklahoma City, OK"
FUEL-019587,TRIP-012658,TRK-025,DRV-040,2025-03-17,15.11,4.038,61.01,"Amarillo, TX"
FUEL-019588,TRIP-012659,TRK-017,DRV-002,2025-04-16,16.81,4.016,67.51,"Oklahoma City, OK"
FUEL-019589,TRIP-012659,TRK-017,DRV-002,2025-04-16,17.3,4.149,71.78,"Amarillo, TX"
FUEL-019590,TRIP-012660,TRK-006,DRV-007,2024-10-12,16.49,3.703,61.06,"Amarillo, TX"
FUEL-019591,TRIP-012661,TRK-036,DRV-006,2026-04-04,31.81,4.055,128.99,"Denver, CO"
FUEL-019592,TRIP-012661,TRK-036,DRV-006,2026-04-04,31.79,4.029,128.08,"Amarillo, TX"
FUEL-019593,TRIP-012662,TRK-012,DRV-039,2024-10-20,20.88,3.802,79.39,"Lubbock, TX"
FUEL-019594,TRIP-012662,TRK-012,DRV-039,2024-10-20,23.26,3.707,86.22,"Albuquerque, NM"
FUEL-019595,TRIP-012663,TRK-010,DRV-004,2024-08-09,17.2,3.87,66.56,"Amarillo, TX"
FUEL-019596,TRIP-012664,TRK-008,DRV-016,2026-05-10,6.28,4.247,26.67,"Amarillo, TX"
FUEL-019597,TRIP-012665,TRK-020,DRV-031,2026-03-01,7.69,4.357,33.51,"Amarillo, TX"
FUEL-019598,TRIP-012666,TRK-010,DRV-006,2025-01-25,23.48,3.974,93.31,"Amarillo, TX"
FUEL-019599,TRIP-012666,TRK-010,DRV-006,2025-01-25,20.22,3.901,78.88,"Oklahoma City, OK"
FUEL-019600,TRIP-012667,TRK-020,DRV-040,2026-01-06,8.84,4.103,36.27,"Plainview, TX"
FUEL-019601,TRIP-012668,TRK-023,DRV-049,2026-02-21,36.06,4.393,158.41,"Amarillo, TX"
FUEL-019602,TRIP-012668,TRK-023,DRV-049,2026-02-21,30.36,4.149,125.96,"Denver, CO"
FUEL-019603,TRIP-012669,TRK-023,DRV-020,2026-01-16,6.04,4.06,24.52,"Amarillo, TX"
FUEL-019604,TRIP-012670,TRK-006,DRV-026,2025-03-30,20.26,3.914,79.3,"Lubbock, TX"
FUEL-019605,TRIP-012670,TRK-006,DRV-026,2025-03-30,23.88,4.041,96.5,"Albuquerque, NM"
FUEL-019606,TRIP-012671,TRK-009,DRV-014,2024-10-09,9.55,3.927,37.5,"Plainview, TX"
FUEL-019607,TRIP-012672,TRK-019,DRV-005,2025-03-04,19.31,3.963,76.53,"Oklahoma City, OK"
FUEL-019608,TRIP-012672,TRK-019,DRV-005,2025-03-04,20.15,4.128,83.18,"Amarillo, TX"
FUEL-019609,TRIP-012673,TRK-023,DRV-008,2024-10-18,21.98,3.841,84.43,"Amarillo, TX"
FUEL-019610,TRIP-012673,TRK-023,DRV-008,2024-10-18,16.74,3.868,64.75,"Oklahoma City, OK"
FUEL-019611,TRIP-012674,TRK-001,DRV-027,2026-03-29,33.4,4.131,137.98,"Denver, CO"
FUEL-019612,TRIP-012674,TRK-001,DRV-027,2026-03-29,36.21,4.103,148.57,"Amarillo, TX"
FUEL-019613,TRIP-012675,TRK-014,DRV-049,2025-11-10,27.41,4.092,112.16,"Amarillo, TX"
FUEL-019614,TRIP-012676,TRK-022,DRV-038,2024-10-01,35.35,3.801,134.37,"Denver, CO"
FUEL-019615,TRIP-012676,TRK-022,DRV-038,2024-10-01,28.55,3.805,108.63,"Amarillo, TX"
FUEL-019616,TRIP-012677,TRK-021,DRV-006,2025-03-27,27.41,4.072,111.61,"Denver, CO"
FUEL-019617,TRIP-012677,TRK-021,DRV-006,2025-03-27,26.33,4.027,106.03,"Amarillo, TX"
FUEL-019618,TRIP-012678,TRK-027,DRV-038,2024-08-16,16.54,4.02,66.49,"Oklahoma City, OK"
FUEL-019619,TRIP-012678,TRK-027,DRV-038,2024-08-16,17.17,3.891,66.81,"Amarillo, TX"
FUEL-019620,TRIP-012679,TRK-007,DRV-043,2024-08-22,19.04,3.836,73.04,"Lubbock, TX"
FUEL-019621,TRIP-012679,TRK-007,DRV-043,2024-08-22,20.43,4.085,83.46,"Albuquerque, NM"
FUEL-019622,TRIP-012680,TRK-007,DRV-016,2025-02-11,17.53,3.819,66.95,"Oklahoma City, OK"
FUEL-019623,TRIP-012680,TRK-007,DRV-016,2025-02-11,17.09,3.882,66.34,"Amarillo, TX"
FUEL-019624,TRIP-012681,TRK-001,DRV-035,2025-09-01,19.72,3.91,77.11,"Lubbock, TX"
FUEL-019625,TRIP-012681,TRK-001,DRV-035,2025-09-01,21.24,4.067,86.38,"Albuquerque, NM"
FUEL-019626,TRIP-012682,TRK-026,DRV-036,2024-07-04,22.61,3.842,86.87,"Oklahoma City, OK"
FUEL-019627,TRIP-012682,TRK-026,DRV-036,2024-07-04,17.96,3.913,70.28,"Amarillo, TX"
FUEL-019628,TRIP-012683,TRK-008,DRV-015,2026-03-05,29.31,4.371,128.11,"Denver, CO"
FUEL-019629,TRIP-012683,TRK-008,DRV-015,2026-03-05,30.02,4.386,131.67,"Amarillo, TX"
FUEL-019630,TRIP-012684,TRK-033,DRV-017,2024-11-16,6.84,3.952,27.03,"Amarillo, TX"
FUEL-019631,TRIP-012685,TRK-022,DRV-011,2026-05-03,30.98,4.222,130.8,"Denver, CO"
FUEL-019632,TRIP-012685,TRK-022,DRV-011,2026-05-03,28.59,4.106,117.39,"Amarillo, TX"
FUEL-019633,TRIP-012686,TRK-035,DRV-035,2025-09-18,11.44,3.991,45.66,"Plainview, TX"
FUEL-019634,TRIP-012687,TRK-028,DRV-004,2025-04-23,22.63,3.957,89.55,"Oklahoma City, OK"
FUEL-019635,TRIP-012687,TRK-028,DRV-004,2025-04-23,22.99,4.132,94.99,"Amarillo, TX"
FUEL-019636,TRIP-012688,TRK-020,DRV-049,2024-12-13,19.27,3.893,75.02,"Amarillo, TX"
FUEL-019637,TRIP-012689,TRK-016,DRV-016,2024-10-20,6.99,3.759,26.28,"Amarillo, TX"
FUEL-019638,TRIP-012690,TRK-018,DRV-026,2026-03-19,20.19,4.146,83.71,"Amarillo, TX"
FUEL-019639,TRIP-012691,TRK-009,DRV-031,2025-12-09,19.58,4.069,79.67,"Amarillo, TX"
FUEL-019640,TRIP-012692,TRK-007,DRV-029,2024-08-07,15.81,3.902,61.69,"Oklahoma City, OK"
FUEL-019641,TRIP-012692,TRK-007,DRV-029,2024-08-07,21.02,4.016,84.42,"Amarillo, TX"
FUEL-019642,TRIP-012693,TRK-016,DRV-026,2024-09-06,24.24,3.775,91.51,"Lubbock, TX"
FUEL-019643,TRIP-012693,TRK-016,DRV-026,2024-09-06,21.11,3.955,83.49,"Albuquerque, NM"
FUEL-019644,TRIP-012694,TRK-026,DRV-011,2025-05-09,17.73,3.955,70.12,"Amarillo, TX"
FUEL-019645,TRIP-012695,TRK-031,DRV-049,2025-08-22,14.74,4.012,59.14,"Amarillo, TX"
FUEL-019646,TRIP-012696,TRK-027,DRV-029,2025-02-02,25.91,3.96,102.6,"Denver, CO"
FUEL-019647,TRIP-012696,TRK-027,DRV-029,2025-02-02,29.55,3.823,112.97,"Amarillo, TX"
FUEL-019648,TRIP-012697,TRK-014,DRV-004,2025-05-25,48.2,3.995,192.56,"Denver, CO"
FUEL-019649,TRIP-012697,TRK-014,DRV-004,2025-05-25,48.1,4.178,200.96,"Amarillo, TX"
FUEL-019650,TRIP-012698,TRK-020,DRV-013,2026-01-28,9.57,4.009,38.37,"Plainview, TX"
FUEL-019651,TRIP-012699,TRK-014,DRV-005,2025-01-16,23.28,3.825,89.05,"Amarillo, TX"
FUEL-019652,TRIP-012699,TRK-014,DRV-005,2025-01-16,22.27,4.074,90.73,"Oklahoma City, OK"
FUEL-019653,TRIP-012700,TRK-032,DRV-032,2024-09-03,28.56,3.809,108.79,"Denver, CO"
FUEL-019654,TRIP-012700,TRK-032,DRV-032,2024-09-03,31.06,3.933,122.16,"Amarillo, TX"
FUEL-019655,TRIP-012701,TRK-032,DRV-035,2024-07-08,19.42,3.874,75.23,"Lubbock, TX"
FUEL-019656,TRIP-012701,TRK-032,DRV-035,2024-07-08,21.48,4.05,86.99,"Albuquerque, NM"
FUEL-019657,TRIP-012702,TRK-032,DRV-011,2026-03-12,16.64,4.282,71.25,"Amarillo, TX"
FUEL-019658,TRIP-012703,TRK-003,DRV-012,2024-09-02,30.4,3.899,118.53,"Amarillo, TX"
FUEL-019659,TRIP-012703,TRK-003,DRV-012,2024-09-02,32.1,3.899,125.16,"Denver, CO"
FUEL-019660,TRIP-012704,TRK-001,DRV-030,2026-01-13,17.65,4.143,73.12,"Oklahoma City, OK"
FUEL-019661,TRIP-012704,TRK-001,DRV-030,2026-01-13,18.54,4.216,78.16,"Amarillo, TX"
FUEL-019662,TRIP-012705,TRK-032,DRV-004,2025-04-20,32.72,4.191,137.13,"Amarillo, TX"
FUEL-019663,TRIP-012705,TRK-032,DRV-004,2025-04-20,29.27,4.167,121.97,"Denver, CO"
FUEL-019664,TRIP-012706,TRK-016,DRV-029,2024-11-03,26.59,3.99,106.09,"Amarillo, TX"
FUEL-019665,TRIP-012706,TRK-016,DRV-029,2024-11-03,30.33,4.056,123.02,"Denver, CO"
FUEL-019666,TRIP-012707,TRK-031,DRV-032,2025-01-30,34.72,4.006,139.09,"Denver, CO"
FUEL-019667,TRIP-012707,TRK-031,DRV-032,2025-01-30,34.11,3.888,132.62,"Amarillo, TX"
FUEL-019668,TRIP-012708,TRK-016,DRV-040,2025-10-20,11.25,3.993,44.92,"Plainview, TX"
FUEL-019669,TRIP-012709,TRK-025,DRV-023,2025-05-24,16.22,3.953,64.12,"Lubbock, TX"
FUEL-019670,TRIP-012709,TRK-025,DRV-023,2025-05-24,18.87,3.997,75.42,"Albuquerque, NM"
FUEL-019671,TRIP-012710,TRK-025,DRV-033,2024-09-10,6.3,3.744,23.59,"Amarillo, TX"
FUEL-019672,TRIP-012711,TRK-031,DRV-030,2024-08-12,6.96,3.98,27.7,"Amarillo, TX"
FUEL-019673,TRIP-012712,TRK-008,DRV-052,2024-09-05,16.95,3.773,63.95,"Amarillo, TX"
FUEL-019674,TRIP-012713,TRK-003,DRV-031,2024-08-31,6.73,4.003,26.94,"Amarillo, TX"
FUEL-019675,TRIP-012714,TRK-011,DRV-004,2025-07-13,31.31,3.812,119.35,"Denver, CO"
FUEL-019676,TRIP-012714,TRK-011,DRV-004,2025-07-13,28.35,3.973,112.63,"Amarillo, TX"
FUEL-019677,TRIP-012715,TRK-031,DRV-012,2026-06-30,22.48,4.229,95.07,"Lubbock, TX"
FUEL-019678,TRIP-012715,TRK-031,DRV-012,2026-06-30,19.71,4.185,82.49,"Albuquerque, NM"
FUEL-019679,TRIP-012716,TRK-032,DRV-020,2025-12-01,17.95,4.19,75.21,"Oklahoma City, OK"
